query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC	ncopies
query_1	TRUE	0.00226041008420792	11223	150	122	0.813333333333333	0.0108705337253854	GO:0065007	GO:BP	biological regulation	16592	18663	GO:0008150	TAS,IMP TAS,IDA IMP ISS IBA TAS,IMP IBA TAS,ISS,IDA IMP ISS IBA TAS IC,ISS IBA TAS NAS,IMP,IDA IMP ISS IBA TAS,IDA IMP ISS,IBA,IDA IEP IBA TAS,IBA TAS,IDA TAS,IDA TAS,IDA IMP IGI ISS IBA TAS,ISS IBA TAS,IDA IMP TAS,IDA IMP ISS,IMP ISS TAS,IDA ISS IBA TAS,IMP ISS IBA TAS,IDA IMP IBA,IPI IMP TAS,IDA IMP ISS IBA TAS,IDA IBA TAS,IMP IBA TAS,IDA IMP ISS IBA TAS,IMP ISS IBA TAS,TAS,IMP,HMP TAS,IDA ISO IBA TAS,IBA,IMP HMP ISS IBA TAS,IDA ISS IBA,IDA IMP ISS IBA,IDA ISS IBA TAS NAS,IMP ISS,IBA,ISS,TAS,IDA IMP IBA TAS NAS IC,IDA IMP TAS NAS,IDA IBA,IBA TAS,IBA TAS,IDA IMP IGI IEP IBA TAS,IDA ISS IBA TAS,IMP ISS IBA,IDA IMP IGI ISS IBA TAS NAS,IDA IMP IBA,IMP IBA,IDA IMP IGI ISS TAS NAS,TAS NAS,TAS,IDA IBA TAS,IDA IBA TAS,IBA TAS,IBA TAS,IDA,IBA,IDA IMP IGI HMP,IDA IMP TAS,IBA TAS,TAS,ISS,IBA TAS,IBA TAS,ISS,TAS,IBA,IDA ISS IC,IBA NAS,IDA IBA TAS,IBA,IBA,IDA IMP IBA TAS,ISS IBA,IDA IBA TAS,IDA IMP IBA,IDA IMP ISS IBA,IMP ISS IBA,IDA IMP IBA,IDA IBA TAS NAS,IBA,IBA,IDA IMP IGI ISO TAS,IBA,IBA,ISS,IDA ISS IBA,IDA IMP ISS ISO IBA TAS IC,ISS IBA,IBA TAS,IBA TAS,IBA TAS,IDA IBA TAS,ISS IBA TAS,IDA IMP HMP IBA,IDA ISS IBA TAS,ISS IBA TAS,IDA IMP,IDA IBA TAS,IDA IMP IGI ISS IBA TAS IC,IBA,ISS IBA TAS,IDA IMP ISS IBA TAS NAS,IBA,ISS,IDA IMP IBA TAS IC,IMP ISS IBA,IDA IMP ISS IBA,IDA IMP IBA TAS,IDA IMP ISS IBA,IDA IMP ISS IBA TAS,IMP,IDA IBA,IDA IBA TAS NAS,IDA TAS,IMP IBA,IDA IMP ISS IBA TAS	ENSG00000136754,ENSG00000134460,ENSG00000107485,ENSG00000160683,ENSG00000180176,ENSG00000069696,ENSG00000070031,ENSG00000099834,ENSG00000185507,ENSG00000139370,ENSG00000111540,ENSG00000123374,ENSG00000123411,ENSG00000197728,ENSG00000100453,ENSG00000170345,ENSG00000156127,ENSG00000172575,ENSG00000103811,ENSG00000140678,ENSG00000140968,ENSG00000161405,ENSG00000172057,ENSG00000177885,ENSG00000141655,ENSG00000079999,ENSG00000105401,ENSG00000105647,ENSG00000105649,ENSG00000216490,ENSG00000254858,ENSG00000011485,ENSG00000124440,ENSG00000105355,ENSG00000127666,ENSG00000141965,ENSG00000105538,ENSG00000105550,ENSG00000174951,ENSG00000176909,ENSG00000176920,ENSG00000162694,ENSG00000134242,ENSG00000116824,ENSG00000160856,ENSG00000143226,ENSG00000203747,ENSG00000117560,ENSG00000117586,ENSG00000213047,ENSG00000081237,ENSG00000169914,ENSG00000178828,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000081985,ENSG00000089012,ENSG00000101307,ENSG00000159128,ENSG00000160183,ENSG00000160185,ENSG00000185651,ENSG00000100385,ENSG00000278195,ENSG00000100316,ENSG00000100321,ENSG00000167074,ENSG00000183864,ENSG00000100410,ENSG00000100413,ENSG00000172346,ENSG00000078098,ENSG00000138386,ENSG00000115009,ENSG00000079263,ENSG00000135899,ENSG00000084734,ENSG00000115226,ENSG00000075426,ENSG00000213626,ENSG00000138035,ENSG00000163389,ENSG00000176142,ENSG00000121594,ENSG00000144843,ENSG00000151967,ENSG00000168811,ENSG00000085274,ENSG00000188306,ENSG00000174004,ENSG00000163508,ENSG00000163513,ENSG00000168297,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000081059,ENSG00000131507,ENSG00000145901,ENSG00000113263,ENSG00000135077,ENSG00000155868,ENSG00000113302,ENSG00000164611,ENSG00000164485,ENSG00000118503,ENSG00000112182,ENSG00000091138,ENSG00000128604,ENSG00000185811,ENSG00000083307,ENSG00000136573,ENSG00000136999,ENSG00000104415,ENSG00000147324,ENSG00000173281,ENSG00000181634,ENSG00000110367,ENSG00000149212,ENSG00000065361	ABI1, IL2RA, GATA3, DDX6, CXCR5, TH, DRD4, SCT, CDHR5, IRF7, SESN3, SLC15A4, ERBB3, RAB5B, CDK2, IKZF4, RPS26, GZMB, BATF, FOS, RASGRP1, CTSH, ITGAX, IRF8, IKZF3, ORMDL3, GRB2, TNFRSF11A, KEAP1, CDC37, PIK3R2, RAB3A, IFI30, MPV17L2, PPP5C, HIF3A, PLIN3, TICAM1, FEM1A, RASIP1, FGF21, FUT1, MAMSTR, FUT2, EXTL2, PTPN22, CD2, FCRL3, FCGR2A, FCGR3A, FASLG, TNFSF4, DENND1B, PTPRC, OTUD3, RNF186, IL10, IL19, IL20, IL12RB2, SIRPG, SIRPB1, IFNGR2, TMPRSS3, UBASH3A, UBE2L3, IL2RB, SSTR3, RPL3, SYNGR1, PHF5A, POLR3H, TEF, CSDC2, TOB2, FAP, NAB1, CCL20, SP140, SP110, GCKR, FNDC4, FOSL2, LBH, PNPT1, CD80, ADPRH, POGLUT1, TMEM39A, SCHIP1, IL12A, MYNN, LRRIQ4, NRROS, EOMES, TGFBR2, PXK, CXCL3, CXCL5, PPBP, PF4, TCF7, NDFIP1, TNIP1, ITK, HAVCR2, MED7, IL12B, PTTG1, IL22RA2, TNFAIP3, BACH2, SLC26A3, IRF5, IKZF1, GRHL2, BLK, CCN3, CCN4, MFHAS1, PPP1R3B, TNFSF15	PC2	2
query_1	TRUE	0.00227438214375674	164	150	8	0.0533333333333333	0.0487804878048781	GO:0050864	GO:BP	regulation of B cell activation	16592	15429	GO:0042113|GO:0051249	ISS,ISS,IDA,ISS,IMP,IDA IGI NAS,ISS,IBA	ENSG00000139370,ENSG00000161405,ENSG00000160856,ENSG00000117586,ENSG00000081237,ENSG00000136634,ENSG00000118503,ENSG00000136573	SLC15A4, IKZF3, FCRL3, TNFSF4, PTPRC, IL10, TNFAIP3, BLK	PC2	2
query_1	TRUE	0.00242303940528381	261	150	10	0.0666666666666667	0.0383141762452107	GO:0042113	GO:BP	B cell activation	16592	11575	GO:0046649	ISS,ISS,IMP,ISS,IDA,ISS,IMP ISS,IDA IGI NAS,ISS,IBA	ENSG00000139370,ENSG00000156127,ENSG00000172575,ENSG00000161405,ENSG00000160856,ENSG00000117586,ENSG00000081237,ENSG00000136634,ENSG00000118503,ENSG00000136573	SLC15A4, BATF, RASGRP1, IKZF3, FCRL3, TNFSF4, PTPRC, IL10, TNFAIP3, BLK	PC2	2
query_1	TRUE	0.00263066239575364	490	150	14	0.0933333333333333	0.0285714285714286	GO:0002768	GO:BP	immune response-regulating cell surface receptor signaling pathway	16592	1412	GO:0002764|GO:0007166	TAS,ISS,TAS,TAS,TAS,IDA IBA TAS NAS,IDA,TAS,TAS,IMP IBA,IDA ISS TAS,IBA,ISS IBA TAS,IDA IBA TAS	ENSG00000136754,ENSG00000107485,ENSG00000170345,ENSG00000177885,ENSG00000105647,ENSG00000134242,ENSG00000160856,ENSG00000143226,ENSG00000203747,ENSG00000213047,ENSG00000081237,ENSG00000160185,ENSG00000113263,ENSG00000136573	ABI1, GATA3, FOS, GRB2, PIK3R2, PTPN22, FCRL3, FCGR2A, FCGR3A, DENND1B, PTPRC, UBASH3A, ITK, BLK	PC2	2
query_1	TRUE	0.0026724670484375	56	150	5	0.0333333333333333	0.0892857142857143	GO:0002292	GO:BP	T cell differentiation involved in immune response	16592	956	GO:0002286|GO:0030217	ISS,ISS,NAS,IMP IBA,IDA ISS	ENSG00000156127,ENSG00000117586,ENSG00000121594,ENSG00000163508,ENSG00000113302	BATF, TNFSF4, CD80, EOMES, IL12B	PC2	2
query_1	TRUE	0.00274815546408538	89	150	6	0.04	0.0674157303370787	GO:0002286	GO:BP	T cell activation involved in immune response	16592	950	GO:0002285|GO:0042110	ISS,ISS,NAS,IMP IBA,IDA,IDA ISS	ENSG00000156127,ENSG00000117586,ENSG00000121594,ENSG00000163508,ENSG00000135077,ENSG00000113302	BATF, TNFSF4, CD80, EOMES, HAVCR2, IL12B	PC2	2
query_1	TRUE	0.00285926075475617	57	150	5	0.0333333333333333	0.087719298245614	GO:0050854	GO:BP	regulation of antigen receptor-mediated signaling pathway	16592	15419	GO:0009966|GO:0050776|GO:0050851	IDA NAS,IDA,ISS,IBA,IBA TAS	ENSG00000134242,ENSG00000160856,ENSG00000081237,ENSG00000160185,ENSG00000136573	PTPN22, FCRL3, PTPRC, UBASH3A, BLK	PC2	1
query_1	TRUE	0.00295222617018194	322	150	11	0.0733333333333333	0.0341614906832298	GO:0050728	GO:BP	negative regulation of inflammatory response	16592	15325	GO:0006954|GO:0031348|GO:0032102|GO:0050727	IMP,TAS,IDA IBA,TAS,TAS,TAS,IDA TAS NAS,ISS IBA,ISS,ISS,IMP	ENSG00000107485,ENSG00000070031,ENSG00000141965,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000115226,ENSG00000118503,ENSG00000136999,ENSG00000147324	GATA3, SCT, FEM1A, FCGR2A, FCGR3A, PTPRC, IL10, FNDC4, TNFAIP3, CCN3, MFHAS1	PC2	2
query_1	TRUE	0.00321838245695587	32	150	4	0.0266666666666667	0.125	GO:0002204	GO:BP	somatic recombination of immunoglobulin genes involved in immune response	16592	874	GO:0002208|GO:0016447	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00321838245695587	32	150	4	0.0266666666666667	0.125	GO:0045190	GO:BP	isotype switching	16592	13209	GO:0002204|GO:0002312	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00321838245695587	32	150	4	0.0266666666666667	0.125	GO:0002208	GO:BP	somatic diversification of immunoglobulins involved in immune response	16592	878	GO:0002381|GO:0016445	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00352245077730943	33	150	4	0.0266666666666667	0.121212121212121	GO:0097028	GO:BP	dendritic cell differentiation	16592	21662	GO:1903131	ISS,ISS,ISS,IBA	ENSG00000156127,ENSG00000140968,ENSG00000163513,ENSG00000136573	BATF, IRF8, TGFBR2, BLK	PC2	2
query_1	TRUE	0.00352245077730943	33	150	4	0.0266666666666667	0.121212121212121	GO:2000516	GO:BP	positive regulation of CD4-positive, alpha-beta T cell activation	16592	29707	GO:0035710|GO:0046635|GO:2000514	ISS,NAS,IDA,ISS	ENSG00000117586,ENSG00000121594,ENSG00000163513,ENSG00000113302	TNFSF4, CD80, TGFBR2, IL12B	PC2	1
query_1	TRUE	0.00388138723430595	34	150	4	0.0266666666666667	0.117647058823529	GO:0002381	GO:BP	immunoglobulin production involved in immunoglobulin-mediated immune response	16592	1040	GO:0002377|GO:0016064	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00388138723430595	34	150	4	0.0266666666666667	0.117647058823529	GO:0001913	GO:BP	T cell mediated cytotoxicity	16592	655	GO:0001909|GO:0002456	ISS,ISS,IDA,ISS	ENSG00000103811,ENSG00000081237,ENSG00000168811,ENSG00000113302	CTSH, PTPRC, IL12A, IL12B	PC2	1
query_1	TRUE	0.00388138723430595	3	150	2	0.0133333333333333	0.666666666666667	GO:0030885	GO:BP	regulation of myeloid dendritic cell activation	16592	8063	GO:0001773|GO:0002694	NAS,IMP	ENSG00000116824,ENSG00000135077	CD2, HAVCR2	PC2	2
query_1	TRUE	0.00395696144893646	516	150	14	0.0933333333333333	0.0271317829457364	GO:0002683	GO:BP	negative regulation of immune system process	16592	1333	GO:0002376|GO:0002682|GO:0048519	TAS,IDA IMP IBA,IDA,TAS,TAS,ISS,ISS TAS,IDA TAS NAS,IBA,IBA,IDA IMP,ISS,IBA,IMP	ENSG00000070031,ENSG00000134242,ENSG00000160856,ENSG00000143226,ENSG00000203747,ENSG00000117586,ENSG00000081237,ENSG00000136634,ENSG00000160185,ENSG00000121594,ENSG00000135077,ENSG00000118503,ENSG00000136573,ENSG00000136999	SCT, PTPN22, FCRL3, FCGR2A, FCGR3A, TNFSF4, PTPRC, IL10, UBASH3A, CD80, HAVCR2, TNFAIP3, BLK, CCN3	PC2	1
query_1	TRUE	0.00423584663958444	458	150	13	0.0866666666666667	0.0283842794759825	GO:0002757	GO:BP	immune response-activating signal transduction	16592	1401	GO:0002253|GO:0002764	TAS,ISS,TAS,TAS,IDA IBA TAS NAS,IDA,TAS,TAS,IMP IBA,IDA ISS TAS,IBA,ISS IBA TAS,IDA IBA TAS	ENSG00000136754,ENSG00000107485,ENSG00000177885,ENSG00000105647,ENSG00000134242,ENSG00000160856,ENSG00000143226,ENSG00000203747,ENSG00000213047,ENSG00000081237,ENSG00000160185,ENSG00000113263,ENSG00000136573	ABI1, GATA3, GRB2, PIK3R2, PTPN22, FCRL3, FCGR2A, FCGR3A, DENND1B, PTPRC, UBASH3A, ITK, BLK	PC2	1
query_1	TRUE	0.00423584663958444	458	150	13	0.0866666666666667	0.0283842794759825	GO:0002429	GO:BP	immune response-activating cell surface receptor signaling pathway	16592	1084	GO:0002757|GO:0002768	TAS,ISS,TAS,TAS,IDA IBA TAS NAS,IDA,TAS,TAS,IMP IBA,IDA ISS TAS,IBA,ISS IBA TAS,IDA IBA TAS	ENSG00000136754,ENSG00000107485,ENSG00000177885,ENSG00000105647,ENSG00000134242,ENSG00000160856,ENSG00000143226,ENSG00000203747,ENSG00000213047,ENSG00000081237,ENSG00000160185,ENSG00000113263,ENSG00000136573	ABI1, GATA3, GRB2, PIK3R2, PTPN22, FCRL3, FCGR2A, FCGR3A, DENND1B, PTPRC, UBASH3A, ITK, BLK	PC2	1
query_1	TRUE	0.00441837551647539	140	150	7	0.0466666666666667	0.05	GO:0002431	GO:BP	Fc receptor mediated stimulatory signaling pathway	16592	1086	GO:0002429	TAS,TAS,TAS,TAS,TAS,ISS,IBA	ENSG00000136754,ENSG00000177885,ENSG00000105647,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136573	ABI1, GRB2, PIK3R2, FCGR2A, FCGR3A, PTPRC, BLK	PC2	2
query_1	TRUE	0.00457423356281976	15	150	3	0.02	0.2	GO:0001783	GO:BP	B cell apoptotic process	16592	569	GO:0070227	IMP,IDA,IBA	ENSG00000172057,ENSG00000136634,ENSG00000136573	ORMDL3, IL10, BLK	PC2	1
query_1	TRUE	0.00457423356281976	65	150	5	0.0333333333333333	0.0769230769230769	GO:0045582	GO:BP	positive regulation of T cell differentiation	16592	13356	GO:0030217|GO:0045580|GO:0045621|GO:0050870	ISS,ISS,NAS,ISS,ISS	ENSG00000107485,ENSG00000117586,ENSG00000121594,ENSG00000163513,ENSG00000113302	GATA3, TNFSF4, CD80, TGFBR2, IL12B	PC2	2
query_1	TRUE	0.00457423356281976	36	150	4	0.0266666666666667	0.111111111111111	GO:0016447	GO:BP	somatic recombination of immunoglobulin gene segments	16592	5832	GO:0002562|GO:0016445	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00457423356281976	15	150	3	0.02	0.2	GO:0032645	GO:BP	regulation of granulocyte macrophage colony-stimulating factor production	16592	8918	GO:0001817|GO:0032604|GO:0051246	IMP,NAS,IDA	ENSG00000172575,ENSG00000121594,ENSG00000113302	RASGRP1, CD80, IL12B	PC2	1
query_1	TRUE	0.00457423356281976	15	150	3	0.02	0.2	GO:0032604	GO:BP	granulocyte macrophage colony-stimulating factor production	16592	8877	GO:0001816|GO:0019538	IMP,NAS,IDA	ENSG00000172575,ENSG00000121594,ENSG00000113302	RASGRP1, CD80, IL12B	PC2	1
query_1	TRUE	0.00501480167126641	37	150	4	0.0266666666666667	0.108108108108108	GO:0046638	GO:BP	positive regulation of alpha-beta T cell differentiation	16592	14298	GO:0045582|GO:0046632|GO:0046635|GO:0046637	ISS,NAS,ISS,ISS	ENSG00000117586,ENSG00000121594,ENSG00000163513,ENSG00000113302	TNFSF4, CD80, TGFBR2, IL12B	PC2	2
query_1	TRUE	0.00501480167126641	1170	150	23	0.153333333333333	0.0196581196581197	GO:0009968	GO:BP	negative regulation of signal transduction	16592	4281	GO:0007165|GO:0009966|GO:0010648|GO:0023057|GO:0048585	ISS,TAS,IMP,TAS,IMP IBA,IDA IMP IBA,IDA,TAS,ISS,IDA IMP,IMP,IBA,IGI,ISS,TAS,IDA,IDA IBA,IGI,IDA IMP NAS,IMP ISS,IMP,IMP IBA,IDA	ENSG00000107485,ENSG00000177885,ENSG00000105647,ENSG00000127666,ENSG00000105538,ENSG00000134242,ENSG00000160856,ENSG00000117560,ENSG00000081237,ENSG00000169914,ENSG00000136634,ENSG00000160185,ENSG00000168811,ENSG00000174004,ENSG00000163513,ENSG00000163737,ENSG00000145901,ENSG00000113302,ENSG00000118503,ENSG00000136999,ENSG00000147324,ENSG00000149212,ENSG00000065361	GATA3, SESN3, ERBB3, GRB2, PIK3R2, TICAM1, RASIP1, PTPN22, FCRL3, FASLG, PTPRC, OTUD3, IL10, UBASH3A, IL12A, NRROS, TGFBR2, PF4, TNIP1, IL12B, TNFAIP3, CCN3, MFHAS1	PC2	1
query_1	TRUE	0.00551345037683443	16	150	3	0.02	0.1875	GO:0032816	GO:BP	positive regulation of natural killer cell activation	16592	9073	GO:0030101|GO:0032814|GO:0051251	IBA,IDA,IDA IC	ENSG00000127666,ENSG00000168811,ENSG00000113302	TICAM1, IL12A, IL12B	PC2	1
query_1	TRUE	0.00655989535810683	71	150	5	0.0333333333333333	0.0704225352112676	GO:0002709	GO:BP	regulation of T cell mediated immunity	16592	1359	GO:0002456|GO:0002706|GO:0002822	ISS,IMP,ISS,IDA,ISS	ENSG00000117586,ENSG00000213047,ENSG00000081237,ENSG00000168811,ENSG00000113302	TNFSF4, DENND1B, PTPRC, IL12A, IL12B	PC2	2
query_1	TRUE	0.00687482376284049	4	150	2	0.0133333333333333	0.5	GO:0002513	GO:BP	tolerance induction to self antigen	16592	1167	GO:0002507	ISS,IBA	ENSG00000163513,ENSG00000136573	TGFBR2, BLK	PC2	1
query_1	TRUE	0.00687482376284049	4	150	2	0.0133333333333333	0.5	GO:0045347	GO:BP	negative regulation of MHC class II biosynthetic process	16592	13277	GO:0010558|GO:0045342|GO:0045346	IDA TAS,IDA	ENSG00000136634,ENSG00000163737	IL10, PF4	PC2	1
query_1	TRUE	0.00709125828450933	41	150	4	0.0266666666666667	0.0975609756097561	GO:0002562	GO:BP	somatic diversification of immune receptors via germline recombination within a single locus	16592	1215	GO:0002200|GO:0016444	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00709125828450933	41	150	4	0.0266666666666667	0.0975609756097561	GO:0016444	GO:BP	somatic cell DNA recombination	16592	5829	GO:0006310	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00740415178430483	18	150	3	0.02	0.166666666666667	GO:0070269	GO:BP	pyroptosis	16592	18813	GO:0012501	IDA,IBA,IBA	ENSG00000100453,ENSG00000073605,ENSG00000167914	GZMB, GSDMB, GSDMA	PC2	1
query_1	TRUE	0.00740415178430483	18	150	3	0.02	0.166666666666667	GO:0034138	GO:BP	toll-like receptor 3 signaling pathway	16592	9734	GO:0002224	TAS,IMP IBA,IDA	ENSG00000127666,ENSG00000134242,ENSG00000118503	TICAM1, PTPN22, TNFAIP3	PC2	1
query_1	TRUE	0.00767698925633725	205	150	8	0.0533333333333333	0.0390243902439024	GO:0002221	GO:BP	pattern recognition receptor signaling pathway	16592	887	GO:0007165	ISS TAS,IMP ISS,IMP ISS IBA TAS,IMP IBA,IDA,ISS,IDA TAS NAS,IMP	ENSG00000185507,ENSG00000139370,ENSG00000127666,ENSG00000134242,ENSG00000160856,ENSG00000145901,ENSG00000118503,ENSG00000147324	IRF7, SLC15A4, TICAM1, PTPN22, FCRL3, TNIP1, TNFAIP3, MFHAS1	PC2	1
query_1	TRUE	0.00810257656332463	1219	150	23	0.153333333333333	0.0188679245283019	GO:0010648	GO:BP	negative regulation of cell communication	16592	4806	GO:0007154|GO:0010646|GO:0048523	ISS,TAS,IMP,TAS,IMP IBA,IDA IMP IBA,IDA,TAS,ISS,IDA IMP,IMP,IBA,IGI,ISS,TAS,IDA,IDA IBA,IGI,IDA IMP NAS,IMP ISS,IMP,IMP IBA,IDA	ENSG00000107485,ENSG00000177885,ENSG00000105647,ENSG00000127666,ENSG00000105538,ENSG00000134242,ENSG00000160856,ENSG00000117560,ENSG00000081237,ENSG00000169914,ENSG00000136634,ENSG00000160185,ENSG00000168811,ENSG00000174004,ENSG00000163513,ENSG00000163737,ENSG00000145901,ENSG00000113302,ENSG00000118503,ENSG00000136999,ENSG00000147324,ENSG00000149212,ENSG00000065361	GATA3, SESN3, ERBB3, GRB2, PIK3R2, TICAM1, RASIP1, PTPN22, FCRL3, FASLG, PTPRC, OTUD3, IL10, UBASH3A, IL12A, NRROS, TGFBR2, PF4, TNIP1, IL12B, TNFAIP3, CCN3, MFHAS1	PC2	1
query_1	TRUE	0.00836880115726332	1223	150	23	0.153333333333333	0.0188062142273099	GO:0023057	GO:BP	negative regulation of signaling	16592	7676	GO:0023051|GO:0023052|GO:0048519	ISS,TAS,IMP,TAS,IMP IBA,IDA IMP IBA,IDA,TAS,ISS,IDA IMP,IMP,IBA,IGI,ISS,TAS,IDA,IDA IBA,IGI,IDA IMP NAS,IMP ISS,IMP,IMP IBA,IDA	ENSG00000107485,ENSG00000177885,ENSG00000105647,ENSG00000127666,ENSG00000105538,ENSG00000134242,ENSG00000160856,ENSG00000117560,ENSG00000081237,ENSG00000169914,ENSG00000136634,ENSG00000160185,ENSG00000168811,ENSG00000174004,ENSG00000163513,ENSG00000163737,ENSG00000145901,ENSG00000113302,ENSG00000118503,ENSG00000136999,ENSG00000147324,ENSG00000149212,ENSG00000065361	GATA3, SESN3, ERBB3, GRB2, PIK3R2, TICAM1, RASIP1, PTPN22, FCRL3, FASLG, PTPRC, OTUD3, IL10, UBASH3A, IL12A, NRROS, TGFBR2, PF4, TNIP1, IL12B, TNFAIP3, CCN3, MFHAS1	PC2	1
query_1	TRUE	0.00840125988242225	19	150	3	0.02	0.157894736842105	GO:0045624	GO:BP	positive regulation of T-helper cell differentiation	16592	13398	GO:0002699|GO:0042093|GO:0043372|GO:0045622|GO:0050778	ISS,NAS,ISS	ENSG00000117586,ENSG00000121594,ENSG00000113302	TNFSF4, CD80, IL12B	PC2	2
query_1	TRUE	0.00870754955897681	77	150	5	0.0333333333333333	0.0649350649350649	GO:0002698	GO:BP	negative regulation of immune effector process	16592	1348	GO:0002252|GO:0002683|GO:0002697	IDA,ISS,ISS,IDA,IDA	ENSG00000160856,ENSG00000117586,ENSG00000081237,ENSG00000136634,ENSG00000135077	FCRL3, TNFSF4, PTPRC, IL10, HAVCR2	PC2	1
query_1	TRUE	0.00870754955897681	3042	150	44	0.293333333333333	0.0144641683103222	GO:0010646	GO:BP	regulation of cell communication	16592	4804	GO:0007154|GO:0050794	IMP ISS,IDA,ISS IBA,ISS,IMP ISS,TAS,IMP,TAS,IMP,IMP,IMP TAS,ISS,HMP,IMP HMP ISS IBA TAS,IMP IBA,IDA,IDA IMP IBA NAS,IDA,IEP IBA TAS,IGI ISS,IDA IMP,IDA IMP,TAS,IBA,ISS,IBA,IMP,IMP IBA,TAS NAS,IBA,IGI,ISS,TAS,ISS,IDA,HMP,IDA IBA,IDA IGI TAS,IDA IMP IBA TAS NAS,IMP IBA TAS,IDA IMP ISS,IMP,IMP IBA,IDA TAS	ENSG00000107485,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000139370,ENSG00000123374,ENSG00000172575,ENSG00000177885,ENSG00000141655,ENSG00000105401,ENSG00000105647,ENSG00000105649,ENSG00000011485,ENSG00000127666,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000160856,ENSG00000117560,ENSG00000081237,ENSG00000169914,ENSG00000136634,ENSG00000159128,ENSG00000160185,ENSG00000100321,ENSG00000115009,ENSG00000213626,ENSG00000163389,ENSG00000121594,ENSG00000151967,ENSG00000168811,ENSG00000174004,ENSG00000163513,ENSG00000168297,ENSG00000163737,ENSG00000131507,ENSG00000145901,ENSG00000113302,ENSG00000118503,ENSG00000136573,ENSG00000136999,ENSG00000147324,ENSG00000149212,ENSG00000065361	GATA3, DRD4, SCT, IRF7, SESN3, SLC15A4, ERBB3, CDK2, RASGRP1, GRB2, TNFRSF11A, CDC37, PIK3R2, RAB3A, PPP5C, TICAM1, RASIP1, FGF21, PTPN22, FCRL3, FASLG, PTPRC, OTUD3, IL10, IFNGR2, UBASH3A, SYNGR1, CCL20, LBH, CD80, POGLUT1, SCHIP1, IL12A, NRROS, TGFBR2, PXK, PF4, NDFIP1, TNIP1, IL12B, TNFAIP3, BLK, CCN3, MFHAS1	PC2	1
query_1	TRUE	0.00870754955897681	44	150	4	0.0266666666666667	0.0909090909090909	GO:0016445	GO:BP	somatic diversification of immunoglobulins	16592	5830	GO:0002200|GO:0002377	ISS,ISS,ISS,NAS	ENSG00000139370,ENSG00000156127,ENSG00000117586,ENSG00000136634	SLC15A4, BATF, TNFSF4, IL10	PC2	2
query_1	TRUE	0.00918502258576761	78	150	5	0.0333333333333333	0.0641025641025641	GO:0035710	GO:BP	CD4-positive, alpha-beta T cell activation	16592	10606	GO:0046631	ISS,ISS,NAS,IDA,IDA ISS	ENSG00000156127,ENSG00000117586,ENSG00000121594,ENSG00000163513,ENSG00000113302	BATF, TNFSF4, CD80, TGFBR2, IL12B	PC2	2
query_1	TRUE	0.00920044636028617	118	150	6	0.04	0.0508474576271187	GO:0051048	GO:BP	negative regulation of secretion	16592	15585	GO:0046903|GO:0051046|GO:0051051	IDA,IBA,IGI,IGI,ISS,IDA	ENSG00000069696,ENSG00000070031,ENSG00000168811,ENSG00000113302,ENSG00000136999,ENSG00000065361	DRD4, SCT, ERBB3, IL12A, IL12B, CCN3	PC2	1
query_1	TRUE	0.0093410617382478	20	150	3	0.02	0.15	GO:0045954	GO:BP	positive regulation of natural killer cell mediated cytotoxicity	16592	13704	GO:0001912|GO:0002717|GO:0042267|GO:0042269	IMP,IDA,IDA	ENSG00000172575,ENSG00000168811,ENSG00000113302	RASGRP1, IL12A, IL12B	PC2	2
