query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	0.00445169549863388	4	107	2	0.0186915887850467	0.5	GO:1902523	GO:BP	positive regulation of protein K63-linked ubiquitination	16592	25676	GO:0070534|GO:1900044|GO:1902916	IMP,IMP IBA	ENSG00000167207,ENSG00000134242	NOD2, PTPN22	PC1
query_1	TRUE	0.00445169549863388	4	107	2	0.0186915887850467	0.5	GO:2000330	GO:BP	positive regulation of T-helper 17 cell lineage commitment	16592	29530	GO:0010455|GO:0072540|GO:2000321|GO:2000328	ISS,ISS	ENSG00000113302,ENSG00000162594	IL23R, IL12B	PC1
query_1	TRUE	0.00446820854147669	324	107	9	0.0841121495327103	0.0277777777777778	GO:0050673	GO:BP	epithelial cell proliferation	16592	15304	GO:0008283	ISS,IMP,IDA,ISS,ISS,IDA,ISS,IMP,IGI	ENSG00000167207,ENSG00000108691,ENSG00000172156,ENSG00000174951,ENSG00000176920,ENSG00000100311,ENSG00000078098,ENSG00000115232,ENSG00000113302	NOD2, CCL2, CCL11, FUT1, FUT2, PDGFB, FAP, ITGA4, IL12B	PC1
query_1	TRUE	0.00447370176394088	1314	107	20	0.186915887850467	0.015220700152207	GO:0044419	GO:BP	biological process involved in interspecies interaction between organisms	16592	12824	GO:0008150	IDA TAS,ISS,IDA,IMP,IDA IMP IBA NAS,IDA TAS,IBA,IDA IEP ISS IBA NAS,IBA TAS,ISS,ISS IBA,IMP IBA IC,ISS,IDA NAS,IDA ISS,IDA ISS TAS,IBA,TAS,ISS TAS,IDA ISS IC	ENSG00000185507,ENSG00000135148,ENSG00000139370,ENSG00000172575,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000127666,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000128604,ENSG00000136573,ENSG00000187796,ENSG00000096968,ENSG00000162594	IRF7, TRAFD1, SLC15A4, RASGRP1, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, TICAM1, PTPN22, PTPRC, IL10, IL23R, IL12B, IRF5, BLK, CARD9, JAK2	PC1
query_1	TRUE	0.00454650285981603	2317	107	29	0.271028037383178	0.0125161847216228	GO:0065009	GO:BP	regulation of molecular function	16592	18665	GO:0065007	IDA,IDA,TAS,IDA IMP,IDA IMP ISS TAS,IBA,ISS IBA,IDA IBA,IDA IMP ISS IBA,TAS,IBA,ISS,IMP ISS IBA,NAS,IMP,IDA ISS IBA NAS,IDA IMP NAS,IDA IMP,IDA IBA,IDA,IMP,IDA,IDA IBA,IDA,IMP,ISS,IMP IBA,IC,IDA IMP IGI ISS TAS IC	ENSG00000152804,ENSG00000069696,ENSG00000170345,ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000245848,ENSG00000127666,ENSG00000141965,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000100985,ENSG00000100311,ENSG00000115232,ENSG00000178623,ENSG00000113302,ENSG00000181634,ENSG00000160360,ENSG00000187796,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	HHEX, DRD4, ERBB3, FOS, RASGRP1, NOD2, CCL7, CCL2, CCL11, TNFRSF11A, CEBPA, TICAM1, FEM1A, RASIP1, FGF21, PTPN22, PTPRC, IL10, IL23R, PARK7, MMP9, PDGFB, ITGA4, GPR35, IL12B, TNFSF15, GPSM1, CARD9, JAK2	PC1
query_1	TRUE	0.00458035845424991	257	107	8	0.0747663551401869	0.0311284046692607	GO:0032147	GO:BP	activation of protein kinase activity	16592	8588	GO:0045860	IDA,TAS,IDA,IDA,IDA,ISS,IC,IC	ENSG00000069696,ENSG00000167207,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000162594,ENSG00000116288	DRD4, NOD2, IL23R, PARK7, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00475024304741211	1752	107	24	0.224299065420561	0.0136986301369863	GO:0008219	GO:BP	cell death	16592	3573	GO:0009987	IDA IBA TAS,TAS,TAS,ISS,ISS,IDA IMP,ISS,TAS,IMP IBA,IDA ISS NAS,IMP,IDA,TAS,ISS,IMP,IMP,TAS,IDA,IMP,IBA,IBA,ISS IBA,IMP ISS,IDA IMP IGI IC	ENSG00000165806,ENSG00000134460,ENSG00000185507,ENSG00000170345,ENSG00000167207,ENSG00000108691,ENSG00000167468,ENSG00000127666,ENSG00000178828,ENSG00000136634,ENSG00000100985,ENSG00000100385,ENSG00000278195,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000075426,ENSG00000113302,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000096968,ENSG00000065361,ENSG00000116288	CASP7, IL2RA, IRF7, ERBB3, FOS, NOD2, CCL2, GPX4, TICAM1, RNF186, IL10, PARK7, MMP9, IL2RB, SSTR3, FAP, ITGA4, CTLA4, FOSL2, IL12B, IRF5, BLK, CCN4, JAK2	PC1
query_1	TRUE	0.00483400048368433	49	107	4	0.0373831775700935	0.0816326530612245	GO:0030888	GO:BP	regulation of B cell proliferation	16592	8066	GO:0042100|GO:0050670|GO:0050864	IMP,IDA,IMP,IBA	ENSG00000081237,ENSG00000136634,ENSG00000163599,ENSG00000136573	PTPRC, IL10, CTLA4, BLK	PC1
query_1	TRUE	0.00483400048368433	196	107	7	0.0654205607476636	0.0357142857142857	GO:1903039	GO:BP	positive regulation of leukocyte cell-cell adhesion	16592	26125	GO:0007159|GO:0022409|GO:1903037	ISS,ISS,IBA,ISS,TAS,IDA ISS IC,ISS IC	ENSG00000167207,ENSG00000108691,ENSG00000134242,ENSG00000081237,ENSG00000163599,ENSG00000113302,ENSG00000162594	NOD2, CCL2, PTPN22, PTPRC, IL23R, CTLA4, IL12B	PC1
query_1	TRUE	0.00504103335625079	567	107	12	0.11214953271028	0.0211640211640212	GO:0051347	GO:BP	positive regulation of transferase activity	16592	15833	GO:0043085|GO:0051338	IDA,IMP,ISS TAS,IMP,NAS,IDA IBA,IDA,IDA,ISS,IMP IBA,IC,IC	ENSG00000069696,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000081237,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	DRD4, ERBB3, RASGRP1, NOD2, TNFRSF11A, PTPRC, IL23R, PARK7, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00511062308481471	836	107	15	0.14018691588785	0.0179425837320574	GO:0010562	GO:BP	positive regulation of phosphorus metabolic process	16592	4726	GO:0006793|GO:0031325|GO:0051174	IDA,IDA IMP,ISS TAS,IMP,IBA,ISS IBA NAS,TAS,IMP,IDA IBA,IDA,IDA,ISS,IMP IBA,IC,IMP IC	ENSG00000069696,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000105550,ENSG00000081237,ENSG00000162891,ENSG00000100985,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	DRD4, ERBB3, RASGRP1, NOD2, TNFRSF11A, FGF21, PTPRC, IL20, IL23R, PARK7, MMP9, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00511062308481471	836	107	15	0.14018691588785	0.0179425837320574	GO:0045937	GO:BP	positive regulation of phosphate metabolic process	16592	13689	GO:0006796|GO:0010562|GO:0019220	IDA,IDA IMP,ISS TAS,IMP,IBA,ISS IBA NAS,TAS,IMP,IDA IBA,IDA,IDA,ISS,IMP IBA,IC,IMP IC	ENSG00000069696,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000105550,ENSG00000081237,ENSG00000162891,ENSG00000100985,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	DRD4, ERBB3, RASGRP1, NOD2, TNFRSF11A, FGF21, PTPRC, IL20, IL23R, PARK7, MMP9, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00517064810850319	91	107	5	0.0467289719626168	0.054945054945055	GO:0046425	GO:BP	regulation of receptor signaling pathway via JAK-STAT	16592	14151	GO:0007259|GO:1904892	IGI,IDA,IDA,ISS,IC	ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000096968,ENSG00000162594	PTPRC, IL10, IL23R, IL12B, JAK2	PC1
query_1	TRUE	0.00535746073898436	21	107	3	0.0280373831775701	0.142857142857143	GO:0072677	GO:BP	eosinophil migration	16592	20445	GO:0097530	IDA IBA,IBA,IDA IBA	ENSG00000108688,ENSG00000108691,ENSG00000172156	CCL7, CCL2, CCL11	PC1
query_1	TRUE	0.00535746073898436	21	107	3	0.0280373831775701	0.142857142857143	GO:0032740	GO:BP	positive regulation of interleukin-17 production	16592	9013	GO:0001819|GO:0032620|GO:0032660	IMP,IDA,IC	ENSG00000167207,ENSG00000113302,ENSG00000162594	NOD2, IL23R, IL12B	PC1
query_1	TRUE	0.00537826475056542	51	107	4	0.0373831775700935	0.0784313725490196	GO:0032655	GO:BP	regulation of interleukin-12 production	16592	8928	GO:0001817|GO:0032615	TAS,IDA,IC,IDA	ENSG00000136634,ENSG00000113302,ENSG00000128604,ENSG00000162594	IL10, IL23R, IL12B, IRF5	PC1
query_1	TRUE	0.00537826475056542	51	107	4	0.0373831775700935	0.0784313725490196	GO:0032615	GO:BP	interleukin-12 production	16592	8888	GO:0001816	TAS,IDA,IC,IDA	ENSG00000136634,ENSG00000113302,ENSG00000128604,ENSG00000162594	IL10, IL23R, IL12B, IRF5	PC1
query_1	TRUE	0.00539597450309056	143	107	6	0.0560747663551402	0.041958041958042	GO:0042098	GO:BP	T cell proliferation	16592	11569	GO:0042110|GO:0046651	IMP,IBA,ISS,NAS,IDA,IC	ENSG00000172575,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000162594	RASGRP1, PTPN22, PTPRC, IL10, IL23R, IL12B	PC1
query_1	TRUE	0.00545749000765138	1343	107	20	0.186915887850467	0.0148920327624721	GO:0019220	GO:BP	regulation of phosphate metabolic process	16592	6494	GO:0006796|GO:0051174	IDA,IDA,ISS,IDA IMP,ISS TAS,IMP,TAS,IMP IBA,IBA,IMP,IDA ISS IBA NAS,TAS,IMP,IDA IBA,IDA,IDA,ISS,IMP IBA,IC,IMP IGI IC	ENSG00000152804,ENSG00000069696,ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000245848,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000162891,ENSG00000100985,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	HHEX, DRD4, ERBB3, LACC1, RASGRP1, NOD2, TNFRSF11A, CEBPA, RASIP1, FGF21, PTPN22, PTPRC, IL20, IL23R, PARK7, MMP9, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00548006138184954	1344	107	20	0.186915887850467	0.0148809523809524	GO:0051174	GO:BP	regulation of phosphorus metabolic process	16592	15689	GO:0006793|GO:0031323	IDA,IDA,ISS,IDA IMP,ISS TAS,IMP,TAS,IMP IBA,IBA,IMP,IDA ISS IBA NAS,TAS,IMP,IDA IBA,IDA,IDA,ISS,IMP IBA,IC,IMP IGI IC	ENSG00000152804,ENSG00000069696,ENSG00000179630,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000245848,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000162891,ENSG00000100985,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	HHEX, DRD4, ERBB3, LACC1, RASGRP1, NOD2, TNFRSF11A, CEBPA, RASIP1, FGF21, PTPN22, PTPRC, IL20, IL23R, PARK7, MMP9, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00596967515961192	22	107	3	0.0280373831775701	0.136363636363636	GO:0002675	GO:BP	positive regulation of acute inflammatory response	16592	1325	GO:0002526|GO:0002673|GO:0050729	ISS,IC,ISS	ENSG00000141655,ENSG00000145623,ENSG00000116288	TNFRSF11A, PARK7, OSMR	PC1
query_1	TRUE	0.00606395541931477	4972	107	49	0.457943925233645	0.00985518905872888	GO:0048522	GO:BP	positive regulation of cellular process	16592	14889	GO:0009987|GO:0048518|GO:0050794	IDA IMP ISS,IDA,IBA,IDA IMP,IMP ISS,IDA IBA,IDA IMP IGI ISS,IDA IMP,IMP ISS,IDA IMP ISS IBA TAS,IDA,IDA IBA,IMP ISS IBA,IDA IBA,IMP ISS TAS,IDA IMP IGI ISS TAS,IMP HMP ISS IBA,IMP,IDA IBA,IMP,IMP IBA,IMP ISS IBA NAS,IDA IMP IGI ISS,TAS,IMP IGI TAS,IMP ISS IBA,IMP,IDA IMP IBA TAS,ISS,IMP,IMP TAS,IBA,IDA,IDA IBA,IDA IMP ISS TAS IC,IGI IBA,IDA IMP,IMP IBA,IMP ISS,IDA IBA,IDA,IMP IBA,IDA IMP IEP IBA,IDA IGI ISS TAS,IBA,IMP IBA TAS,ISS IC,IDA IMP IGI NAS IC,IDA	ENSG00000152804,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000139370,ENSG00000123374,ENSG00000170345,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000245848,ENSG00000127666,ENSG00000105538,ENSG00000105550,ENSG00000174951,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000198026,ENSG00000100385,ENSG00000100311,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000178623,ENSG00000075426,ENSG00000213626,ENSG00000113302,ENSG00000145623,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000181634,ENSG00000160360,ENSG00000165689,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000065361,ENSG00000162594,ENSG00000116288,ENSG00000157557	HHEX, DRD4, SCT, IRF7, SESN3, SLC15A4, ERBB3, CDK2, FOS, RASGRP1, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, CEBPA, TICAM1, RASIP1, FGF21, FUT1, PTPN22, PTPRC, IL10, IL20, IL23R, PARK7, MMP9, ZNF335, ETS2, IL2RB, PDGFB, FAP, ITGA4, CTLA4, GPR35, FOSL2, LBH, IL12B, OSMR, IRF5, BLK, CCN4, TNFSF15, GPSM1, ENTR1, CARD9, JAK2	PC1
query_1	TRUE	0.00606395541931477	2372	107	29	0.271028037383178	0.0122259696458685	GO:0048513	GO:BP	animal organ development	16592	14880	GO:0048731|GO:0048856	TAS,ISS,ISS IBA NAS,ISS IBA,TAS,TAS,TAS,ISS,TAS,IMP IBA,ISS IBA TAS NAS,IBA,IBA,ISS,ISS IBA,IMP ISS TAS,IGI TAS NAS,TAS,ISS TAS,IMP IBA,IDA ISS,IC,IDA IBA TAS,IBA,IDA ISS,IBA,ISS IBA,ISS,ISS IC	ENSG00000134460,ENSG00000152804,ENSG00000180176,ENSG00000070031,ENSG00000185507,ENSG00000123374,ENSG00000140678,ENSG00000140968,ENSG00000108691,ENSG00000141655,ENSG00000245848,ENSG00000105550,ENSG00000142233,ENSG00000174951,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000198026,ENSG00000100311,ENSG00000115232,ENSG00000163599,ENSG00000176020,ENSG00000113302,ENSG00000136573,ENSG00000096968,ENSG00000065361,ENSG00000162594	IL2RA, HHEX, TH, SCT, IRF7, ERBB3, CDK2, ITGAX, IRF8, CCL2, TNFRSF11A, CEBPA, FGF21, NTN5, FUT1, PTPN22, PTPRC, IL10, IL20, IL23R, MMP9, ZNF335, PDGFB, ITGA4, CTLA4, AMIGO3, IL12B, BLK, JAK2	PC1
query_1	TRUE	0.00606395541931477	1683	107	23	0.214953271028037	0.0136660724896019	GO:0050790	GO:BP	regulation of catalytic activity	16592	15368	GO:0065009	IDA,IDA,IDA IMP,ISS TAS,IBA,IBA,IDA IBA,IMP,TAS,ISS,IMP ISS IBA,IMP,IDA ISS IBA NAS,IMP,IDA IBA,IDA,IDA IBA,IDA,IMP,ISS,IMP IBA,IC,IDA IMP IGI ISS IC	ENSG00000152804,ENSG00000069696,ENSG00000172575,ENSG00000167207,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000245848,ENSG00000141965,ENSG00000105538,ENSG00000134242,ENSG00000081237,ENSG00000100985,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000160360,ENSG00000187796,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	HHEX, DRD4, ERBB3, RASGRP1, NOD2, CCL7, CCL2, CCL11, TNFRSF11A, CEBPA, FEM1A, RASIP1, PTPN22, PTPRC, IL23R, PARK7, MMP9, PDGFB, IL12B, TNFSF15, GPSM1, CARD9, JAK2	PC1
query_1	TRUE	0.00606395541931477	1359	107	20	0.186915887850467	0.0147167034584253	GO:0031399	GO:BP	regulation of protein modification process	16592	8323	GO:0006464|GO:0032268	IDA,IDA,IDA IMP,IMP ISS TAS,IMP,TAS,IMP IBA,IBA,IMP IBA,IDA ISS IBA NAS,TAS,IMP,IBA,IDA IBA,IDA,IDA,ISS,IMP,IC,IDA IMP IGI IC	ENSG00000152804,ENSG00000069696,ENSG00000172575,ENSG00000167207,ENSG00000141655,ENSG00000245848,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000162891,ENSG00000100985,ENSG00000198026,ENSG00000100311,ENSG00000113302,ENSG00000181634,ENSG00000096968,ENSG00000065361,ENSG00000162594,ENSG00000116288	HHEX, DRD4, ERBB3, RASGRP1, NOD2, TNFRSF11A, CEBPA, RASIP1, FGF21, PTPN22, PTPRC, IL20, IL23R, PARK7, MMP9, ZNF335, PDGFB, IL12B, TNFSF15, JAK2	PC1
query_1	TRUE	0.00606395541931477	273	107	8	0.0747663551401869	0.0293040293040293	GO:1903037	GO:BP	regulation of leukocyte cell-cell adhesion	16592	26123	GO:0007159|GO:0022407	ISS,ISS,IMP IBA,ISS,NAS,IDA IBA TAS,IDA ISS IC,ISS IC	ENSG00000167207,ENSG00000108691,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000163599,ENSG00000113302,ENSG00000162594	NOD2, CCL2, PTPN22, PTPRC, IL10, IL23R, CTLA4, IL12B	PC1
query_1	TRUE	0.00606395541931477	856	107	15	0.14018691588785	0.0175233644859813	GO:1901701	GO:BP	cellular response to oxygen-containing compound	16592	24938	GO:0070887|GO:1901700	IDA IMP,TAS,IDA IMP,IDA IMP,IDA ISS,ISS IBA,IDA IMP,IDA ISS NAS,IDA,ISS,IGI,ISS,IDA ISS TAS,IBA,IDA IMP IGI	ENSG00000069696,ENSG00000123374,ENSG00000170345,ENSG00000167207,ENSG00000108691,ENSG00000127666,ENSG00000134242,ENSG00000136634,ENSG00000100985,ENSG00000100311,ENSG00000115232,ENSG00000091138,ENSG00000096968,ENSG00000149212,ENSG00000116288	DRD4, SESN3, CDK2, FOS, NOD2, CCL2, TICAM1, PTPN22, IL10, PARK7, MMP9, PDGFB, ITGA4, SLC26A3, JAK2	PC1
query_1	TRUE	0.00606395541931477	1463	107	21	0.196261682242991	0.0143540669856459	GO:0006508	GO:BP	proteolysis	16592	2496	GO:0019538	IDA,TAS,IBA,IBA,TAS,IBA,IDA IBA TAS,IDA IBA,IDA,IDA IMP,NAS,IDA IMP IBA,IDA,IBA TAS,TAS,IDA IBA,IDA IMP IBA,IMP,ISS,IDA IMP,IBA	ENSG00000165806,ENSG00000123374,ENSG00000168925,ENSG00000168928,ENSG00000245848,ENSG00000141965,ENSG00000169914,ENSG00000178828,ENSG00000136634,ENSG00000100985,ENSG00000160183,ENSG00000078098,ENSG00000164062,ENSG00000164068,ENSG00000164611,ENSG00000181634,ENSG00000165688,ENSG00000187796,ENSG00000096968,ENSG00000116288,ENSG00000085982	CASP7, CDK2, CTRB1, CTRB2, CEBPA, FEM1A, OTUD3, RNF186, IL10, PARK7, MMP9, TMPRSS3, FAP, USP40, APEH, RNF123, PTTG1, TNFSF15, PMPCA, CARD9, JAK2	PC1
query_1	TRUE	0.00623380807512999	5	107	2	0.0186915887850467	0.4	GO:2001268	GO:BP	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	16592	30410	GO:0043154|GO:2001234|GO:2001267	IMP,IMP	ENSG00000100985,ENSG00000116288	PARK7, MMP9	PC1
query_1	TRUE	0.00623380807512999	5	107	2	0.0186915887850467	0.4	GO:0034165	GO:BP	positive regulation of toll-like receptor 9 signaling pathway	16592	9761	GO:0034123|GO:0034162|GO:0034163	IMP,IBA	ENSG00000139370,ENSG00000134242	SLC15A4, PTPN22	PC1
query_1	TRUE	0.00623380807512999	54	107	4	0.0373831775700935	0.0740740740740741	GO:0034113	GO:BP	heterotypic cell-cell adhesion	16592	9709	GO:0098609	IMP,ISS IBA,ISS,IMP IGI	ENSG00000140678,ENSG00000182264,ENSG00000136634,ENSG00000115232	ITGAX, IZUMO1, IL10, ITGA4	PC1
query_1	TRUE	0.00623380807512999	5	107	2	0.0186915887850467	0.4	GO:0032819	GO:BP	positive regulation of natural killer cell proliferation	16592	9076	GO:0001787|GO:0032816|GO:0032817|GO:0050671	IDA,IC	ENSG00000113302,ENSG00000162594	IL23R, IL12B	PC1
query_1	TRUE	0.00660718542602112	211	107	7	0.0654205607476636	0.033175355450237	GO:0050730	GO:BP	regulation of peptidyl-tyrosine phosphorylation	16592	15327	GO:0001932|GO:0018108	IDA ISS IBA,TAS,IDA,IDA,ISS,IMP,IC	ENSG00000081237,ENSG00000162891,ENSG00000100311,ENSG00000113302,ENSG00000096968,ENSG00000065361,ENSG00000162594	ERBB3, PTPRC, IL20, IL23R, PDGFB, IL12B, JAK2	PC1
query_1	TRUE	0.00669480941874758	3259	107	36	0.336448598130841	0.0110463332310525	GO:0009893	GO:BP	positive regulation of metabolic process	16592	4226	GO:0008152|GO:0019222|GO:0048518	IDA IMP,IDA,ISS,IDA IMP TAS,IDA,IDA IMP IGI ISS,IDA IMP,IMP ISS,IDA IMP ISS TAS,IDA,ISS,IMP,TAS,IDA IMP IGI TAS,ISS IBA,ISS IBA,IMP IBA,IMP ISS IBA NAS,IDA IMP IGI,TAS,IMP,IBA,IDA IBA,IDA,IDA IBA,IDA IMP TAS,IDA IC,IDA IBA,IDA,IMP,ISS,IBA,IMP IBA,IDA TAS IC,IDA IMP IGI TAS NAS IC,IDA	ENSG00000152804,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108691,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000198026,ENSG00000100311,ENSG00000075426,ENSG00000213626,ENSG00000113302,ENSG00000128604,ENSG00000181634,ENSG00000160360,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000065361,ENSG00000162594,ENSG00000116288,ENSG00000157557	HHEX, DRD4, SCT, IRF7, SESN3, ERBB3, LACC1, FOS, RASGRP1, ITGAX, NOD2, IRF8, CCL2, TNFRSF11A, POLR2E, CEBPA, TICAM1, FGF21, PTPN22, PTPRC, IL10, IL20, IL23R, PARK7, MMP9, ZNF335, ETS2, PDGFB, FOSL2, LBH, IL12B, IRF5, TNFSF15, GPSM1, CARD9, JAK2	PC1
query_1	TRUE	0.0067077533638659	351	107	9	0.0841121495327103	0.0256410256410256	GO:0002250	GO:BP	adaptive immune response	16592	914	GO:0006955	IDA,ISS,TAS,IMP,ISS,NAS,IDA ISS TAS,IMP,IDA ISS	ENSG00000185507,ENSG00000139370,ENSG00000172575,ENSG00000141655,ENSG00000081237,ENSG00000136634,ENSG00000113302,ENSG00000112182,ENSG00000162594	IRF7, SLC15A4, RASGRP1, TNFRSF11A, PTPRC, IL10, IL23R, IL12B, BACH2	PC1
query_1	TRUE	0.00723391930946949	6462	107	59	0.551401869158879	0.00913030021665119	GO:0051716	GO:BP	cellular response to stimulus	16592	16110	GO:0009987|GO:0050896	IMP,TAS,TAS,IMP ISS,IDA IMP ISS IBA TAS,TAS,ISS TAS,IMP ISS,IEP IBA TAS,IDA,IDA IMP TAS,IMP TAS,TAS,IDA IMP ISS IBA TAS,IDA TAS,IDA IBA TAS IC,IDA IMP IEP ISS IBA TAS NAS,IDA IBA TAS,IMP ISS IBA TAS NAS,TAS,IDA NAS,IMP HMP ISS IBA TAS,IMP IBA,IDA IBA TAS,IDA IMP IBA TAS NAS,IBA TAS,IDA IMP IBA,IBA TAS,IDA IGI ISS TAS,IDA IMP,IMP IBA,IDA IMP ISS TAS NAS,TAS NAS,TAS,IDA IMP TAS,IBA,IDA IMP TAS,IBA TAS,IDA IMP ISS IBA TAS,IGI,IMP IBA,IBA TAS,IDA IMP IBA TAS,IMP,IDA IGI IBA TAS,IDA,IMP IBA TAS,TAS,ISS,IDA TAS,IDA IBA TAS,IBA TAS,IDA TAS NAS,IDA IEP IBA TAS,IDA IGI ISS IBA TAS,IMP IBA,IDA IMP ISS IBA TAS,IBA TAS IC,IDA IMP IGI TAS IC	ENSG00000165806,ENSG00000136754,ENSG00000134460,ENSG00000152804,ENSG00000069696,ENSG00000070031,ENSG00000185507,ENSG00000139370,ENSG00000123374,ENSG00000179630,ENSG00000170345,ENSG00000172575,ENSG00000140678,ENSG00000167207,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000141655,ENSG00000099817,ENSG00000245848,ENSG00000127666,ENSG00000105538,ENSG00000105550,ENSG00000134242,ENSG00000143226,ENSG00000173110,ENSG00000203747,ENSG00000081237,ENSG00000169914,ENSG00000178828,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000100985,ENSG00000160185,ENSG00000100385,ENSG00000278195,ENSG00000100311,ENSG00000115232,ENSG00000163599,ENSG00000130561,ENSG00000178623,ENSG00000213626,ENSG00000113302,ENSG00000164609,ENSG00000145623,ENSG00000164691,ENSG00000091138,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000181634,ENSG00000187796,ENSG00000096968,ENSG00000149212,ENSG00000065361,ENSG00000162594,ENSG00000116288	CASP7, ABI1, IL2RA, HHEX, DRD4, SCT, IRF7, SESN3, SLC15A4, ERBB3, CDK2, LACC1, FOS, RASGRP1, ITGAX, NOD2, IRF8, CCL7, CCL2, CCL11, TNFRSF11A, POLR2E, CEBPA, TICAM1, RASIP1, FGF21, PTPN22, FCGR2A, HSPA6, FCGR3A, PTPRC, OTUD3, RNF186, IL10, IL19, IL20, IL23R, PARK7, MMP9, UBASH3A, IL2RB, SSTR3, PDGFB, ITGA4, CTLA4, SAG, GPR35, LBH, IL12B, SLU7, OSMR, TAGAP, SLC26A3, IRF5, BLK, CCN4, TNFSF15, CARD9, JAK2	PC1
query_1	TRUE	0.00726759778660027	57	107	4	0.0373831775700935	0.0701754385964912	GO:2000106	GO:BP	regulation of leukocyte apoptotic process	16592	29308	GO:0042981|GO:0071887	TAS,ISS,IDA,IBA	ENSG00000185507,ENSG00000167207,ENSG00000136634,ENSG00000136573	IRF7, NOD2, IL10, BLK	PC1
