#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BATF	ZNF622	9606.ENSP00000286639	9606.ENSP00000310042	0	0	0	0	0	0.057	0	0.205	0.218
BATF	SYK	9606.ENSP00000286639	9606.ENSP00000364907	0	0	0	0	0.155	0.064	0	0.117	0.241
BATF	NOD2	9606.ENSP00000286639	9606.ENSP00000300589	0	0	0	0	0.213	0	0	0.081	0.245
BATF	RGS1	9606.ENSP00000286639	9606.ENSP00000356429	0	0	0	0	0.160	0	0	0.155	0.260
BATF	CD2	9606.ENSP00000286639	9606.ENSP00000358490	0	0	0	0	0.169	0	0	0.155	0.267
BATF	IRF5	9606.ENSP00000286639	9606.ENSP00000349770	0	0	0	0	0.160	0	0	0.204	0.302
BATF	CCL20	9606.ENSP00000286639	9606.ENSP00000351671	0	0	0	0	0.076	0	0	0.282	0.308
BATF	ITK	9606.ENSP00000286639	9606.ENSP00000398655	0	0	0	0	0.062	0.064	0	0.276	0.309
BATF	IL18R1	9606.ENSP00000286639	9606.ENSP00000387211	0	0	0	0	0.070	0.071	0	0.270	0.314
BATF	TAGAP	9606.ENSP00000286639	9606.ENSP00000356033	0	0	0	0	0.175	0	0	0.208	0.318
BATF	ITGAX	9606.ENSP00000286639	9606.ENSP00000454623	0	0	0	0	0.123	0	0	0.263	0.326
BATF	SNAPC4	9606.ENSP00000286639	9606.ENSP00000298532	0	0	0	0	0	0.104	0	0.291	0.337
BATF	IL13	9606.ENSP00000286639	9606.ENSP00000304915	0	0	0	0	0	0	0	0.348	0.347
BATF	FCGR3A	9606.ENSP00000286639	9606.ENSP00000356946	0	0	0	0	0.120	0	0	0.322	0.378
BATF	ETS1	9606.ENSP00000286639	9606.ENSP00000376436	0	0	0	0	0	0	0	0.392	0.392
BATF	IKZF3	9606.ENSP00000286639	9606.ENSP00000344544	0	0	0	0	0.096	0.062	0	0.364	0.414
BATF	CD274	9606.ENSP00000286639	9606.ENSP00000370989	0	0	0	0	0.098	0	0	0.397	0.432
BATF	CD244	9606.ENSP00000286639	9606.ENSP00000357012	0	0	0	0	0.182	0	0	0.335	0.433
BATF	IL7R	9606.ENSP00000286639	9606.ENSP00000306157	0	0	0	0	0.084	0	0	0.413	0.439
BATF	TRAF1	9606.ENSP00000286639	9606.ENSP00000362994	0	0	0	0	0.159	0.244	0	0.190	0.440
BATF	IL2RA	9606.ENSP00000286639	9606.ENSP00000369293	0	0	0	0	0.111	0	0	0.406	0.449
BATF	HAVCR2	9606.ENSP00000286639	9606.ENSP00000312002	0	0	0	0	0.099	0	0	0.421	0.456
BATF	PTPRC	9606.ENSP00000286639	9606.ENSP00000411355	0	0	0	0	0.189	0	0	0.365	0.463
BATF	IKZF1	9606.ENSP00000286639	9606.ENSP00000331614	0	0	0	0	0.202	0.062	0	0.376	0.492
BATF	TCF7	9606.ENSP00000286639	9606.ENSP00000340347	0	0	0	0	0.062	0.134	0	0.430	0.497
BATF	IL23R	9606.ENSP00000286639	9606.ENSP00000321345	0	0	0	0	0	0	0	0.526	0.526
BATF	STAT6	9606.ENSP00000286639	9606.ENSP00000300134	0	0	0	0	0.076	0.056	0	0.505	0.531
BATF	CEBPA	9606.ENSP00000286639	9606.ENSP00000427514	0	0	0	0	0.076	0.478	0	0.130	0.544
BATF	IL10	9606.ENSP00000286639	9606.ENSP00000412237	0	0	0	0	0.081	0.182	0	0.459	0.558
BATF	EOMES	9606.ENSP00000286639	9606.ENSP00000388620	0	0	0	0	0	0.143	0	0.535	0.585
BATF	CXCR5	9606.ENSP00000286639	9606.ENSP00000292174	0	0	0	0	0.090	0	0	0.570	0.592
BATF	CTLA4	9606.ENSP00000286639	9606.ENSP00000303939	0	0	0	0	0.087	0.077	0	0.556	0.593
BATF	GATA3	9606.ENSP00000286639	9606.ENSP00000368632	0	0	0	0	0.085	0.066	0	0.614	0.641
BATF	FOS	9606.ENSP00000286639	9606.ENSP00000306245	0	0	0	0.748	0	0.213	0.900	0.503	0.927
BATF3	FERMT1	9606.ENSP00000243440	9606.ENSP00000217289	0	0	0	0	0	0	0	0.194	0.194
BATF3	CCL22	9606.ENSP00000243440	9606.ENSP00000219235	0	0	0	0	0.062	0	0	0.261	0.277
BATF3	CTSH	9606.ENSP00000243440	9606.ENSP00000220166	0	0	0	0	0	0	0	0.216	0.216
BATF3	CCL2	9606.ENSP00000243440	9606.ENSP00000225831	0	0	0	0	0.062	0	0	0.234	0.250
BATF3	CLNK	9606.ENSP00000243440	9606.ENSP00000226951	0	0	0	0	0	0	0	0.299	0.299
BATF3	IL4	9606.ENSP00000243440	9606.ENSP00000231449	0	0	0	0	0	0	0	0.391	0.390
BATF3	CBX3	9606.ENSP00000243440	9606.ENSP00000336687	0	0	0	0	0	0.155	0	0	0.154
BATF3	TICAM1	9606.ENSP00000243440	9606.ENSP00000248244	0	0	0	0	0.076	0	0	0.122	0.154
BATF3	IKZF3	9606.ENSP00000243440	9606.ENSP00000344544	0	0	0	0	0	0.062	0	0.136	0.155
BATF3	SLU7	9606.ENSP00000243440	9606.ENSP00000297151	0	0	0	0	0.062	0	0	0.145	0.164
BATF3	IL23R	9606.ENSP00000243440	9606.ENSP00000321345	0	0	0	0	0.062	0	0	0.154	0.172
BATF3	TCF7	9606.ENSP00000243440	9606.ENSP00000340347	0	0	0	0	0	0.134	0	0.084	0.173
BATF3	IFI30	9606.ENSP00000243440	9606.ENSP00000384886	0	0	0	0	0	0	0	0.178	0.178
BATF3	IL2RA	9606.ENSP00000243440	9606.ENSP00000369293	0	0	0	0	0	0	0	0.179	0.179
BATF3	CCL20	9606.ENSP00000243440	9606.ENSP00000351671	0	0	0	0	0	0	0	0.182	0.181
BATF3	RIMBP3C	9606.ENSP00000243440	9606.ENSP00000390630	0	0	0	0	0	0	0	0.181	0.181
BATF3	JAK2	9606.ENSP00000243440	9606.ENSP00000371067	0	0	0	0	0	0.064	0	0.162	0.182
BATF3	STAT6	9606.ENSP00000243440	9606.ENSP00000300134	0	0	0	0	0	0.056	0	0.171	0.183
BATF3	FCGR2A	9606.ENSP00000243440	9606.ENSP00000271450	0	0	0	0	0.065	0	0	0.181	0.201
BATF3	PMEL	9606.ENSP00000243440	9606.ENSP00000402758	0	0	0	0	0	0	0	0.207	0.207
BATF3	CCL21	9606.ENSP00000243440	9606.ENSP00000259607	0	0	0	0	0	0	0	0.208	0.208
BATF3	TSLP	9606.ENSP00000243440	9606.ENSP00000339804	0	0	0	0	0	0	0	0.210	0.210
BATF3	IRF5	9606.ENSP00000243440	9606.ENSP00000349770	0	0	0	0	0.064	0	0	0.194	0.213
BATF3	CCL19	9606.ENSP00000243440	9606.ENSP00000308815	0	0	0	0	0	0	0	0.217	0.217
BATF3	ZNF622	9606.ENSP00000243440	9606.ENSP00000310042	0	0	0	0	0	0.057	0	0.205	0.218
BATF3	IL18R1	9606.ENSP00000243440	9606.ENSP00000387211	0	0	0	0	0	0.071	0	0.200	0.225
BATF3	CXCR5	9606.ENSP00000243440	9606.ENSP00000292174	0	0	0	0	0.062	0	0	0.216	0.233
BATF3	IL13	9606.ENSP00000243440	9606.ENSP00000304915	0	0	0	0	0	0	0	0.244	0.243
BATF3	FOSL2	9606.ENSP00000243440	9606.ENSP00000264716	0	0	0	0	0	0	0	0.252	0.252
BATF3	EOMES	9606.ENSP00000243440	9606.ENSP00000388620	0	0	0	0	0	0.143	0	0.183	0.269
BATF3	IL7R	9606.ENSP00000243440	9606.ENSP00000306157	0	0	0	0	0.062	0	0	0.257	0.273
BATF3	IRF1	9606.ENSP00000243440	9606.ENSP00000245414	0	0	0	0	0.064	0	0	0.279	0.296
BATF3	GATA3	9606.ENSP00000243440	9606.ENSP00000368632	0	0	0	0	0.062	0.066	0	0.264	0.299
BATF3	IKZF1	9606.ENSP00000243440	9606.ENSP00000331614	0	0	0	0	0	0.062	0	0.285	0.300
BATF3	IRF7	9606.ENSP00000243440	9606.ENSP00000380697	0	0	0	0	0.089	0	0	0.273	0.310
BATF3	HAVCR2	9606.ENSP00000243440	9606.ENSP00000312002	0	0	0	0	0.063	0	0	0.323	0.338
BATF3	FCGR3A	9606.ENSP00000243440	9606.ENSP00000356946	0	0	0	0	0.067	0	0	0.324	0.342
BATF3	TRAF1	9606.ENSP00000243440	9606.ENSP00000362994	0	0	0	0	0.078	0.244	0	0.138	0.347
BATF3	STAT3	9606.ENSP00000243440	9606.ENSP00000264657	0	0	0	0	0	0.182	0	0.264	0.372
BATF3	CEBPA	9606.ENSP00000243440	9606.ENSP00000427514	0	0	0	0	0	0.299	0	0.177	0.399
BATF3	IL10	9606.ENSP00000243440	9606.ENSP00000412237	0	0	0	0	0.062	0.105	0	0.390	0.443
BATF3	CTLA4	9606.ENSP00000243440	9606.ENSP00000303939	0	0	0	0	0	0.077	0	0.427	0.448
BATF3	CCR7	9606.ENSP00000243440	9606.ENSP00000246657	0	0	0	0	0.085	0	0	0.472	0.497
BATF3	PTPRC	9606.ENSP00000243440	9606.ENSP00000411355	0	0	0	0	0.081	0	0	0.476	0.497
BATF3	CD274	9606.ENSP00000243440	9606.ENSP00000370989	0	0	0	0	0.117	0	0	0.460	0.503
BATF3	ITGAX	9606.ENSP00000243440	9606.ENSP00000454623	0	0	0	0	0.062	0	0	0.681	0.688
BATF3	IRF8	9606.ENSP00000243440	9606.ENSP00000268638	0	0	0	0	0.090	0	0	0.798	0.808
BATF3	FOS	9606.ENSP00000243440	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0.385	0.935
BCL2L11	KEAP1	9606.ENSP00000376943	9606.ENSP00000171111	0	0	0	0	0	0	0	0.277	0.277
BCL2L11	HMOX1	9606.ENSP00000376943	9606.ENSP00000216117	0	0	0	0	0	0	0	0.297	0.297
BCL2L11	IL2RB	9606.ENSP00000376943	9606.ENSP00000216223	0	0	0	0	0	0	0	0.299	0.299
BCL2L11	PIK3R2	9606.ENSP00000376943	9606.ENSP00000222254	0	0	0	0	0	0	0	0.224	0.224
BCL2L11	RPS6KB1	9606.ENSP00000376943	9606.ENSP00000225577	0	0	0	0	0	0	0	0.518	0.518
BCL2L11	CCL2	9606.ENSP00000376943	9606.ENSP00000225831	0	0	0	0	0	0	0	0.283	0.282
BCL2L11	IL4	9606.ENSP00000376943	9606.ENSP00000231449	0	0	0	0	0	0	0	0.386	0.386
BCL2L11	IRF1	9606.ENSP00000376943	9606.ENSP00000245414	0	0	0	0	0.062	0	0	0.231	0.247
BCL2L11	CCR7	9606.ENSP00000376943	9606.ENSP00000246657	0	0	0	0	0	0	0	0.323	0.323
BCL2L11	WISP1	9606.ENSP00000376943	9606.ENSP00000250160	0	0	0	0	0	0	0	0.269	0.269
BCL2L11	BLK	9606.ENSP00000376943	9606.ENSP00000259089	0	0	0	0	0	0.057	0	0.195	0.208
BCL2L11	NOX4	9606.ENSP00000376943	9606.ENSP00000263317	0	0	0	0	0	0	0	0.234	0.234
BCL2L11	IL21	9606.ENSP00000376943	9606.ENSP00000264497	0	0	0	0	0	0	0	0.168	0.168
BCL2L11	STAT3	9606.ENSP00000376943	9606.ENSP00000264657	0	0	0	0	0	0	0	0.597	0.597
BCL2L11	FOSL2	9606.ENSP00000376943	9606.ENSP00000264716	0	0	0	0	0.062	0	0	0.228	0.245
BCL2L11	CDK2	9606.ENSP00000376943	9606.ENSP00000266970	0	0	0	0	0	0	0	0.523	0.523
BCL2L11	ERBB3	9606.ENSP00000376943	9606.ENSP00000267101	0	0	0	0	0	0	0	0.375	0.375
BCL2L11	CXCR5	9606.ENSP00000376943	9606.ENSP00000292174	0	0	0	0	0	0	0	0.218	0.218
BCL2L11	STAT6	9606.ENSP00000376943	9606.ENSP00000300134	0	0	0	0	0	0	0	0.208	0.208
BCL2L11	CTLA4	9606.ENSP00000376943	9606.ENSP00000303939	0	0	0	0	0	0	0	0.507	0.507
BCL2L11	IL13	9606.ENSP00000376943	9606.ENSP00000304915	0	0	0	0	0	0	0	0.201	0.201
BCL2L11	PRKCB	9606.ENSP00000376943	9606.ENSP00000305355	0	0	0	0	0	0	0	0.154	0.153
BCL2L11	IL7R	9606.ENSP00000376943	9606.ENSP00000306157	0	0	0	0	0.062	0	0	0.465	0.476
BCL2L11	FOS	9606.ENSP00000376943	9606.ENSP00000306245	0	0	0	0	0	0	0	0.414	0.414
BCL2L11	HAVCR2	9606.ENSP00000376943	9606.ENSP00000312002	0	0	0	0	0	0	0	0.234	0.234
BCL2L11	TNIP1	9606.ENSP00000376943	9606.ENSP00000317891	0	0	0	0	0	0	0	0.160	0.160
BCL2L11	CAMK2G	9606.ENSP00000376943	9606.ENSP00000319060	0	0	0	0	0	0	0.900	0.063	0.902
BCL2L11	MALT1	9606.ENSP00000376943	9606.ENSP00000319279	0	0	0	0	0	0	0	0.160	0.159
BCL2L11	IKZF1	9606.ENSP00000376943	9606.ENSP00000331614	0	0	0	0	0	0	0	0.260	0.260
BCL2L11	TSLP	9606.ENSP00000376943	9606.ENSP00000339804	0	0	0	0	0	0	0	0.296	0.296
BCL2L11	TCF7	9606.ENSP00000376943	9606.ENSP00000340347	0	0	0	0	0	0	0	0.208	0.208
BCL2L11	IKZF3	9606.ENSP00000376943	9606.ENSP00000344544	0	0	0	0	0	0	0	0.329	0.329
BCL2L11	RPL3	9606.ENSP00000376943	9606.ENSP00000346001	0	0	0	0	0	0	0	0.248	0.248
BCL2L11	GPX4	9606.ENSP00000376943	9606.ENSP00000346103	0	0	0	0	0	0	0	0.214	0.214
BCL2L11	TGFBR2	9606.ENSP00000376943	9606.ENSP00000351905	0	0	0	0	0	0.057	0	0.296	0.307
BCL2L11	PTPN22	9606.ENSP00000376943	9606.ENSP00000352833	0	0	0	0	0	0	0	0.195	0.195
BCL2L11	FASLG	9606.ENSP00000376943	9606.ENSP00000356694	0	0	0	0	0	0.385	0	0.681	0.795
BCL2L11	FCGR3A	9606.ENSP00000376943	9606.ENSP00000356946	0	0	0	0	0	0	0	0.170	0.169
BCL2L11	CD244	9606.ENSP00000376943	9606.ENSP00000357012	0	0	0	0	0	0	0	0.166	0.165
BCL2L11	CASP7	9606.ENSP00000376943	9606.ENSP00000358327	0	0	0	0	0	0	0	0.623	0.623
BCL2L11	CD2	9606.ENSP00000376943	9606.ENSP00000358490	0	0	0	0	0	0	0	0.180	0.179
BCL2L11	MMP9	9606.ENSP00000376943	9606.ENSP00000361405	0	0	0	0	0	0	0	0.391	0.390
BCL2L11	PLAU	9606.ENSP00000376943	9606.ENSP00000361850	0	0	0	0	0	0	0	0.167	0.167
BCL2L11	TRAF1	9606.ENSP00000376943	9606.ENSP00000362994	0	0	0	0	0.062	0	0	0.377	0.391
BCL2L11	TGFBR1	9606.ENSP00000376943	9606.ENSP00000364133	0	0	0	0	0	0.057	0	0.246	0.258
BCL2L11	SYK	9606.ENSP00000376943	9606.ENSP00000364907	0	0	0	0	0.062	0.057	0	0.324	0.349
BCL2L11	GATA3	9606.ENSP00000376943	9606.ENSP00000368632	0	0	0	0	0	0	0	0.297	0.297
BCL2L11	IL2RA	9606.ENSP00000376943	9606.ENSP00000369293	0	0	0	0	0	0	0	0.318	0.318
BCL2L11	CD274	9606.ENSP00000376943	9606.ENSP00000370989	0	0	0	0	0.062	0	0	0.341	0.355
BCL2L11	JAK2	9606.ENSP00000376943	9606.ENSP00000371067	0	0	0	0	0	0.057	0.900	0.391	0.937
BCL2L11	GRB2	9606.ENSP00000376943	9606.ENSP00000376345	0	0	0	0	0	0	0	0.325	0.325
BCL2L11	ETS1	9606.ENSP00000376943	9606.ENSP00000376436	0	0	0	0	0	0	0	0.267	0.267
BCL2L11	PARK7	9606.ENSP00000376943	9606.ENSP00000418770	0	0	0	0	0	0	0	0.153	0.153
BCL2L11	ITK	9606.ENSP00000376943	9606.ENSP00000398655	0	0	0	0	0	0.057	0	0.144	0.158
BCL2L11	IRF7	9606.ENSP00000376943	9606.ENSP00000380697	0	0	0	0	0	0	0	0.166	0.165
BCL2L11	ITGAX	9606.ENSP00000376943	9606.ENSP00000454623	0	0	0	0	0	0	0	0.242	0.241
BCL2L11	SESN3	9606.ENSP00000376943	9606.ENSP00000441927	0	0	0	0	0	0	0	0.254	0.254
BCL2L11	CEBPA	9606.ENSP00000376943	9606.ENSP00000427514	0	0	0	0	0	0	0	0.298	0.298
BCL2L11	EOMES	9606.ENSP00000376943	9606.ENSP00000388620	0	0	0	0	0	0	0	0.302	0.302
BCL2L11	IL10	9606.ENSP00000376943	9606.ENSP00000412237	0	0	0	0	0	0	0	0.402	0.403
BCL2L11	PTPRC	9606.ENSP00000376943	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.460	0.471
BCL2L11	KSR1	9606.ENSP00000376943	9606.ENSP00000381958	0	0	0	0	0	0.057	0.600	0.181	0.664
BCL2L11	CUL2	9606.ENSP00000376943	9606.ENSP00000444856	0	0	0	0	0	0.486	0	0.682	0.829
BLK	SLC22A4	9606.ENSP00000259089	9606.ENSP00000200652	0	0	0	0	0	0	0	0.181	0.181
BLK	IL2RB	9606.ENSP00000259089	9606.ENSP00000216223	0	0	0	0	0.233	0	0	0.150	0.320
BLK	CDC37	9606.ENSP00000259089	9606.ENSP00000222005	0	0	0	0	0	0.154	0	0	0.154
BLK	PIK3R2	9606.ENSP00000259089	9606.ENSP00000222254	0	0	0	0	0	0.123	0	0.073	0.153
BLK	RPS6KB1	9606.ENSP00000259089	9606.ENSP00000225577	0	0	0.325	0.565	0.056	0.091	0	0.092	0.238
BLK	IL4	9606.ENSP00000259089	9606.ENSP00000231449	0	0	0	0	0	0	0	0.183	0.183
BLK	CCR7	9606.ENSP00000259089	9606.ENSP00000246657	0	0	0	0	0.189	0	0	0.096	0.236
BLK	HNF1A	9606.ENSP00000259089	9606.ENSP00000257555	0	0	0	0	0	0	0	0.306	0.306
BLK	SP110	9606.ENSP00000259089	9606.ENSP00000258381	0	0	0	0	0.069	0.057	0	0.181	0.218
BLK	CD274	9606.ENSP00000259089	9606.ENSP00000370989	0	0	0	0	0.065	0	0	0.128	0.150
BLK	MMP9	9606.ENSP00000259089	9606.ENSP00000361405	0	0	0	0	0.063	0	0	0.131	0.151
BLK	ZGLP1	9606.ENSP00000259089	9606.ENSP00000384434	0	0	0	0	0	0.139	0	0.055	0.152
BLK	ITGA4	9606.ENSP00000259089	9606.ENSP00000380227	0	0	0	0	0.097	0.075	0	0.071	0.156
BLK	CEBPA	9606.ENSP00000259089	9606.ENSP00000427514	0	0	0	0	0	0.058	0	0.140	0.156
BLK	GNAS	9606.ENSP00000259089	9606.ENSP00000360141	0	0	0	0	0	0.159	0	0	0.158
BLK	HSPA6	9606.ENSP00000259089	9606.ENSP00000310219	0	0	0	0	0	0.125	0	0.080	0.161
BLK	PRKCB	9606.ENSP00000259089	9606.ENSP00000305355	0	0	0	0.569	0.082	0.061	0	0.218	0.172
BLK	CDK2	9606.ENSP00000259089	9606.ENSP00000266970	0	0	0.288	0.664	0.062	0.061	0	0.090	0.175
BLK	NRROS	9606.ENSP00000259089	9606.ENSP00000328625	0	0	0	0	0.136	0.089	0	0	0.179
BLK	PKIA	9606.ENSP00000259089	9606.ENSP00000379696	0	0	0	0	0	0	0	0.191	0.191
BLK	FCGR3A	9606.ENSP00000259089	9606.ENSP00000356946	0	0	0	0	0	0.056	0	0.181	0.193
BLK	RASAL3	9606.ENSP00000259089	9606.ENSP00000341905	0	0	0	0	0.200	0	0	0	0.200
BLK	ITGAX	9606.ENSP00000259089	9606.ENSP00000454623	0	0	0	0	0.067	0.075	0	0.150	0.202
BLK	PPP1R3B	9606.ENSP00000259089	9606.ENSP00000308318	0	0	0	0	0.049	0.058	0	0.181	0.202
BLK	IL12RB2	9606.ENSP00000259089	9606.ENSP00000262345	0	0	0	0	0	0.057	0	0.193	0.206
BLK	CCL21	9606.ENSP00000259089	9606.ENSP00000259607	0	0	0	0	0	0	0	0.207	0.207
BLK	TCF7	9606.ENSP00000259089	9606.ENSP00000340347	0	0	0	0	0.108	0.071	0	0.119	0.207
BLK	GNA12	9606.ENSP00000259089	9606.ENSP00000275364	0	0	0	0	0	0.159	0	0.100	0.210
BLK	STAT6	9606.ENSP00000259089	9606.ENSP00000300134	0	0	0	0	0.076	0.140	0	0.086	0.210
BLK	KIF21B	9606.ENSP00000259089	9606.ENSP00000411831	0	0	0	0	0.082	0.104	0	0.118	0.211
BLK	GRB2	9606.ENSP00000259089	9606.ENSP00000376345	0	0	0	0.713	0	0.156	0	0.292	0.219
BLK	GATA3	9606.ENSP00000259089	9606.ENSP00000368632	0	0	0	0	0.065	0.139	0	0.110	0.221
BLK	IL7R	9606.ENSP00000259089	9606.ENSP00000306157	0	0	0	0	0.100	0.056	0	0.164	0.227
BLK	CD2	9606.ENSP00000259089	9606.ENSP00000358490	0	0	0	0	0.120	0	0	0.164	0.233
BLK	PADI4	9606.ENSP00000259089	9606.ENSP00000364597	0	0	0	0	0	0	0	0.240	0.239
BLK	IL23R	9606.ENSP00000259089	9606.ENSP00000321345	0	0	0	0	0	0	0	0.242	0.241
BLK	CD226	9606.ENSP00000259089	9606.ENSP00000280200	0	0	0	0	0	0	0	0.244	0.244
BLK	IL2RA	9606.ENSP00000259089	9606.ENSP00000369293	0	0	0	0	0.063	0	0	0.234	0.251
BLK	ERBB3	9606.ENSP00000259089	9606.ENSP00000267101	0	0	0	0.677	0	0.242	0	0.117	0.261
BLK	IL10	9606.ENSP00000259089	9606.ENSP00000412237	0	0	0	0	0	0.060	0	0.247	0.261
BLK	PTTG1	9606.ENSP00000259089	9606.ENSP00000377536	0	0	0	0	0	0	0	0.261	0.261
BLK	MFHAS1	9606.ENSP00000259089	9606.ENSP00000276282	0	0	0	0	0	0.089	0	0.225	0.263
BLK	FOS	9606.ENSP00000259089	9606.ENSP00000306245	0	0	0	0	0	0.064	0	0.249	0.267
BLK	TNFRSF14	9606.ENSP00000259089	9606.ENSP00000347948	0	0	0	0	0.126	0	0	0.197	0.268
BLK	GPR65	9606.ENSP00000259089	9606.ENSP00000267549	0	0	0	0	0.261	0.056	0	0	0.273
BLK	IL16	9606.ENSP00000259089	9606.ENSP00000302935	0	0	0	0	0.170	0.117	0	0.089	0.274
BLK	PHF19	9606.ENSP00000259089	9606.ENSP00000483946	0	0	0	0	0	0	0	0.275	0.275
BLK	CD244	9606.ENSP00000259089	9606.ENSP00000357012	0	0	0	0	0.092	0	0	0.245	0.285
BLK	NOD2	9606.ENSP00000259089	9606.ENSP00000300589	0	0	0	0	0.089	0	0	0.249	0.286
BLK	DDX6	9606.ENSP00000259089	9606.ENSP00000478754	0	0	0	0	0	0.059	0	0.285	0.298
BLK	IRF7	9606.ENSP00000259089	9606.ENSP00000380697	0	0	0	0	0.070	0.056	0	0.268	0.301
BLK	RGS1	9606.ENSP00000259089	9606.ENSP00000356429	0	0	0	0	0.143	0.112	0	0.163	0.308
BLK	TAGAP	9606.ENSP00000259089	9606.ENSP00000356033	0	0	0	0	0.199	0.058	0	0.159	0.310
BLK	SPRED2	9606.ENSP00000259089	9606.ENSP00000348753	0	0	0	0	0	0.132	0	0.242	0.313
BLK	KIAA1109	9606.ENSP00000259089	9606.ENSP00000264501	0	0	0	0	0	0.058	0	0.302	0.314
BLK	MALT1	9606.ENSP00000259089	9606.ENSP00000319279	0.047	0	0	0	0	0.056	0	0.315	0.330
BLK	CXCR5	9606.ENSP00000259089	9606.ENSP00000292174	0	0	0	0	0.126	0.056	0	0.285	0.358
BLK	JAZF1	9606.ENSP00000259089	9606.ENSP00000283928	0	0	0	0	0	0.105	0	0.325	0.370
BLK	PLCL1	9606.ENSP00000259089	9606.ENSP00000402861	0	0	0	0	0	0.097	0	0.338	0.377
BLK	ETS1	9606.ENSP00000259089	9606.ENSP00000376436	0	0	0	0	0.088	0.060	0	0.340	0.384
BLK	CTLA4	9606.ENSP00000259089	9606.ENSP00000303939	0	0	0	0	0.101	0.056	0	0.335	0.386
BLK	PTPRC	9606.ENSP00000259089	9606.ENSP00000411355	0	0	0	0	0.235	0.078	0	0.205	0.390
BLK	IRF8	9606.ENSP00000259089	9606.ENSP00000268638	0	0	0	0	0.138	0	0	0.324	0.392
BLK	TRAF1	9606.ENSP00000259089	9606.ENSP00000362994	0	0	0	0	0.126	0.099	0	0.371	0.462
BLK	RPS26	9606.ENSP00000259089	9606.ENSP00000348849	0	0	0	0	0	0	0	0.468	0.468
BLK	FCRL3	9606.ENSP00000259089	9606.ENSP00000357167	0	0	0	0	0.152	0.056	0	0.391	0.470
BLK	IKZF3	9606.ENSP00000259089	9606.ENSP00000344544	0	0	0	0	0.154	0.089	0	0.387	0.486
BLK	ORMDL3	9606.ENSP00000259089	9606.ENSP00000377724	0	0	0	0	0.063	0.062	0	0.472	0.496
BLK	UBE2L3	9606.ENSP00000259089	9606.ENSP00000400906	0	0	0	0	0.062	0.067	0	0.502	0.526
BLK	SLC15A4	9606.ENSP00000259089	9606.ENSP00000266771	0	0	0	0	0	0.056	0	0.556	0.563
BLK	FCGR2A	9606.ENSP00000259089	9606.ENSP00000271450	0	0	0	0	0	0.213	0	0.517	0.603
BLK	TNIP1	9606.ENSP00000259089	9606.ENSP00000317891	0	0	0	0	0	0.056	0	0.602	0.608
BLK	SP140	9606.ENSP00000259089	9606.ENSP00000375899	0	0	0	0	0.182	0.057	0	0.572	0.641
BLK	IRF5	9606.ENSP00000259089	9606.ENSP00000349770	0	0	0	0	0.084	0.064	0	0.669	0.691
BLK	IKZF1	9606.ENSP00000259089	9606.ENSP00000331614	0	0	0	0	0.550	0.067	0	0.390	0.721
BLK	PTPN22	9606.ENSP00000259089	9606.ENSP00000352833	0	0	0	0	0.260	0.078	0	0.634	0.729
BLK	ITK	9606.ENSP00000259089	9606.ENSP00000398655	0	0	0	0.854	0.116	0	0.900	0.549	0.914
BLK	SYK	9606.ENSP00000259089	9606.ENSP00000364907	0	0	0	0.733	0.097	0	0.900	0.640	0.921
BLK	STAT3	9606.ENSP00000259089	9606.ENSP00000264657	0	0	0	0	0	0.716	0.900	0.207	0.975
BMP8A	IL22RA2	9606.ENSP00000327440	9606.ENSP00000296980	0	0	0	0	0	0	0	0.184	0.183
BMP8A	OS9	9606.ENSP00000327440	9606.ENSP00000318165	0	0	0	0	0	0	0	0.437	0.437
BMP8A	SYK	9606.ENSP00000327440	9606.ENSP00000364907	0	0	0	0	0	0.150	0	0.066	0.172
BMP8A	TGFBR2	9606.ENSP00000327440	9606.ENSP00000351905	0	0	0	0	0	0.150	0	0.077	0.181
BMP8A	TGFBR1	9606.ENSP00000327440	9606.ENSP00000364133	0	0	0	0	0	0.150	0	0.149	0.245
CAMK2G	RAB3A	9606.ENSP00000319060	9606.ENSP00000222256	0	0	0	0	0.098	0.058	0	0.285	0.339
CAMK2G	RPS6KB1	9606.ENSP00000319060	9606.ENSP00000225577	0	0	0.338	0.639	0	0	0	0.116	0.172
CAMK2G	CDK2	9606.ENSP00000319060	9606.ENSP00000266970	0	0	0.356	0.704	0.051	0.064	0	0.115	0.183
CAMK2G	CAMK4	9606.ENSP00000319060	9606.ENSP00000282356	0	0	0.305	0.821	0.064	0	0.600	0.436	0.656
CAMK2G	IFNGR2	9606.ENSP00000319060	9606.ENSP00000290219	0	0	0	0	0	0	0.900	0.175	0.913
CAMK2G	PRKCB	9606.ENSP00000319060	9606.ENSP00000305355	0	0	0	0.613	0.063	0	0	0.371	0.188
CAMK2G	FOS	9606.ENSP00000319060	9606.ENSP00000306245	0	0	0	0	0.062	0	0	0.185	0.203
CAMK2G	NDST2	9606.ENSP00000319060	9606.ENSP00000310657	0	0	0	0	0.052	0	0	0.609	0.613
