#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ETS2	PDGFB	9606.ENSP00000353344	9606.ENSP00000330382	0	0	0	0	0.067	0.089	0	0.080	0.150
ETS2	IKZF1	9606.ENSP00000353344	9606.ENSP00000331614	0	0	0	0	0.062	0.057	0	0.211	0.241
ETS2	RPS6KA4	9606.ENSP00000353344	9606.ENSP00000333896	0	0	0	0	0.077	0.056	0	0.145	0.190
ETS2	NAB1	9606.ENSP00000353344	9606.ENSP00000336894	0	0	0	0	0.052	0	0	0.201	0.210
ETS2	TCF7	9606.ENSP00000353344	9606.ENSP00000340347	0	0	0	0	0.056	0	0	0.185	0.197
ETS2	IKZF3	9606.ENSP00000353344	9606.ENSP00000344544	0	0	0	0	0.062	0.057	0	0.123	0.156
ETS2	GRB2	9606.ENSP00000353344	9606.ENSP00000376345	0	0	0	0	0	0	0	0.173	0.173
ETS2	KSR1	9606.ENSP00000353344	9606.ENSP00000381958	0	0	0	0	0	0.105	0	0.115	0.174
ETS2	PTPRC	9606.ENSP00000353344	9606.ENSP00000411355	0	0	0	0	0.062	0.070	0	0.134	0.178
ETS2	IL10	9606.ENSP00000353344	9606.ENSP00000412237	0	0	0	0	0	0	0	0.182	0.181
ETS2	JAK2	9606.ENSP00000353344	9606.ENSP00000371067	0	0	0	0	0.056	0.060	0	0.159	0.189
ETS2	RUNX3	9606.ENSP00000353344	9606.ENSP00000382800	0	0	0	0	0.062	0.185	0	0.205	0.339
ETS2	MMP9	9606.ENSP00000353344	9606.ENSP00000361405	0	0	0	0	0.074	0	0	0.393	0.414
ETS2	GATA3	9606.ENSP00000353344	9606.ENSP00000368632	0	0	0	0	0.049	0.269	0	0.686	0.763
FAP	GNAS	9606.ENSP00000188790	9606.ENSP00000360141	0	0	0	0	0.065	0.142	0	0.063	0.182
FAP	PF4	9606.ENSP00000188790	9606.ENSP00000296029	0	0	0	0	0	0	0	0.189	0.189
FAP	IL4	9606.ENSP00000188790	9606.ENSP00000231449	0	0	0	0	0	0	0	0.196	0.196
FAP	STAT3	9606.ENSP00000188790	9606.ENSP00000264657	0	0	0	0	0	0	0	0.217	0.217
FAP	IL10	9606.ENSP00000188790	9606.ENSP00000412237	0	0	0	0	0	0	0	0.226	0.226
FAP	PARK7	9606.ENSP00000188790	9606.ENSP00000418770	0	0	0	0	0.062	0	0	0.227	0.243
FAP	WISP1	9606.ENSP00000188790	9606.ENSP00000250160	0	0	0	0	0.214	0	0	0.128	0.285
FAP	PTPRC	9606.ENSP00000188790	9606.ENSP00000411355	0	0	0	0	0.059	0	0	0.335	0.347
FAP	MMP9	9606.ENSP00000188790	9606.ENSP00000361405	0	0	0	0	0	0	0	0.361	0.361
FASLG	IL4	9606.ENSP00000356694	9606.ENSP00000231449	0	0	0	0	0	0	0	0.611	0.611
FASLG	IRF1	9606.ENSP00000356694	9606.ENSP00000245414	0	0	0	0	0.069	0	0	0.310	0.330
FASLG	IL12RB2	9606.ENSP00000356694	9606.ENSP00000262345	0	0	0	0	0	0	0	0.211	0.211
FASLG	STAT3	9606.ENSP00000356694	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.520	0.949
FASLG	IRF8	9606.ENSP00000356694	9606.ENSP00000268638	0	0	0	0	0.069	0	0	0.181	0.204
FASLG	FCGR2A	9606.ENSP00000356694	9606.ENSP00000271450	0	0	0	0	0	0	0	0.278	0.278
FASLG	NCR1	9606.ENSP00000356694	9606.ENSP00000291890	0	0	0	0	0	0	0	0.519	0.519
FASLG	PF4	9606.ENSP00000356694	9606.ENSP00000296029	0	0	0	0	0	0	0	0.168	0.167
FASLG	IL13	9606.ENSP00000356694	9606.ENSP00000304915	0	0	0	0	0	0	0	0.503	0.503
FASLG	FOS	9606.ENSP00000356694	9606.ENSP00000306245	0	0	0	0	0	0	0	0.391	0.390
FASLG	HAVCR2	9606.ENSP00000356694	9606.ENSP00000312002	0	0	0	0	0.076	0	0	0.504	0.522
FASLG	MALT1	9606.ENSP00000356694	9606.ENSP00000319279	0	0	0	0	0	0	0	0.180	0.180
FASLG	IL23R	9606.ENSP00000356694	9606.ENSP00000321345	0	0	0	0	0	0	0	0.214	0.214
FASLG	KIR3DL2	9606.ENSP00000356694	9606.ENSP00000325525	0	0	0	0	0.098	0	0	0.276	0.319
FASLG	RORC	9606.ENSP00000356694	9606.ENSP00000327025	0	0	0	0	0	0	0	0.194	0.194
FASLG	IKZF1	9606.ENSP00000356694	9606.ENSP00000331614	0	0	0	0	0.065	0	0	0.134	0.155
FASLG	TCF7	9606.ENSP00000356694	9606.ENSP00000340347	0	0	0	0	0	0	0	0.213	0.213
FASLG	GPR29	9606.ENSP00000356694	9606.ENSP00000343952	0	0	0	0	0	0	0	0.358	0.358
FASLG	TNFRSF14	9606.ENSP00000356694	9606.ENSP00000347948	0	0	0	0	0	0	0	0.391	0.390
FASLG	PTPN22	9606.ENSP00000356694	9606.ENSP00000352833	0	0	0	0	0.070	0	0	0.146	0.172
FASLG	TNFSF14	9606.ENSP00000356694	9606.ENSP00000469049	0	0	0	0.700	0.069	0	0	0.325	0.151
FASLG	TNFRSF11A	9606.ENSP00000356694	9606.ENSP00000465500	0	0	0	0	0	0	0	0.174	0.173
FASLG	RUNX3	9606.ENSP00000356694	9606.ENSP00000382800	0	0	0	0	0	0	0	0.234	0.234
FASLG	IL6R	9606.ENSP00000356694	9606.ENSP00000357470	0	0	0	0	0	0	0	0.243	0.242
FASLG	TNFAIP3	9606.ENSP00000356694	9606.ENSP00000481570	0	0	0	0	0	0	0	0.260	0.260
FASLG	JAK2	9606.ENSP00000356694	9606.ENSP00000371067	0	0	0	0	0	0	0	0.324	0.323
FASLG	GATA3	9606.ENSP00000356694	9606.ENSP00000368632	0	0	0	0	0	0	0	0.335	0.335
FASLG	MMP9	9606.ENSP00000356694	9606.ENSP00000361405	0	0	0	0	0	0	0	0.469	0.469
FASLG	ITGAX	9606.ENSP00000356694	9606.ENSP00000454623	0	0	0	0	0.069	0	0	0.456	0.471
FASLG	IL2RA	9606.ENSP00000356694	9606.ENSP00000369293	0	0	0	0	0.087	0	0	0.450	0.476
FASLG	PTPRC	9606.ENSP00000356694	9606.ENSP00000411355	0	0	0	0	0.088	0	0	0.508	0.532
FASLG	FCGR3A	9606.ENSP00000356694	9606.ENSP00000356946	0	0	0	0	0.082	0	0	0.556	0.574
FASLG	ITK	9606.ENSP00000356694	9606.ENSP00000398655	0	0	0	0	0.088	0.270	0	0.456	0.606
FASLG	IL10	9606.ENSP00000356694	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.684	0.690
FASLG	GRB2	9606.ENSP00000356694	9606.ENSP00000376345	0	0	0	0	0	0.678	0	0.235	0.743
FASLG	SYK	9606.ENSP00000356694	9606.ENSP00000364907	0	0	0	0	0	0	0.900	0.233	0.920
FCAR	IL4	9606.ENSP00000347714	9606.ENSP00000231449	0	0	0	0	0	0	0	0.294	0.294
FCAR	FCGR2A	9606.ENSP00000347714	9606.ENSP00000271450	0	0	0	0	0.082	0	0	0.681	0.694
FCAR	NCR1	9606.ENSP00000347714	9606.ENSP00000291890	0	0	0	0.790	0.076	0	0	0.526	0.174
FCAR	IL13	9606.ENSP00000347714	9606.ENSP00000304915	0	0	0	0	0	0	0	0.181	0.181
FCAR	KIR3DL2	9606.ENSP00000347714	9606.ENSP00000325525	0	0	0	0.675	0.065	0	0	0.566	0.231
FCAR	PTPRC	9606.ENSP00000347714	9606.ENSP00000411355	0	0	0	0	0.076	0.059	0	0.203	0.246
FCAR	IL10	9606.ENSP00000347714	9606.ENSP00000412237	0	0	0	0	0.088	0	0	0.325	0.358
FCAR	ITGAX	9606.ENSP00000347714	9606.ENSP00000454623	0	0	0	0	0.135	0	0	0.293	0.362
FCAR	FCGR3A	9606.ENSP00000347714	9606.ENSP00000356946	0	0	0	0	0.063	0	0	0.459	0.471
FCAR	SYK	9606.ENSP00000347714	9606.ENSP00000364907	0	0	0	0	0.063	0	0	0.501	0.513
FCGR2A	PIK3R2	9606.ENSP00000271450	9606.ENSP00000222254	0	0	0	0	0	0	0.600	0	0.600
FCGR2A	IL4	9606.ENSP00000271450	9606.ENSP00000231449	0	0	0	0	0	0	0	0.669	0.669
FCGR2A	IRF1	9606.ENSP00000271450	9606.ENSP00000245414	0	0	0	0	0.088	0	0	0.252	0.288
FCGR2A	STAT3	9606.ENSP00000271450	9606.ENSP00000264657	0	0	0	0	0	0	0	0.363	0.363
FCGR2A	GPR65	9606.ENSP00000271450	9606.ENSP00000267549	0	0	0	0	0.202	0	0	0.109	0.259
FCGR2A	IRF8	9606.ENSP00000271450	9606.ENSP00000268638	0	0	0	0	0.182	0	0	0.288	0.393
FCGR2A	RUNX3	9606.ENSP00000271450	9606.ENSP00000382800	0	0	0	0	0.088	0	0	0.113	0.156
FCGR2A	IKZF3	9606.ENSP00000271450	9606.ENSP00000344544	0	0	0	0	0	0	0	0.160	0.159
FCGR2A	IRGM	9606.ENSP00000271450	9606.ENSP00000428220	0	0	0	0	0	0	0	0.171	0.171
FCGR2A	NRROS	9606.ENSP00000271450	9606.ENSP00000328625	0	0	0	0	0.175	0	0	0	0.175
FCGR2A	UBE2L3	9606.ENSP00000271450	9606.ENSP00000400906	0	0	0	0	0	0	0	0.180	0.179
FCGR2A	RORC	9606.ENSP00000271450	9606.ENSP00000327025	0	0	0	0	0	0	0	0.185	0.185
FCGR2A	KIR3DL2	9606.ENSP00000271450	9606.ENSP00000325525	0	0	0	0	0.083	0	0	0.152	0.189
FCGR2A	TNFRSF14	9606.ENSP00000271450	9606.ENSP00000347948	0	0	0	0	0.088	0	0	0.150	0.191
FCGR2A	ITK	9606.ENSP00000271450	9606.ENSP00000398655	0	0	0	0	0.070	0	0	0.167	0.192
FCGR2A	UBASH3B	9606.ENSP00000271450	9606.ENSP00000284273	0	0	0	0	0	0	0	0.226	0.226
FCGR2A	JAK2	9606.ENSP00000271450	9606.ENSP00000371067	0	0	0	0	0.065	0	0	0.235	0.254
FCGR2A	GRB2	9606.ENSP00000271450	9606.ENSP00000376345	0	0	0	0	0	0.118	0	0.195	0.259
FCGR2A	IKZF1	9606.ENSP00000271450	9606.ENSP00000331614	0	0	0	0	0.146	0	0	0.195	0.283
FCGR2A	TSLP	9606.ENSP00000271450	9606.ENSP00000339804	0	0	0	0	0	0	0	0.294	0.294
FCGR2A	IL23R	9606.ENSP00000271450	9606.ENSP00000321345	0	0	0	0	0	0	0	0.310	0.309
FCGR2A	IL6R	9606.ENSP00000271450	9606.ENSP00000357470	0	0	0	0	0.077	0	0	0.288	0.314
FCGR2A	TNFAIP3	9606.ENSP00000271450	9606.ENSP00000481570	0	0	0	0	0.069	0	0	0.324	0.343
FCGR2A	MMP9	9606.ENSP00000271450	9606.ENSP00000361405	0	0	0	0	0.116	0	0	0.296	0.351
FCGR2A	GATA3	9606.ENSP00000271450	9606.ENSP00000368632	0	0	0	0	0	0	0	0.371	0.371
FCGR2A	GPR29	9606.ENSP00000271450	9606.ENSP00000343952	0	0	0	0	0	0	0	0.391	0.390
FCGR2A	PTPN22	9606.ENSP00000271450	9606.ENSP00000352833	0	0	0	0	0.096	0	0	0.419	0.452
FCGR2A	HAVCR2	9606.ENSP00000271450	9606.ENSP00000312002	0	0	0	0	0.161	0	0	0.393	0.469
FCGR2A	IL13	9606.ENSP00000271450	9606.ENSP00000304915	0	0	0	0	0	0	0	0.566	0.566
FCGR2A	IL2RA	9606.ENSP00000271450	9606.ENSP00000369293	0	0	0	0	0.069	0	0	0.572	0.584
FCGR2A	NCR1	9606.ENSP00000271450	9606.ENSP00000291890	0	0	0	0	0.049	0	0	0.586	0.589
FCGR2A	IL10	9606.ENSP00000271450	9606.ENSP00000412237	0	0	0	0	0.065	0	0	0.683	0.691
FCGR2A	FCGR3A	9606.ENSP00000271450	9606.ENSP00000356946	0	0	0	0.861	0.410	0	0.500	0.879	0.729
FCGR2A	PF4	9606.ENSP00000271450	9606.ENSP00000296029	0	0	0	0	0.105	0	0	0.822	0.834
FCGR2A	ITGAX	9606.ENSP00000271450	9606.ENSP00000454623	0	0	0	0	0.313	0	0	0.816	0.868
FCGR2A	PTPRC	9606.ENSP00000271450	9606.ENSP00000411355	0	0	0	0	0.260	0	0	0.828	0.868
FCGR2A	SYK	9606.ENSP00000271450	9606.ENSP00000364907	0	0	0	0	0.159	0.865	0.800	0.943	0.998
FCGR3A	PIK3R2	9606.ENSP00000356946	9606.ENSP00000222254	0	0	0	0	0	0	0.600	0	0.600
FCGR3A	IL12B	9606.ENSP00000356946	9606.ENSP00000231228	0	0	0	0	0	0	0	0.177	0.177
FCGR3A	IL4	9606.ENSP00000356946	9606.ENSP00000231449	0	0	0	0	0	0	0	0.686	0.686
FCGR3A	IRF1	9606.ENSP00000356946	9606.ENSP00000245414	0	0	0	0	0.099	0	0	0.247	0.292
FCGR3A	STAT3	9606.ENSP00000356946	9606.ENSP00000264657	0	0	0	0	0	0	0	0.455	0.455
FCGR3A	GPR65	9606.ENSP00000356946	9606.ENSP00000267549	0	0	0	0	0.266	0	0	0.055	0.277
FCGR3A	IRF8	9606.ENSP00000356946	9606.ENSP00000268638	0	0	0	0	0.325	0	0	0.381	0.564
FCGR3A	NCR1	9606.ENSP00000356946	9606.ENSP00000291890	0	0	0	0	0.062	0	0	0.800	0.804
FCGR3A	PF4	9606.ENSP00000356946	9606.ENSP00000296029	0	0	0	0	0.104	0	0	0.211	0.262
FCGR3A	IL13	9606.ENSP00000356946	9606.ENSP00000304915	0	0	0	0	0	0	0	0.564	0.564
FCGR3A	FOS	9606.ENSP00000356946	9606.ENSP00000306245	0	0	0	0	0.076	0	0	0.182	0.211
FCGR3A	HAVCR2	9606.ENSP00000356946	9606.ENSP00000312002	0	0	0	0	0.164	0	0	0.563	0.619
FCGR3A	IL23R	9606.ENSP00000356946	9606.ENSP00000321345	0	0	0	0	0	0	0	0.287	0.287
FCGR3A	KIR3DL2	9606.ENSP00000356946	9606.ENSP00000325525	0	0	0	0	0.129	0	0	0.570	0.609
FCGR3A	RORC	9606.ENSP00000356946	9606.ENSP00000327025	0	0	0	0	0	0	0	0.275	0.275
FCGR3A	IKZF1	9606.ENSP00000356946	9606.ENSP00000331614	0	0	0	0	0.156	0.056	0	0.233	0.335
FCGR3A	TSLP	9606.ENSP00000356946	9606.ENSP00000339804	0	0	0	0	0	0	0	0.294	0.294
FCGR3A	TCF7	9606.ENSP00000356946	9606.ENSP00000340347	0	0	0	0	0	0	0	0.182	0.181
FCGR3A	GPR29	9606.ENSP00000356946	9606.ENSP00000343952	0	0	0	0	0	0	0	0.519	0.519
FCGR3A	IKZF3	9606.ENSP00000356946	9606.ENSP00000344544	0	0	0	0	0	0.056	0	0.181	0.193
FCGR3A	TNFRSF14	9606.ENSP00000356946	9606.ENSP00000347948	0	0	0	0	0.139	0	0	0.218	0.297
FCGR3A	PTPN22	9606.ENSP00000356946	9606.ENSP00000352833	0	0	0	0	0.089	0.184	0	0.278	0.416
FCGR3A	HECA	9606.ENSP00000356946	9606.ENSP00000356630	0	0	0	0	0.076	0	0	0.184	0.213
FCGR3A	GRB2	9606.ENSP00000356946	9606.ENSP00000376345	0	0	0	0	0	0	0	0.170	0.169
FCGR3A	RUNX3	9606.ENSP00000356946	9606.ENSP00000382800	0	0	0	0	0.069	0	0	0.166	0.190
FCGR3A	ITK	9606.ENSP00000356946	9606.ENSP00000398655	0	0	0	0	0.065	0.056	0	0.218	0.249
FCGR3A	TNFAIP3	9606.ENSP00000356946	9606.ENSP00000481570	0	0	0	0	0.074	0	0	0.242	0.269
FCGR3A	IRGM	9606.ENSP00000356946	9606.ENSP00000428220	0	0	0	0	0.066	0	0	0.255	0.274
FCGR3A	JAK2	9606.ENSP00000356946	9606.ENSP00000371067	0	0	0	0	0.069	0.056	0	0.284	0.315
FCGR3A	IL6R	9606.ENSP00000356946	9606.ENSP00000357470	0	0	0	0	0.078	0	0	0.317	0.343
FCGR3A	MMP9	9606.ENSP00000356946	9606.ENSP00000361405	0	0	0	0	0.166	0	0	0.367	0.449
FCGR3A	GATA3	9606.ENSP00000356946	9606.ENSP00000368632	0	0	0	0	0	0	0	0.454	0.454
FCGR3A	IL2RA	9606.ENSP00000356946	9606.ENSP00000369293	0	0	0	0	0.082	0	0	0.509	0.529
FCGR3A	IL10	9606.ENSP00000356946	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.718	0.724
FCGR3A	ITGAX	9606.ENSP00000356946	9606.ENSP00000454623	0	0	0	0	0.312	0	0	0.826	0.875
FCGR3A	PTPRC	9606.ENSP00000356946	9606.ENSP00000411355	0	0	0	0	0.291	0.330	0	0.857	0.926
FCGR3A	SYK	9606.ENSP00000356946	9606.ENSP00000364907	0	0	0	0	0.163	0.281	0.900	0.467	0.963
FNDC4	IL12RB2	9606.ENSP00000264703	9606.ENSP00000262345	0	0	0	0	0	0	0	0.276	0.276
FNDC4	ITK	9606.ENSP00000264703	9606.ENSP00000398655	0	0	0	0	0	0	0	0.248	0.248
FOS	PIK3R2	9606.ENSP00000306245	9606.ENSP00000222254	0	0	0	0	0	0.144	0	0.146	0.237
FOS	RAB3A	9606.ENSP00000306245	9606.ENSP00000222256	0	0	0	0	0	0	0	0.433	0.433
FOS	IL4	9606.ENSP00000306245	9606.ENSP00000231449	0	0	0	0	0	0	0	0.501	0.501
FOS	IRF1	9606.ENSP00000306245	9606.ENSP00000245414	0	0	0	0	0.063	0	0	0.466	0.478
FOS	WISP1	9606.ENSP00000306245	9606.ENSP00000250160	0	0	0	0	0.125	0	0	0.170	0.242
FOS	TRAFD1	9606.ENSP00000306245	9606.ENSP00000257604	0	0	0	0	0	0	0	0.287	0.287
FOS	STAT3	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0	0.416	0.900	0.977	0.998
FOS	IRF8	9606.ENSP00000306245	9606.ENSP00000268638	0	0	0	0	0	0	0	0.391	0.390
FOS	HHEX	9606.ENSP00000306245	9606.ENSP00000282728	0	0	0	0	0	0.182	0	0.275	0.381
FOS	SOX8	9606.ENSP00000306245	9606.ENSP00000293894	0	0	0	0	0	0.124	0	0.128	0.204
FOS	IL12A	9606.ENSP00000306245	9606.ENSP00000303231	0	0	0	0	0	0	0	0.152	0.152
FOS	IL13	9606.ENSP00000306245	9606.ENSP00000304915	0	0	0	0	0	0	0	0.342	0.342
FOS	GPR29	9606.ENSP00000306245	9606.ENSP00000343952	0	0	0	0	0	0	0	0.155	0.154
FOS	IRF6	9606.ENSP00000306245	9606.ENSP00000355988	0	0	0	0	0	0	0	0.166	0.166
FOS	ITK	9606.ENSP00000306245	9606.ENSP00000398655	0	0	0	0	0	0.064	0	0.188	0.207
FOS	RASGRP1	9606.ENSP00000306245	9606.ENSP00000310244	0	0	0	0	0	0	0	0.212	0.212
FOS	NAB1	9606.ENSP00000306245	9606.ENSP00000336894	0	0	0	0	0	0	0	0.235	0.235
FOS	IL6R	9606.ENSP00000306245	9606.ENSP00000357470	0	0	0	0	0	0	0	0.247	0.246
FOS	GNAS	9606.ENSP00000306245	9606.ENSP00000360141	0	0	0	0	0	0	0	0.250	0.250
FOS	ITGAX	9606.ENSP00000306245	9606.ENSP00000454623	0	0	0	0	0	0	0	0.255	0.254
FOS	RUNX3	9606.ENSP00000306245	9606.ENSP00000382800	0	0	0	0	0	0	0	0.294	0.294
FOS	IKZF1	9606.ENSP00000306245	9606.ENSP00000331614	0	0	0	0	0.063	0.062	0	0.270	0.302
FOS	KSR1	9606.ENSP00000306245	9606.ENSP00000381958	0	0	0	0	0	0.064	0	0.298	0.315
FOS	SLC12A5	9606.ENSP00000306245	9606.ENSP00000387694	0	0	0	0	0	0	0	0.315	0.315
FOS	IL2RA	9606.ENSP00000306245	9606.ENSP00000369293	0	0	0	0	0	0	0	0.320	0.319
FOS	TCF7	9606.ENSP00000306245	9606.ENSP00000340347	0	0	0	0	0	0.134	0	0.254	0.326
FOS	ZFP36L1	9606.ENSP00000306245	9606.ENSP00000388402	0	0	0	0	0.119	0	0	0.282	0.340
FOS	TNFAIP3	9606.ENSP00000306245	9606.ENSP00000481570	0	0	0	0	0.069	0	0	0.327	0.346
FOS	UBE2L3	9606.ENSP00000306245	9606.ENSP00000400906	0	0	0	0	0	0.270	0	0.166	0.365
FOS	PTPRC	9606.ENSP00000306245	9606.ENSP00000411355	0	0	0	0	0.066	0	0	0.380	0.396
FOS	ZNF335	9606.ENSP00000306245	9606.ENSP00000325326	0	0	0	0	0	0.062	0	0.385	0.398
FOS	PDGFB	9606.ENSP00000306245	9606.ENSP00000330382	0	0	0	0	0	0.102	0	0.463	0.497
FOS	JAK2	9606.ENSP00000306245	9606.ENSP00000371067	0	0	0	0	0	0.064	0	0.509	0.520
FOS	GRB2	9606.ENSP00000306245	9606.ENSP00000376345	0	0	0	0	0	0	0	0.520	0.520
FOS	RPS6KA4	9606.ENSP00000306245	9606.ENSP00000333896	0	0	0	0	0	0.281	0	0.390	0.542
FOS	IL10	9606.ENSP00000306245	9606.ENSP00000412237	0	0	0	0	0	0.105	0	0.533	0.564
FOS	MMP9	9606.ENSP00000306245	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.656	0.664
FOS	TH	9606.ENSP00000306245	9606.ENSP00000370571	0	0	0	0	0	0	0	0.803	0.803
FOS	GATA3	9606.ENSP00000306245	9606.ENSP00000368632	0	0	0	0	0.062	0.151	0.600	0.462	0.806
FOS	RORC	9606.ENSP00000306245	9606.ENSP00000327025	0	0	0	0	0	0.077	0.900	0.159	0.915
FOS	TNFRSF11A	9606.ENSP00000306245	9606.ENSP00000465500	0	0	0	0	0	0	0.900	0.413	0.938
FOS	SYK	9606.ENSP00000306245	9606.ENSP00000364907	0	0	0	0	0	0.064	0.900	0.423	0.941
GATA3	IL4	9606.ENSP00000368632	9606.ENSP00000231449	0	0	0	0	0.062	0	0	0.859	0.862
GATA3	IRF1	9606.ENSP00000368632	9606.ENSP00000245414	0	0	0	0	0	0	0	0.414	0.414
GATA3	GRHL2	9606.ENSP00000368632	9606.ENSP00000251808	0	0	0	0	0.069	0	0	0.295	0.315
GATA3	IL12RB2	9606.ENSP00000368632	9606.ENSP00000262345	0	0	0	0	0	0	0	0.457	0.457
GATA3	STAT3	9606.ENSP00000368632	9606.ENSP00000264657	0	0	0	0	0	0	0	0.660	0.660
GATA3	IRF8	9606.ENSP00000368632	9606.ENSP00000268638	0	0	0	0	0	0	0	0.341	0.341
GATA3	HHEX	9606.ENSP00000368632	9606.ENSP00000282728	0	0	0	0	0	0.113	0	0.287	0.341
GATA3	NCR1	9606.ENSP00000368632	9606.ENSP00000291890	0	0	0	0	0	0	0	0.564	0.564
GATA3	SOX8	9606.ENSP00000368632	9606.ENSP00000293894	0	0	0	0	0	0.143	0	0.182	0.269
GATA3	IL12A	9606.ENSP00000368632	9606.ENSP00000303231	0	0	0	0	0	0	0	0.189	0.189
GATA3	IL13	9606.ENSP00000368632	9606.ENSP00000304915	0	0	0	0	0	0	0.900	0.818	0.981
GATA3	RASGRP1	9606.ENSP00000368632	9606.ENSP00000310244	0	0	0	0	0.049	0.058	0	0.196	0.217
GATA3	HAVCR2	9606.ENSP00000368632	9606.ENSP00000312002	0	0	0	0	0	0	0	0.390	0.390
GATA3	IL23R	9606.ENSP00000368632	9606.ENSP00000321345	0	0	0	0	0	0	0	0.568	0.568
GATA3	RORC	9606.ENSP00000368632	9606.ENSP00000327025	0	0	0	0	0	0.104	0	0.785	0.799
GATA3	IKZF1	9606.ENSP00000368632	9606.ENSP00000331614	0	0	0	0	0	0.078	0	0.790	0.799
GATA3	TSLP	9606.ENSP00000368632	9606.ENSP00000339804	0	0	0	0	0	0	0	0.671	0.671
GATA3	TCF7	9606.ENSP00000368632	9606.ENSP00000340347	0	0	0	0	0.077	0	0	0.606	0.621
GATA3	GPR29	9606.ENSP00000368632	9606.ENSP00000343952	0	0	0	0	0	0	0	0.619	0.619
GATA3	IKZF3	9606.ENSP00000368632	9606.ENSP00000344544	0	0	0	0	0	0.078	0	0.469	0.490
GATA3	PTPN22	9606.ENSP00000368632	9606.ENSP00000352833	0	0	0	0	0.062	0	0	0.183	0.200
GATA3	IRF6	9606.ENSP00000368632	9606.ENSP00000355988	0	0	0	0	0	0	0	0.177	0.177
GATA3	IL6R	9606.ENSP00000368632	9606.ENSP00000357470	0	0	0	0	0	0	0	0.320	0.320
GATA3	GNAS	9606.ENSP00000368632	9606.ENSP00000360141	0	0	0	0	0.053	0	0	0.162	0.172
GATA3	MMP9	9606.ENSP00000368632	9606.ENSP00000361405	0	0	0	0	0.053	0	0	0.310	0.318
GATA3	SYK	9606.ENSP00000368632	9606.ENSP00000364907	0	0	0	0	0	0.139	0	0.270	0.344
GATA3	GRB2	9606.ENSP00000368632	9606.ENSP00000376345	0	0	0	0	0	0	0	0.198	0.198
GATA3	TNFAIP3	9606.ENSP00000368632	9606.ENSP00000481570	0	0	0	0	0.062	0	0	0.181	0.198
GATA3	TH	9606.ENSP00000368632	9606.ENSP00000370571	0	0	0	0	0	0.162	0	0.349	0.431
GATA3	JAK2	9606.ENSP00000368632	9606.ENSP00000371067	0	0	0	0	0	0.139	0	0.388	0.450
GATA3	ITK	9606.ENSP00000368632	9606.ENSP00000398655	0	0	0	0	0.062	0.139	0	0.464	0.529
GATA3	IL2RA	9606.ENSP00000368632	9606.ENSP00000369293	0	0	0	0	0.062	0	0	0.592	0.601
GATA3	PTPRC	9606.ENSP00000368632	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.629	0.638
GATA3	ITGAX	9606.ENSP00000368632	9606.ENSP00000454623	0	0	0	0	0	0	0	0.659	0.659
GATA3	IL10	9606.ENSP00000368632	9606.ENSP00000412237	0	0	0	0	0	0	0	0.740	0.740
GATA3	RUNX3	9606.ENSP00000368632	9606.ENSP00000382800	0	0	0	0	0	0.181	0	0.928	0.939
GBA	IL4	9606.ENSP00000314508	9606.ENSP00000231449	0	0	0	0	0	0	0	0.170	0.169
GBA	STAT3	9606.ENSP00000314508	9606.ENSP00000264657	0	0	0	0	0	0	0.300	0.142	0.373
GBA	IL10	9606.ENSP00000314508	9606.ENSP00000412237	0	0	0	0	0	0	0	0.155	0.154
GBA	TNFRSF14	9606.ENSP00000314508	9606.ENSP00000347948	0	0	0	0	0	0	0	0.244	0.244
GBA	TH	9606.ENSP00000314508	9606.ENSP00000370571	0	0	0	0	0	0	0	0.369	0.369
GBA	TRIM46	9606.ENSP00000314508	9606.ENSP00000334657	0	0	0	0	0	0	0	0.650	0.650
GBA	PARK7	9606.ENSP00000314508	9606.ENSP00000418770	0	0	0	0	0.063	0	0	0.730	0.737
GNAS	RAB3A	9606.ENSP00000360141	9606.ENSP00000222256	0	0	0	0	0.098	0.067	0	0.081	0.159
GNAS	STAT3	9606.ENSP00000360141	9606.ENSP00000264657	0	0	0	0	0.052	0	0	0.235	0.244
GNAS	GPR65	9606.ENSP00000360141	9606.ENSP00000267549	0	0	0	0	0	0.151	0	0	0.150
GNAS	RASGRP1	9606.ENSP00000360141	9606.ENSP00000310244	0	0	0	0	0.062	0.155	0	0.061	0.190
GNAS	GPR29	9606.ENSP00000360141	9606.ENSP00000343952	0	0	0	0	0	0.151	0	0	0.150
GNAS	GPR31	9606.ENSP00000360141	9606.ENSP00000355799	0	0	0	0	0	0.151	0	0.047	0.156
GNAS	SLC12A5	9606.ENSP00000360141	9606.ENSP00000387694	0	0	0	0	0.062	0.138	0	0	0.156
GNAS	ITK	9606.ENSP00000360141	9606.ENSP00000398655	0	0	0	0	0	0.159	0	0.046	0.163
