"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"URL"	"Chip"	"Population"	"Collection"	"Retrieval_date"	"Public"	"Notes"	"Trait"
"MCHC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"MCHC"	"Mean corpuscular hemoglobin concentration"	"BC"	172851	0	172851	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004605/harmonised/27863252-GCST004605-EFO_0004528.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"MCHC_Astle_27863252_1"
"CORV_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"CORV"	"Mean corpuscular volume"	"BC"	172433	0	172433	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004602/harmonised/27863252-GCST004602-EFO_0004526.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"CORV_Astle_27863252_1"
"PLAV_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"PLAV"	"Mean platelet volume"	"BC"	164454	0	164454	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004599/harmonised/27863252-GCST004599-EFO_0004584.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"PLAV_Astle_27863252_1"
"MONC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"MONC"	"Monocyte Count"	"BC"	170721	0	170721	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004625/harmonised/27863252-GCST004625-EFO_0005091.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"MONC_Astle_27863252_1"
"MONPL_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"MONPL"	"Monocyte percentage of leukocytes"	"BC"	170494	0	170494	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004609/harmonised/27863252-GCST004609-EFO_0007989.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"MONPL_Astle_27863252_1"
"MWCC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"MWCC"	"Myeloid White Cell Count"	"BC"	169219	0	169219	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004626/harmonised/27863252-GCST004626-EFO_0007988.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"MWCC_Astle_27863252_1"
"NEUC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"NEUC"	"Neutrophil Count"	"BC"	170702	0	170702	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004629/harmonised/27863252-GCST004629-EFO_0004833.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"NEUC_Astle_27863252_1"
"NEPGR_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"NEPGR"	"Neutrophil Percentage of Granulocytes"	"BC"	170672	0	170672	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004623/harmonised/27863252-GCST004623-EFO_0007994.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"NEPGR_Astle_27863252_1"
"NEPL_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"NEPL"	"Neutrophil percentage of leucocytes"	"BC"	171542	0	171542	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004633/harmonised/27863252-GCST004633-EFO_0007990.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"NEPL_Astle_27863252_1"
"PLADW_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"PLADW"	"Platelet component Distribution Width"	"BC"	164433	0	164433	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004616/harmonised/27863252-GCST004616-EFO_0007984.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"PLADW_Astle_27863252_1"
"PLAC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"PLAC"	"Platelet count"	"BC"	166066	0	166066	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004603/harmonised/27863252-GCST004603-EFO_0004309.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"PLAC_Astle_27863252_1"
"PLACR_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"PLACR"	"Platelet crit"	"BC"	164339	0	164339	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004607/harmonised/27863252-GCST004607-EFO_0007985.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"PLACR_Astle_27863252_1"
"RBCW_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"RBCW"	"Red Blood Cell Distribution Width"	"BC"	171529	0	171529	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004621/harmonised/27863252-GCST004621-EFO_0005192.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"RBCW_Astle_27863252_1"
"RETC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"RETC"	"Reticulocyte count"	"BC"	170494	0	170494	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004622/harmonised/27863252-GCST004622-EFO_0007986.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"RETC_Astle_27863252_1"
"RETFRC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"RETFRC"	"Reticulocyte fraction of red cells"	"BC"	170690	0	170690	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004619/harmonised/27863252-GCST004619-EFO_0007986.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"RETFRC_Astle_27863252_1"
"BANEC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"BANEC"	"Sum of Basophil and Neutrophil counts"	"BC"	170143	0	170143	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004620/harmonised/27863252-GCST004620-EFO_0004833.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"BANEC_Astle_27863252_1"
"EOBAC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"EOBAC"	"Sum of Eosinophil and Basophil Counts"	"BC"	171771	0	171771	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004624/harmonised/27863252-GCST004624-EFO_0005090.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"EOBAC_Astle_27863252_1"
"NEEOC_Astle_27863252_1-hg38.tsv.gz"	"Astle"	2016	"27863252"	"NEEOC"	"Sum of neutrophil and eosinophil counts"	"BC"	170384	0	170384	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004613/harmonised/27863252-GCST004613-EFO_0004833.h.tsv.gz"	"Multiple (UKBB data & others)"	"European (UK)"	"Astle"	2019-10-14T00:00:00Z	"Y"	"Harmonized"	"NEEOC_Astle_27863252_1"
"AUTOIMMUNE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"AUTOIMMUNE"	"Autoimmune diseases (FinnGen)"	"IMD"	176590	42202	218792	"***REMOVED***finngen_R5_AUTOIMMUNE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"AUTOIMMUNE_FinnGen_FinnGenR5_1"
"20002_1065_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1065"	"Hypertension (UKBB)"	"OTH"	267581	93560	361141	"https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/20002_1065.gwas.imputed_v3.both_sexes.tsv.bgz"	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	2020-05-10T00:00:00Z	"Y"	"These are UKBB files. Since they're many and big, I filtered then by the 300k SNP manifest. Thus files in 02-Processed/ are not complete files"	"20002_1065_Neale_UKBB_1"
"IBD_Liu_26192919_2-hg38.tsv.gz"	"Liu"	2015	26192919	"IBD"	"Inflammatory Bowel Disease"	"IMD"	48485	38155	86640	"https://atlas.ctglab.nl/traitDB/67"	"GWAS (See iBD_Liu_1) + Immunochip"	"European"	NA	2020-01-03T00:00:00Z	"Y"	"hg19. Trans-ethnic meta-analyses. Files 2-5 were splitted in order to have one file per ancestry"	"IBD_Liu_26192919_2"
"RX_CROHN_1STLINE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"RX_CROHN_1STLINE"	"First line medication for Crohns disease (FinnGen)"	"IMD"	182028	36764	218792	"***REMOVED***finngen_R5_RX_CROHN_1STLINE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"RX_CROHN_1STLINE_FinnGen_FinnGenR5_1"
"DIABETES_FG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"DIABETES_FG"	"Diabetes, varying definitions (FinnGen)"	"IMD"	182573	36219	218792	"***REMOVED***finngen_R5_DIABETES_FG.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"DIABETES_FG_FinnGen_FinnGenR5_1"
"b30610_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"b30610"	"Alkaline phosphatase levels (UKBB)"	"BMK"	461525	0	461525	"https://www.dropbox.com/s/7uxs4fwq8awswir/biomarkers-30610-both_sexes-irnt.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"b30610_PanUKBB_PanUKBBR1_1"
"E4_DM2_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"E4_DM2"	"Type 2 diabetes (FinnGen)"	"IMD"	183185	32469	215654	"***REMOVED***finngen_R5_E4_DM2.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"E4_DM2_FinnGen_FinnGenR5_1"
"MS_IMSGC_30343897_1-hg38.tsv.gz"	"IMSGC"	2018	30343897	"MS"	"Multiple Sclerosis"	"IMD"	36012	32367	68379	"-"	"Exome-chip + MS Chip"	"European (Australia, US, Europe)"	NA	2019-11-04T00:00:00Z	"N"	NA	"MS_IMSGC_30343897_1"
"DM_OTHER_WIDE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"DM_OTHER_WIDE"	"Other diabetes, wide definition (FinnGen)"	"IMD"	178413	31626	210039	"***REMOVED***finngen_R5_DM_OTHER_WIDE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"DM_OTHER_WIDE_FinnGen_FinnGenR5_1"
"T2D_BonasGuarch_29358691_1-hg38.tsv.gz"	"BonasGuarch"	2018	29358691	"T2D"	"Type 2 Diabetes"	"OTH"	57196	12931	70127	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/Bonas-GuarchS_29358691_GCST005413/harmonised/29358691-GCST005413-GCST005413.h.tsv.gz"	NA	"European"	NA	2019-11-01T00:00:00Z	"Y"	"Harmonized"	"T2D_BonasGuarch_29358691_1"
"RD_Boutin_31816047_1-hg38.tsv.gz"	"Boutin"	2019	31816047	"RD"	"Retinal detachment"	"OTH"	379938	6141	386079	"https://datashare.is.ed.ac.uk/handle/10283/3511"	"Multiple (UKBB data & others)"	"European (UK)"	NA	2020-04-19T00:00:00Z	"Y"	"Meta-analysis using UKBB data + two cohorts. Paper is unclear about the numbers for the meta-analysis, so I use N0 = 379938 (=360233+10000+9705) and N1 = 6141(=3977+1184+980), corresponding to the controls and cases from UKBB, London cohort, and Scottish cohort, respectively."	"RD_Boutin_31816047_1"
"AITD_Saevarsdottir_32581359_1-hg38.tsv.gz"	"Saevarsdottir"	2020	32581359	"AITD"	"Autoimmune Thyroid disease"	"IMD"	725172	30234	755406	"https://download.decode.is/form/2020/AITD2020.gz"	NA	"European (Iceland + UK)"	NA	2021-12-09T00:00:00Z	"Y"	NA	"AITD_Saevarsdottir_32581359_1"
"b30620_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"b30620"	"Alanine aminotransferase levels (UKBB)"	"BMK"	461326	0	461326	"https://www.dropbox.com/s/u2jj0dbipa1kmmn/biomarkers-30620-both_sexes-irnt.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"b30620_PanUKBB_PanUKBBR1_1"
"b30630_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"b30630"	"Apolipoprotein A levels (UKBB)"	"BMK"	420088	0	420088	"https://www.dropbox.com/s/iv1aq9h2n2izxnz/biomarkers-30630-both_sexes-irnt.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"b30630_PanUKBB_PanUKBBR1_1"
"ASTAO_Ferreira_30929738_1-hg38.tsv.gz"	"Ferreira"	2019	30929738	"ASTAO"	"Adult-onset Asthma"	"IMD"	300671	26582	327253	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/FerreiraMAR_30929738_GCST007799/harmonised/30929738-GCST007799-EFO_1002011.h.tsv.gz"	NA	"European"	NA	2020-01-03T00:00:00Z	"Y"	"Updated from a new harmonized file at GWAS catalog"	"ASTAO_Ferreira_30929738_1"
"RHEC_Ferreira_29083406_1-hg38.tsv.gz"	"Ferreira"	2017	"29083406"	"RHEC"	"Rhinitis-only vs. eczema-only"	"IMD"	3658	26080	29738	"-"	NA	"European"	NA	2017-03-22T00:00:00Z	"N"	"Study is a Meta-analysis including 13 studies, these files look like 23andMe data only"	"RHEC_Ferreira_29083406_1"
"E4_HYTHY_AI_STRICT_PURCH_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"E4_HYTHY_AI_STRICT_PURCH"	"Hypothyroidism, strict autoimmune, 3 medication purchases required (FinnGen)"	"IMD"	192728	26064	218792	"***REMOVED***finngen_R5_E4_HYTHY_AI_STRICT_PURCH.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"E4_HYTHY_AI_STRICT_PURCH_FinnGen_FinnGenR5_1"
"IBD_DeLange_28067908_1-hg38.tsv.gz"	"DeLange"	2017	"28067908"	"IBD"	"Inflammatory Bowel Disease"	"IMD"	34915	25042	59957	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/deLangeKM_28067908_GCST004131/harmonised/28067908-GCST004131-EFO_0003767.h.tsv.gz"	NA	"European"	NA	2019-10-09T00:00:00Z	"Y"	"Harmonized"	"IBD_DeLange_28067908_1"
"AST_Demenais_29273806_2-hg38.tsv.gz"	"Demenais"	2018	"29273806"	"AST"	"Asthma"	"IMD"	118538	23948	142486	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/DemenaisF_29273806_GCST005212/harmonised/29273806-GCST005212-EFO_0000270.h.tsv.gz"	NA	"Trans-ethnic (European + Asian + African + Hispanic/Latin American)"	NA	2019-10-10T00:00:00Z	"Y"	"Harmonized"	"AST_Demenais_29273806_2"
"E4_HYTHY_AI_STRICT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"E4_HYTHY_AI_STRICT"	"Hypothyroidism, strict autoimmune (FinnGen)"	"IMD"	175475	22997	198472	"***REMOVED***finngen_R5_E4_HYTHY_AI_STRICT.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"E4_HYTHY_AI_STRICT_FinnGen_FinnGenR5_1"
"b30640_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"b30640"	"Apolipoprotein B levels (UKBB)"	"BMK"	459181	0	459181	"https://www.dropbox.com/s/75qpai9tj2cjfmp/biomarkers-30640-both_sexes-irnt.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"b30640_PanUKBB_PanUKBBR1_1"
"J10_ASTHMA_INCLAVO_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"J10_ASTHMA_INCLAVO"	"Asthma, including avohilmo (FinnGen)"	"IMD"	196548	22244	218792	"***REMOVED***finngen_R5_J10_ASTHMA_INCLAVO.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"J10_ASTHMA_INCLAVO_FinnGen_FinnGenR5_1"
"J10_ASTHMACOPDKELA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"J10_ASTHMACOPDKELA"	"Asthma/COPD (KELA buy) (FinnGen)"	"IMD"	186723	21444	208167	"***REMOVED***finngen_R5_J10_ASTHMACOPDKELA.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"J10_ASTHMACOPDKELA_FinnGen_FinnGenR5_1"
"ATD_Paternoster_26482879_1-hg38.tsv.gz"	"Paternoster"	2015	26482879	"ATD"	"Atopic Dermatitis"	"IMD"	95464	21399	116863	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PaternosterL_26482879_GCST003184/EAGLE_AD_no23andme_results_29072015.txt"	NA	"Trans-ethnic"	NA	2019-11-01T00:00:00Z	"Y"	"hg37"	"ATD_Paternoster_26482879_1"
"20002_1066_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1066"	"Heart/Cardiac Problem (UKBB)"	"OTH"	359965	1176	361141	"https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/20002_1066.gwas.imputed_v3.both_sexes.tsv.bgz"	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	2020-05-10T00:00:00Z	"Y"	"These are UKBB files. Since they're many and big, I filtered then by the 300k SNP manifest. Thus files in 02-Processed/ are not complete files"	"20002_1066_Neale_UKBB_1"
"J10_ASTHMA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"J10_ASTHMA"	"Asthma (FinnGen)"	"IMD"	135449	20629	156078	"***REMOVED***finngen_R5_J10_ASTHMA.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"J10_ASTHMA_FinnGen_FinnGenR5_1"
"J10_ASTHMA_EXMORE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"J10_ASTHMA_EXMORE"	"Asthma (more controls excluded) (FinnGen)"	"IMD"	131051	20629	151680	"***REMOVED***finngen_R5_J10_ASTHMA_EXMORE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"J10_ASTHMA_EXMORE_FinnGen_FinnGenR5_1"
"CD_Liu_26192919_2-hg38.tsv.gz"	"Liu"	2015	26192919	"CD"	"Crohn's Disease"	"IMD"	41642	20550	62192	"https://atlas.ctglab.nl/traitDB/67"	"GWAS (See CRD_Liu_1) + Immunochip"	"European"	NA	2020-01-03T00:00:00Z	"Y"	"hg19. Trans-ethnic meta-analyses. Files 2-5 were splitted in order to have one file per ancestry"	"CD_Liu_26192919_2"
"L12_DERMATITISECZEMA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"L12_DERMATITISECZEMA"	"Dermatitis and eczema (FinnGen)"	"IMD"	198740	20052	218792	"***REMOVED***finngen_R5_L12_DERMATITISECZEMA.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"L12_DERMATITISECZEMA_FinnGen_FinnGenR5_1"
"MDD_CONVERGE_26176920_1-hg38.tsv.gz"	"CONVERGE"	2015	26176920	"MDD"	"Major Depression Disorder"	"PSD"	5337	5303	10640	"https://grasp.nhlbi.nih.gov/downloads/ResultsOctober2016/CONVERGE_Consortium/MD_GWAS_SNPresults.txt.gz"	NA	"East Asian (Chinese)"	NA	2019-11-04T00:00:00Z	"Y"	"Low-coverage whole genome sequencing"	"MDD_CONVERGE_26176920_1"
"AST_Demenais_29273806_1-hg38.tsv.gz"	"Demenais"	2018	"29273806"	"AST"	"Asthma"	"IMD"	107715	19954	127669	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/DemenaisF_29273806_GCST006862/harmonised/29273806-GCST006862-EFO_0000270.h.tsv.gz"	NA	"European"	NA	2019-10-10T00:00:00Z	"Y"	"Harmonized"	"AST_Demenais_29273806_1"
"ASTHMA_MODE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"ASTHMA_MODE"	"Asthma (mode) (FinnGen)"	"IMD"	135813	19573	155386	"***REMOVED***finngen_R5_ASTHMA_MODE.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"ASTHMA_MODE_FinnGen_FinnGenR5_1"
"D3_BLOOD_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"D3_BLOOD"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (FinnGen)"	"IMD"	199348	19444	218792	"***REMOVED***finngen_R5_D3_BLOOD.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"D3_BLOOD_FinnGen_FinnGenR5_1"
"RA_Okada_24390342_3-hg38.tsv.gz"	"Okada"	2014	"24390342"	"RA"	"Rheumatoid Arthritis"	"IMD"	61565	19234	80799	"ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/OkadaY_24390342_GCST002318/harmonised/24390342-GCST002318-EFO_0000685.h.tsv.gz"	NA	"Trans-ethnic (European + Asian)"	NA	2019-10-10T00:00:00Z	"Y"	"Harmonized. BETA recalculated. Original website: http://plaza.umin.ac.jp/~yokada/datasource/software.htm"	"RA_Okada_24390342_3"
"COVID19hosp_COVID19HGI_20200508_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200508	"COVID19hosp"	"COVID-19 Hospitalization vs. non-hospitalised COVID19"	"INF"	616	716	1332	"https://storage.googleapis.com/covid19-hg-public/20200508/results/COVID19_HGI_ANA2_20200513.txt.gz"	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	2020-05-16T00:00:00Z	"Y"	"Meta-analysis on COVID19 patients, from HGI. Since it's not been published in a manuscript, reference corresponds to the date of the original file"	"COVID19hosp_COVID19HGI_20200508_1"
"COVID19pred_COVID19HGI_20200508_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200508	"COVID19pred"	"COVID-19 predicted by flu-like symptoms"	"INF"	26969	1294	28263	"https://storage.googleapis.com/covid19-hg-public/20200508/results/COVID19_HGI_ANA7_20200513.txt.gz"	"Multiple (UKBB data & others)"	"European"	"COVID19"	2020-05-16T00:00:00Z	"Y"	"Meta-analysis on COVID19 patients, from HGI. Since it's not been published in a manuscript, reference corresponds to the date of the original file"	"COVID19pred_COVID19HGI_20200508_1"
"COVID19susc_COVID19HGI_20200508_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200508	"COVID19susc"	"COVID-19 Susceptibility"	"INF"	674635	1678	676313	"https://storage.googleapis.com/covid19-hg-public/20200508/results/COVID19_HGI_ANA5_20200513.txt.gz"	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	2020-05-16T00:00:00Z	"Y"	"Meta-analysis on COVID19 patients, from HGI. Since it's not been published in a manuscript, reference corresponds to the date of the original file"	"COVID19susc_COVID19HGI_20200508_1"
"COVID19vsev_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19vsev"	"Very severe respiratory confirmed COVID-19 vs. population"	"INF"	329391	536	329927	"https://storage.googleapis.com/covid19-hg-public/20200619/results/COVID19_HGI_ANA_A2_V2_20200626.txt.gz"	"Multiple (UKBB data & others)"	"Trans-ethnic (European + Admixed?)"	"COVID19"	2020-06-29T00:00:00Z	"Y"	NA	"COVID19vsev_COVID19HGI_20200626_1"
