study	quant_method	tissue_label	condition_label	qtl_group	tissue_ontology_id	tissue_ontology_term	sample_size	ftp_path	ftp_paths_credible
Peng_2018	ge	placenta	naive	placenta_naive	UBERON_0001987	placenta	149	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Peng_2018/ge/Peng_2018_ge_placenta_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Peng_2018_ge_placenta_naive.purity_filtered.txt.gz
Peng_2018	tx	placenta	naive	placenta_naive	UBERON_0001987	placenta	149	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Peng_2018/tx/Peng_2018_tx_placenta_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Peng_2018_tx_placenta_naive.purity_filtered.txt.gz
Peng_2018	txrev	placenta	naive	placenta_naive	UBERON_0001987	placenta	149	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Peng_2018/txrev/Peng_2018_txrev_placenta_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Peng_2018_txrev_placenta_naive.purity_filtered.txt.gz
PhLiPS	exon	hepatocyte	naive	HLC	CL_0000182	HLC	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/exon/PhLiPS_exon_HLC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_exon_HLC.purity_filtered.txt.gz
PhLiPS	exon	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	86	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/exon/PhLiPS_exon_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_exon_iPSC.purity_filtered.txt.gz
PhLiPS	ge	hepatocyte	naive	HLC	CL_0000182	HLC	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/ge/PhLiPS_ge_HLC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_ge_HLC.purity_filtered.txt.gz
PhLiPS	ge	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	86	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/ge/PhLiPS_ge_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_ge_iPSC.purity_filtered.txt.gz
PhLiPS	tx	hepatocyte	naive	HLC	CL_0000182	HLC	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/tx/PhLiPS_tx_HLC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_tx_HLC.purity_filtered.txt.gz
PhLiPS	tx	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	86	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/tx/PhLiPS_tx_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_tx_iPSC.purity_filtered.txt.gz
PhLiPS	txrev	hepatocyte	naive	HLC	CL_0000182	HLC	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/txrev/PhLiPS_txrev_HLC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_txrev_HLC.purity_filtered.txt.gz
PhLiPS	txrev	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	86	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/PhLiPS/txrev/PhLiPS_txrev_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/PhLiPS_txrev_iPSC.purity_filtered.txt.gz
Quach_2016	exon	monocyte	Influenza_6h	monocyte_IAV	CL_0002057	CD14-positive, CD16-negative classical monocyte	198	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/exon/Quach_2016_exon_monocyte_IAV.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_exon_monocyte_IAV.purity_filtered.txt.gz
Quach_2016	exon	monocyte	LPS_6h	monocyte_LPS	CL_0002057	CD14-positive, CD16-negative classical monocyte	184	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/exon/Quach_2016_exon_monocyte_LPS.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_exon_monocyte_LPS.purity_filtered.txt.gz
Quach_2016	exon	monocyte	Pam3CSK4_6h	monocyte_Pam3CSK4	CL_0002057	CD14-positive, CD16-negative classical monocyte	196	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/exon/Quach_2016_exon_monocyte_Pam3CSK4.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_exon_monocyte_Pam3CSK4.purity_filtered.txt.gz
Quach_2016	exon	monocyte	R848_6h	monocyte_R848	CL_0002057	CD14-positive, CD16-negative classical monocyte	191	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/exon/Quach_2016_exon_monocyte_R848.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_exon_monocyte_R848.purity_filtered.txt.gz
Quach_2016	exon	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	200	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/exon/Quach_2016_exon_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_exon_monocyte_naive.purity_filtered.txt.gz
Quach_2016	ge	monocyte	Influenza_6h	monocyte_IAV	CL_0002057	CD14-positive, CD16-negative classical monocyte	198	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/ge/Quach_2016_ge_monocyte_IAV.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_ge_monocyte_IAV.purity_filtered.txt.gz
Quach_2016	ge	monocyte	LPS_6h	monocyte_LPS	CL_0002057	CD14-positive, CD16-negative classical monocyte	184	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/ge/Quach_2016_ge_monocyte_LPS.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_ge_monocyte_LPS.purity_filtered.txt.gz
Quach_2016	ge	monocyte	Pam3CSK4_6h	monocyte_Pam3CSK4	CL_0002057	CD14-positive, CD16-negative classical monocyte	196	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/ge/Quach_2016_ge_monocyte_Pam3CSK4.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_ge_monocyte_Pam3CSK4.purity_filtered.txt.gz
Quach_2016	ge	monocyte	R848_6h	monocyte_R848	CL_0002057	CD14-positive, CD16-negative classical monocyte	191	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/ge/Quach_2016_ge_monocyte_R848.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_ge_monocyte_R848.purity_filtered.txt.gz
Quach_2016	ge	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	200	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/ge/Quach_2016_ge_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_ge_monocyte_naive.purity_filtered.txt.gz
Quach_2016	tx	monocyte	Influenza_6h	monocyte_IAV	CL_0002057	CD14-positive, CD16-negative classical monocyte	198	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/tx/Quach_2016_tx_monocyte_IAV.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_tx_monocyte_IAV.purity_filtered.txt.gz
Quach_2016	tx	monocyte	LPS_6h	monocyte_LPS	CL_0002057	CD14-positive, CD16-negative classical monocyte	184	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/tx/Quach_2016_tx_monocyte_LPS.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_tx_monocyte_LPS.purity_filtered.txt.gz
Quach_2016	tx	monocyte	Pam3CSK4_6h	monocyte_Pam3CSK4	CL_0002057	CD14-positive, CD16-negative classical monocyte	196	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/tx/Quach_2016_tx_monocyte_Pam3CSK4.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_tx_monocyte_Pam3CSK4.purity_filtered.txt.gz
Quach_2016	tx	monocyte	R848_6h	monocyte_R848	CL_0002057	CD14-positive, CD16-negative classical monocyte	191	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/tx/Quach_2016_tx_monocyte_R848.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_tx_monocyte_R848.purity_filtered.txt.gz
Quach_2016	tx	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	200	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/tx/Quach_2016_tx_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_tx_monocyte_naive.purity_filtered.txt.gz
Quach_2016	txrev	monocyte	Influenza_6h	monocyte_IAV	CL_0002057	CD14-positive, CD16-negative classical monocyte	198	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/txrev/Quach_2016_txrev_monocyte_IAV.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_txrev_monocyte_IAV.purity_filtered.txt.gz
Quach_2016	txrev	monocyte	LPS_6h	monocyte_LPS	CL_0002057	CD14-positive, CD16-negative classical monocyte	184	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/txrev/Quach_2016_txrev_monocyte_LPS.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_txrev_monocyte_LPS.purity_filtered.txt.gz
Quach_2016	txrev	monocyte	Pam3CSK4_6h	monocyte_Pam3CSK4	CL_0002057	CD14-positive, CD16-negative classical monocyte	196	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/txrev/Quach_2016_txrev_monocyte_Pam3CSK4.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_txrev_monocyte_Pam3CSK4.purity_filtered.txt.gz
Quach_2016	txrev	monocyte	R848_6h	monocyte_R848	CL_0002057	CD14-positive, CD16-negative classical monocyte	191	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/txrev/Quach_2016_txrev_monocyte_R848.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_txrev_monocyte_R848.purity_filtered.txt.gz
Quach_2016	txrev	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	200	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Quach_2016/txrev/Quach_2016_txrev_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Quach_2016_txrev_monocyte_naive.purity_filtered.txt.gz
ROSMAP	exon	brain (DLPFC)	naive	brain_naive	UBERON_0009834	dorsolateral prefrontal cortex	576	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/ROSMAP/exon/ROSMAP_exon_brain_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/ROSMAP_exon_brain_naive.purity_filtered.txt.gz
ROSMAP	ge	brain (DLPFC)	naive	brain_naive	UBERON_0009834	dorsolateral prefrontal cortex	576	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/ROSMAP/ge/ROSMAP_ge_brain_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/ROSMAP_ge_brain_naive.purity_filtered.txt.gz
ROSMAP	tx	brain (DLPFC)	naive	brain_naive	UBERON_0009834	dorsolateral prefrontal cortex	576	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/ROSMAP/tx/ROSMAP_tx_brain_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/ROSMAP_tx_brain_naive.purity_filtered.txt.gz
ROSMAP	txrev	brain (DLPFC)	naive	brain_naive	UBERON_0009834	dorsolateral prefrontal cortex	576	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/ROSMAP/txrev/ROSMAP_txrev_brain_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/ROSMAP_txrev_brain_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	B cell	naive	B-cell_naive	CL_0000236	B cell	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_B-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_B-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	CD16+ monocyte	naive	monocyte_CD16_naive	CL_0002396	CD14-low, CD16-positive monocyte	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_monocyte_CD16_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_monocyte_CD16_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	CD4+ T cell	anti-CD3-CD28_4h	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_CD4_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_CD4_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	exon	CD4+ T cell	naive	CD4_T-cell_naive	CL_0000624	CD4-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_CD4_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_CD4_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	CD8+ T cell	anti-CD3-CD28_4h	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_CD8_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_CD8_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	exon	CD8+ T cell	naive	CD8_T-cell_naive	CL_0000625	CD8-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_CD8_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_CD8_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	NK cell	naive	NK-cell_naive	CL_0000623	natural killer cell	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_NK-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_NK-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	Tfh cell	naive	Tfh_memory	CL_0002038	T follicular helper cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Tfh_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Tfh_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Th1 cell	naive	Th1_memory	CL_0000545	T-helper 1 cell	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Th1_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Th1_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Th1-17 cell	naive	Th1-17_memory	CL_0000899	T-helper 17 cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Th1-17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Th1-17_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Th17 cell	naive	Th17_memory	CL_0000899	T-helper 17 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Th17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Th17_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Th2 cell	naive	Th2_memory	CL_0000546	T-helper 2 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Th2_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Th2_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Treg memory	naive	Treg_naive	CL_0002677	naive regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Treg_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Treg_memory.purity_filtered.txt.gz
Schmiedel_2018	exon	Treg naive	naive	Treg_memory	CL_0002678	memory regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_Treg_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_Treg_naive.purity_filtered.txt.gz
Schmiedel_2018	exon	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/exon/Schmiedel_2018_exon_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_exon_monocyte_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	B cell	naive	B-cell_naive	CL_0000236	B cell	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_B-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_B-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	CD16+ monocyte	naive	monocyte_CD16_naive	CL_0002396	CD14-low, CD16-positive monocyte	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_monocyte_CD16_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_monocyte_CD16_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	CD4+ T cell	anti-CD3-CD28_4h	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_CD4_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_CD4_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	ge	CD4+ T cell	naive	CD4_T-cell_naive	CL_0000624	CD4-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_CD4_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_CD4_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	CD8+ T cell	anti-CD3-CD28_4h	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_CD8_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_CD8_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	ge	CD8+ T cell	naive	CD8_T-cell_naive	CL_0000625	CD8-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_CD8_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_CD8_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	NK cell	naive	NK-cell_naive	CL_0000623	natural killer cell	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_NK-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_NK-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	Tfh cell	naive	Tfh_memory	CL_0002038	T follicular helper cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Tfh_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Tfh_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Th1 cell	naive	Th1_memory	CL_0000545	T-helper 1 cell	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Th1_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Th1_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Th1-17 cell	naive	Th1-17_memory	CL_0000899	T-helper 17 cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Th1-17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Th1-17_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Th17 cell	naive	Th17_memory	CL_0000899	T-helper 17 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Th17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Th17_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Th2 cell	naive	Th2_memory	CL_0000546	T-helper 2 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Th2_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Th2_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Treg memory	naive	Treg_naive	CL_0002677	naive regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Treg_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Treg_memory.purity_filtered.txt.gz
Schmiedel_2018	ge	Treg naive	naive	Treg_memory	CL_0002678	memory regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_Treg_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_Treg_naive.purity_filtered.txt.gz
Schmiedel_2018	ge	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/ge/Schmiedel_2018_ge_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_ge_monocyte_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	B cell	naive	B-cell_naive	CL_0000236	B cell	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_B-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_B-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	CD16+ monocyte	naive	monocyte_CD16_naive	CL_0002396	CD14-low, CD16-positive monocyte	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_monocyte_CD16_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_monocyte_CD16_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	CD4+ T cell	anti-CD3-CD28_4h	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_CD4_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_CD4_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	tx	CD4+ T cell	naive	CD4_T-cell_naive	CL_0000624	CD4-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_CD4_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_CD4_T-cell_naive.purity_filtered.txt.gz
