Trait	nSNP	overall_p	mscomp
20002_1462_Neale_UKBB_1	558	8.24703500191505e-61	PC1 (8e-27)
20002_1462_PanUKBB_PanUKBBR2_1	566	3.15959703468305e-83	PC1 (2e-37)
20002_1463_Neale_UKBB_1	558	1.09057543990486e-77	PC10 (6e-29)
20002_1463_PanUKBB_PanUKBBR2_1	566	1.13401444051192e-96	PC10 (2e-30)
20002_1464_Neale_UKBB_1	558	1.45655053074536e-33	PC12 (2e-13)
20002_1464_PanUKBB_PanUKBBR2_1	566	9.38697793125407e-40	PC9 (3e-14)
20002_1465_Neale_UKBB_1	558	0.622590900273003	PC8 (1e-01)
20002_1465_PanUKBB_PanUKBBR2_1	566	0.378130081503616	PC11 (8e-02)
20002_1466_Neale_UKBB_1	558	0.0251267723581434	PC5 (2e-02)
20002_1466_PanUKBB_PanUKBBR2_1	566	0.0100965353098714	PC5 (5e-03)
20002_1467_Neale_UKBB_1	558	0.276421576153049	PC13 (8e-03)
20002_1467_PanUKBB_PanUKBBR2_1	566	0.310738502213213	PC13 (1e-02)
20002_1468_Neale_UKBB_1	558	0.0432856321340674	PC1 (4e-03)
20002_1468_PanUKBB_PanUKBBR2_1	566	0.0420225174309435	PC6 (3e-03)
20002_1469_Neale_UKBB_1	558	0.773432111918567	PC4 (2e-01)
20002_1469_PanUKBB_PanUKBBR2_1	566	0.968525302858644	PC13 (3e-01)
20002_1470_Neale_UKBB_1	558	0.787275479333087	PC9 (2e-01)
20002_1470_PanUKBB_PanUKBBR2_1	566	0.710083221962431	PC12 (1e-01)
20002_1471_Neale_UKBB_1	558	0.464924077495495	PC1 (9e-02)
20002_1471_PanUKBB_PanUKBBR2_1	566	0.239653000237043	PC3 (3e-02)
20002_1472_Neale_UKBB_1	558	0.386291522170706	PC2 (7e-02)
20002_1472_PanUKBB_PanUKBBR2_1	566	0.247660270257882	PC4 (2e-02)
20002_1473_Neale_UKBB_1	558	1.24676996220484e-06	PC11 (4e-05)
20002_1473_PanUKBB_PanUKBBR2_1	566	4.70041561302954e-07	PC5 (3e-05)
20002_1474_Neale_UKBB_1	558	0.0729360416901218	PC6 (8e-03)
20002_1474_PanUKBB_PanUKBBR2_1	566	0.501537392104233	PC6 (3e-02)
20002_1476_Neale_UKBB_1	558	0.524046348002804	PC13 (8e-02)
20002_1476_PanUKBB_PanUKBBR2_1	566	0.198890721081071	PC13 (5e-02)
20002_1477_Neale_UKBB_1	558	0.00137023969192037	PC1 (8e-03)
20002_1477_PanUKBB_PanUKBBR2_1	566	0.000428756320286082	PC1 (5e-03)
20002_1478_Neale_UKBB_1	558	0.771681278744576	PC8 (1e-01)
20002_1478_PanUKBB_PanUKBBR2_1	566	0.939562271460149	PC7 (3e-01)
20002_1479_Neale_UKBB_1	558	0.712466737641026	PC1 (1e-01)
20002_1479_PanUKBB_PanUKBBR2_1	566	0.508553878204152	PC1 (5e-02)
20002_1482_Neale_UKBB_1	558	0.0305996378201769	PC3 (1e-03)
20002_1482_PanUKBB_PanUKBBR2_1	566	0.395318786489524	PC2 (5e-02)
20002_1485_Neale_UKBB_1	558	0.930807777001213	PC10 (2e-01)
20002_1485_PanUKBB_PanUKBBR2_1	566	0.861151630573331	PC1 (3e-01)
20002_1487_Neale_UKBB_1	558	0.315469144369616	PC12 (3e-03)
20002_1487_PanUKBB_PanUKBBR2_1	566	0.477504937598872	PC12 (8e-03)
20002_1491_Neale_UKBB_1	558	0.136668668101841	PC3 (2e-02)
20002_1491_PanUKBB_PanUKBBR2_1	566	0.524459410279732	PC1 (2e-02)
20002_1494_Neale_UKBB_1	558	0.526709156865604	PC5 (1e-02)
20002_1494_PanUKBB_PanUKBBR2_1	566	0.647950594199012	PC5 (8e-02)
20002_1495_Neale_UKBB_1	558	0.506043516971176	PC1 (4e-02)
20002_1495_PanUKBB_PanUKBBR2_1	566	0.572723044575429	PC9 (2e-02)
20002_1497_Neale_UKBB_1	558	0.447672534249523	PC11 (5e-02)
20002_1497_PanUKBB_PanUKBBR2_1	566	0.465832147995929	PC7 (2e-01)
20002_1499_Neale_UKBB_1	558	0.0730192019130786	PC4 (3e-02)
20002_1499_PanUKBB_PanUKBBR2_1	566	0.122944624403904	PC1 (2e-02)
20002_1500_Neale_UKBB_1	558	0.248198867046798	PC1 (3e-02)
20002_1500_PanUKBB_PanUKBBR2_1	566	0.162895447033475	PC1 (3e-02)
20002_1501_Neale_UKBB_1	558	0.619167304461984	PC2 (9e-02)
20002_1501_PanUKBB_PanUKBBR2_1	566	0.199591426933747	PC13 (3e-02)
20002_1502_Neale_UKBB_1	558	0.273461759205301	PC1 (4e-03)
20002_1502_PanUKBB_PanUKBBR2_1	566	0.257346627661112	PC1 (2e-02)
20002_1504_Neale_UKBB_1	558	0.787595984150057	PC10 (1e-01)
20002_1504_PanUKBB_PanUKBBR2_1	566	0.556132971974786	PC13 (3e-02)
20002_1505_Neale_UKBB_1	558	0.567259871242058	PC2 (4e-02)
20002_1505_PanUKBB_PanUKBBR2_1	566	0.405362028646931	PC9 (4e-02)
20002_1508_Neale_UKBB_1	558	0.356555792334937	PC3 (4e-02)
20002_1508_PanUKBB_PanUKBBR2_1	566	0.125935836334819	PC9 (9e-03)
20002_1509_Neale_UKBB_1	558	0.0475261507086861	PC1 (3e-04)
20002_1509_PanUKBB_PanUKBBR2_1	566	0.0561071507800149	PC1 (6e-04)
20002_1510_Neale_UKBB_1	558	0.50738995404442	PC2 (8e-02)
20002_1510_PanUKBB_PanUKBBR2_1	566	0.859414215989395	PC7 (1e-01)
20002_1511_Neale_UKBB_1	558	0.870060182020924	PC7 (9e-02)
20002_1511_PanUKBB_PanUKBBR2_1	566	0.107854096151702	PC10 (2e-02)
20002_1512_Neale_UKBB_1	558	0.568710356641539	PC11 (6e-02)
20002_1512_PanUKBB_PanUKBBR2_1	566	0.153120431580249	PC11 (1e-02)
20002_1513_Neale_UKBB_1	558	0.482351521341491	PC12 (2e-01)
20002_1513_PanUKBB_PanUKBBR2_1	566	0.671169233141786	PC6 (1e-01)
20002_1514_Neale_UKBB_1	558	0.378094498307651	PC4 (3e-02)
20002_1514_PanUKBB_PanUKBBR2_1	566	0.578766619766568	PC6 (3e-02)
20002_1523_Neale_UKBB_1	558	0.986867113121033	PC1 (3e-01)
20002_1523_PanUKBB_PanUKBBR2_1	566	0.944522566566078	PC11 (3e-01)
20002_1525_Neale_UKBB_1	558	0.256752888163997	PC2 (5e-02)
20002_1525_PanUKBB_PanUKBBR2_1	566	0.295368511085019	PC12 (3e-02)
20002_1526_Neale_UKBB_1	558	0.370818988503926	PC4 (3e-02)
20002_1526_PanUKBB_PanUKBBR2_1	566	0.257110759270058	PC5 (7e-02)
20002_1528_Neale_UKBB_1	558	0.202956848933099	PC11 (2e-02)
20002_1528_PanUKBB_PanUKBBR2_1	566	0.0673458480427495	PC11 (9e-03)
20002_1529_Neale_UKBB_1	558	0.643962540392046	PC1 (8e-02)
20002_1529_PanUKBB_PanUKBBR2_1	566	0.569802302025113	PC4 (2e-01)
20002_1530_Neale_UKBB_1	558	0.924307774069705	PC1 (2e-01)
20002_1530_PanUKBB_PanUKBBR2_1	566	0.802261325723466	PC6 (2e-01)
20002_1532_Neale_UKBB_1	558	0.0920323491670353	PC11 (1e-02)
20002_1532_PanUKBB_PanUKBBR2_1	566	0.0791133070400985	PC5 (6e-02)
20002_1533_Neale_UKBB_1	558	0.92701778554783	PC1 (1e-01)
20002_1533_PanUKBB_PanUKBBR2_1	566	0.773039028689827	PC1 (8e-02)
20002_1534_Neale_UKBB_1	558	0.485483051410179	PC9 (2e-02)
20002_1534_PanUKBB_PanUKBBR2_1	566	0.613137174422059	PC9 (2e-02)
20002_1535_Neale_UKBB_1	558	0.0220885696033031	PC5 (5e-04)
20002_1535_PanUKBB_PanUKBBR2_1	566	0.239666451540612	PC5 (2e-03)
20002_1536_Neale_UKBB_1	558	0.474213933070786	PC10 (2e-02)
20002_1536_PanUKBB_PanUKBBR2_1	566	0.740166174145808	PC3 (1e-01)
20002_1537_Neale_UKBB_1	558	0.337938840773162	PC9 (8e-02)
20002_1537_PanUKBB_PanUKBBR2_1	566	0.106502241402879	PC8 (1e-02)
20002_1538_Neale_UKBB_1	558	0.494115470320449	PC3 (8e-02)
20002_1538_PanUKBB_PanUKBBR2_1	566	0.750534158525946	PC2 (1e-01)
20002_1540_Neale_UKBB_1	558	0.308009094776439	PC10 (1e-02)
20002_1540_PanUKBB_PanUKBBR2_1	566	0.478871750352515	PC6 (6e-02)
20002_1541_Neale_UKBB_1	558	0.417178574256848	PC10 (5e-02)
20002_1541_PanUKBB_PanUKBBR2_1	566	0.212404982536014	PC9 (2e-02)
20002_1542_Neale_UKBB_1	558	0.245113923058794	PC3 (5e-03)
20002_1542_PanUKBB_PanUKBBR2_1	566	0.343405683414182	PC3 (8e-03)
20002_1544_Neale_UKBB_1	558	0.644353055279456	PC8 (1e-01)
20002_1544_PanUKBB_PanUKBBR2_1	566	0.695498249790933	PC8 (2e-01)
20002_1545_Neale_UKBB_1	558	0.678020455799284	PC12 (7e-02)
20002_1545_PanUKBB_PanUKBBR2_1	566	0.795264939281053	PC12 (1e-01)
20002_1548_Neale_UKBB_1	558	0.23577371352079	PC2 (1e-02)
20002_1548_PanUKBB_PanUKBBR2_1	566	0.104479548506722	PC2 (3e-03)
20002_1549_Neale_UKBB_1	558	0.401954451994763	PC1 (9e-03)
20002_1549_PanUKBB_PanUKBBR2_1	566	0.268698680600799	PC1 (7e-03)
20002_1550_Neale_UKBB_1	558	0.21646661661979	PC6 (3e-02)
20002_1550_PanUKBB_PanUKBBR2_1	566	0.464953446881704	PC3 (3e-02)
20002_1561_Neale_UKBB_1	558	0.0143299453245708	PC12 (2e-03)
20002_1561_PanUKBB_PanUKBBR2_1	566	0.000456156160256896	PC12 (6e-05)
20002_1562_Neale_UKBB_1	558	0.878722731789897	PC13 (2e-01)
20002_1562_PanUKBB_PanUKBBR2_1	566	0.537269554914322	PC7 (2e-01)
20002_1563_Neale_UKBB_1	558	0.276336405683096	PC4 (4e-02)
20002_1563_PanUKBB_PanUKBBR2_1	566	0.201337213007554	PC8 (7e-02)
20002_1567_Neale_UKBB_1	558	0.326924493826491	PC8 (5e-02)
20002_1567_PanUKBB_PanUKBBR2_1	566	0.156741177669991	PC1 (3e-02)
20002_1568_Neale_UKBB_1	558	0.192769832107303	PC7 (4e-02)
20002_1568_PanUKBB_PanUKBBR2_1	566	0.307564956160111	PC7 (2e-02)
20002_1569_Neale_UKBB_1	558	0.389496229733513	PC7 (6e-02)
20002_1569_PanUKBB_PanUKBBR2_1	566	0.37754356135558	PC7 (5e-02)
20002_1570_Neale_UKBB_1	558	0.694843883310844	PC11 (1e-01)
20002_1570_PanUKBB_PanUKBBR2_1	566	0.718457831418579	PC11 (9e-02)
20002_1571_Neale_UKBB_1	558	0.356205480418949	PC3 (4e-02)
20002_1571_PanUKBB_PanUKBBR2_1	566	0.294970990204254	PC10 (3e-02)
20002_1572_Neale_UKBB_1	558	0.564930579223531	PC1 (1e-01)
20002_1572_PanUKBB_PanUKBBR2_1	565	0.618037426957607	PC6 (6e-02)
20002_1573_Neale_UKBB_1	558	0.705141447992459	PC3 (1e-01)
20002_1573_PanUKBB_PanUKBBR2_1	566	0.797232360114134	PC13 (1e-01)
20002_1575_Neale_UKBB_1	558	0.590175788435666	PC5 (2e-02)
20002_1575_PanUKBB_PanUKBBR2_1	566	0.126152315726712	PC5 (2e-02)
20002_1578_Neale_UKBB_1	558	0.389636191419779	PC12 (9e-02)
20002_1578_PanUKBB_PanUKBBR2_1	566	0.610510370631671	PC9 (1e-01)
20002_1585_Neale_UKBB_1	558	0.095655308854402	PC10 (1e-02)
20002_1585_PanUKBB_PanUKBBR2_1	566	0.629141979055505	PC10 (1e-01)
20002_1597_Neale_UKBB_1	558	0.326935636606411	PC7 (4e-02)
20002_1597_PanUKBB_PanUKBBR2_1	566	0.662405964264006	PC7 (7e-02)
20002_1598_Neale_UKBB_1	558	0.0691909634770726	PC3 (7e-03)
20002_1598_PanUKBB_PanUKBBR2_1	566	0.00733047639848077	PC3 (3e-03)
20002_1599_Neale_UKBB_1	558	0.0807861284710048	PC3 (1e-02)
20002_1599_PanUKBB_PanUKBBR2_1	566	0.352559346100379	PC3 (7e-02)
20002_1602_Neale_UKBB_1	558	0.0149548704343762	PC10 (2e-04)
20002_1602_PanUKBB_PanUKBBR2_1	566	0.203345978677601	PC10 (1e-02)
20002_1603_Neale_UKBB_1	558	0.902884872946206	PC10 (2e-01)
20002_1603_PanUKBB_PanUKBBR2_1	566	0.862042534847074	PC11 (1e-01)
20002_1605_Neale_UKBB_1	558	0.818567070597402	PC10 (9e-02)
20002_1605_PanUKBB_PanUKBBR2_1	566	0.930519766833207	PC11 (1e-01)
20002_1608_Neale_UKBB_1	558	0.0377831313070602	PC7 (3e-03)
20002_1608_PanUKBB_PanUKBBR2_1	566	0.0463311292185	PC7 (5e-03)
20002_1610_Neale_UKBB_1	558	0.242314124858355	PC7 (5e-02)
20002_1610_PanUKBB_PanUKBBR2_1	566	0.0815588159963769	PC7 (8e-02)
20002_1613_Neale_UKBB_1	558	0.771733907350471	PC9 (8e-02)
20002_1613_PanUKBB_PanUKBBR2_1	566	0.830707777823219	PC8 (9e-02)
20002_1614_Neale_UKBB_1	558	0.249896864260941	PC13 (7e-03)
20002_1614_PanUKBB_PanUKBBR2_1	566	0.312566990042572	PC8 (4e-02)
20002_1616_Neale_UKBB_1	558	0.150485524285367	PC11 (2e-02)
20002_1616_PanUKBB_PanUKBBR2_1	566	0.122405143045428	PC7 (3e-02)
20002_1617_Neale_UKBB_1	558	0.712230522670282	PC5 (1e-01)
20002_1617_PanUKBB_PanUKBBR2_1	566	0.976496254953222	PC9 (3e-01)
20002_1619_Neale_UKBB_1	558	0.206966862500384	PC10 (3e-02)
20002_1619_PanUKBB_PanUKBBR2_1	566	0.0895138896985059	PC12 (5e-02)
20002_1620_Neale_UKBB_1	558	0.194470027460614	PC1 (1e-01)
20002_1620_PanUKBB_PanUKBBR2_1	566	0.193859156398696	PC5 (5e-02)
20002_1623_Neale_UKBB_1	558	0.999399873861362	PC7 (3e-01)
20002_1623_PanUKBB_PanUKBBR2_1	566	0.995469402504705	PC8 (3e-01)
20002_1625_Neale_UKBB_1	558	0.144096104052456	PC3 (1e-02)
20002_1625_PanUKBB_PanUKBBR2_1	566	0.208947316255271	PC3 (4e-02)
20002_1626_Neale_UKBB_1	558	0.603145813473776	PC11 (4e-02)
20002_1626_PanUKBB_PanUKBBR2_1	566	0.862200352182357	PC9 (2e-01)
20002_1627_Neale_UKBB_1	558	0.017944677002868	PC3 (6e-03)
20002_1627_PanUKBB_PanUKBBR2_1	566	0.0467892749411333	PC3 (2e-03)
20002_1628_Neale_UKBB_1	558	0.403502838113537	PC12 (9e-02)
20002_1628_PanUKBB_PanUKBBR2_1	566	0.389942697602167	PC6 (6e-02)
20002_1629_Neale_UKBB_1	558	0.264542166526722	PC7 (2e-02)
20002_1629_PanUKBB_PanUKBBR2_1	566	0.266719612962177	PC7 (4e-02)
20002_1631_Neale_UKBB_1	558	0.89608192969648	PC10 (6e-02)
20002_1631_PanUKBB_PanUKBBR2_1	566	0.738177321816341	PC3 (1e-01)
20002_1632_Neale_UKBB_1	558	0.396932420068601	PC6 (1e-01)
20002_1632_PanUKBB_PanUKBBR2_1	566	0.634738818597256	PC12 (1e-01)
20002_1633_Neale_UKBB_1	558	0.396270467905889	PC6 (4e-02)
20002_1633_PanUKBB_PanUKBBR2_1	566	0.177128499946662	PC6 (6e-03)
20002_1634_Neale_UKBB_1	558	0.495493768467382	PC2 (1e-02)
20002_1634_PanUKBB_PanUKBBR2_1	566	0.414656015558757	PC2 (1e-02)
20002_1635_Neale_UKBB_1	558	0.134178029668817	PC4 (4e-04)
20002_1635_PanUKBB_PanUKBBR2_1	566	0.738897417133245	PC4 (2e-02)
20002_1636_Neale_UKBB_1	558	0.694904900898019	PC10 (3e-02)
20002_1636_PanUKBB_PanUKBBR2_1	566	0.949284991676589	PC13 (2e-01)
20002_1637_Neale_UKBB_1	558	0.814899202024662	PC9 (1e-01)
20002_1637_PanUKBB_PanUKBBR2_1	566	0.717485116753143	PC3 (8e-02)
20002_1638_Neale_UKBB_1	558	0.591737742284885	PC12 (2e-02)
20002_1638_PanUKBB_PanUKBBR2_1	566	0.36932724275363	PC12 (6e-02)
20002_1639_Neale_UKBB_1	558	0.00255121427173435	PC9 (2e-03)
20002_1639_PanUKBB_PanUKBBR2_1	566	0.0341033302705007	PC8 (9e-03)
20002_1640_PanUKBB_PanUKBBR2_1	566	0.237470596636553	PC2 (9e-03)
20002_1644_Neale_UKBB_1	558	0.349261548226358	PC10 (2e-02)
20002_1644_PanUKBB_PanUKBBR2_1	566	0.667161772762456	PC7 (7e-02)
20002_1646_Neale_UKBB_1	558	0.47517717127643	PC2 (1e-02)
20002_1646_PanUKBB_PanUKBBR2_1	566	0.393265441141384	PC2 (2e-02)
20002_1647_Neale_UKBB_1	558	0.449530207816008	PC3 (4e-02)
20002_1647_PanUKBB_PanUKBBR2_1	566	0.108198175325826	PC3 (4e-02)
20002_1648_Neale_UKBB_1	558	0.650870916260782	PC1 (9e-02)
20002_1648_PanUKBB_PanUKBBR2_1	566	0.863576859353508	PC7 (2e-01)
20002_1649_Neale_UKBB_1	558	0.049897757716108	PC4 (1e-02)
20002_1649_PanUKBB_PanUKBBR2_1	566	0.108219582433419	PC4 (2e-02)
20002_1650_Neale_UKBB_1	558	0.759482899978373	PC6 (2e-01)
20002_1650_PanUKBB_PanUKBBR2_1	566	0.951556686494674	PC7 (3e-01)
20002_1651_Neale_UKBB_1	558	0.609439603254222	PC5 (8e-02)
20002_1651_PanUKBB_PanUKBBR2_1	566	0.286760161590441	PC12 (7e-02)
20002_1652_Neale_UKBB_1	558	0.881860493119697	PC5 (2e-01)
20002_1652_PanUKBB_PanUKBBR2_1	566	0.968072505191429	PC5 (2e-01)
20002_1653_Neale_UKBB_1	558	0.269664957602201	PC3 (2e-02)
20002_1653_PanUKBB_PanUKBBR2_1	566	0.566468689750368	PC10 (4e-02)
20002_1654_Neale_UKBB_1	558	0.28024624695465	PC7 (9e-03)
20002_1654_PanUKBB_PanUKBBR2_1	566	0.0363805994640566	PC7 (2e-02)
20002_1655_Neale_UKBB_1	558	0.017341762634322	PC13 (2e-03)
20002_1655_PanUKBB_PanUKBBR2_1	566	0.0513122602229708	PC13 (2e-03)
20002_1656_Neale_UKBB_1	558	0.470186285958812	PC4 (1e-01)
20002_1656_PanUKBB_PanUKBBR2_1	566	0.215247618938848	PC10 (1e-02)
20002_1657_Neale_UKBB_1	558	0.92531530021145	PC4 (2e-01)
20002_1657_PanUKBB_PanUKBBR2_1	566	0.890633795176844	PC9 (1e-01)
20002_1660_Neale_UKBB_1	558	0.517326407665398	PC11 (4e-02)
20002_1660_PanUKBB_PanUKBBR2_1	566	0.233913776305087	PC12 (5e-02)
20002_1661_Neale_UKBB_1	558	6.92533105816846e-06	PC1 (3e-07)
20002_1661_PanUKBB_PanUKBBR2_1	566	1.36580026500146e-07	PC1 (7e-07)
20002_1668_Neale_UKBB_1	558	0.204024879270221	PC4 (8e-03)
20002_1668_PanUKBB_PanUKBBR2_1	566	0.107858291362353	PC4 (2e-02)
20002_1677_Neale_UKBB_1	558	0.541229422888022	PC3 (7e-02)
20002_1677_PanUKBB_PanUKBBR2_1	564	0.623812301225816	PC3 (1e-01)
20002_1683_Neale_UKBB_1	558	0.536202459121034	PC10 (3e-02)
20002_1683_PanUKBB_PanUKBBR2_1	566	0.83068941275251	PC10 (2e-01)
20002_99999_Neale_UKBB_1	558	0.249843304151513	PC12 (5e-02)
20002_99999_PanUKBB_PanUKBBR2_1	566	0.168136507878016	PC12 (9e-03)
4EBP1_Hoglund_31727947_1	566	0.619066199615381	PC5 (9e-02)
AAD_Eriksson_33574239_1	541	2.3127387823675e-35	PC1 (1e-15)
AANAEM_Sakaue_doi1011012020102320213652_1	534	0.49079915150475	PC5 (4e-01)
AAVMPO_Wong_up_1	566	4.10274938841573e-14	PC1 (6e-09)
AAVPR3_Wong_up_1	566	2.23512834041992e-07	PC9 (3e-05)
AB1_AMOEBIASIS_FinnGen_FinnGenR7_1	562	0.0360212159402544	PC8 (2e-03)
AB1_ANOGENITAL_HERPES_SIMPLEX_FinnGen_FinnGenR7_1	562	0.55768293701899	PC10 (7e-02)
AB1_ARTHROPOD_FinnGen_FinnGenR7_1	562	0.941556863787584	PC9 (2e-01)
AB1_ASPERGILLOSIS_FinnGen_FinnGenR7_1	562	0.300439633524174	PC12 (1e-02)
AB1_ATYPICAL_CNS_VIRUS_FinnGen_FinnGenR7_1	562	0.849168978820365	PC7 (1e-01)
AB1_BACT_BIR_OTHER_INF_AGENTS_FinnGen_FinnGenR7_1	562	0.0215609688141514	PC4 (8e-04)
AB1_BACT_INTEST_OTH_FinnGen_FinnGenR7_1	562	0.130038225403065	PC3 (3e-03)
AB1_BACTINF_NOS_FinnGen_FinnGenR7_1	562	0.0396432862378773	PC3 (5e-02)
AB1_CANDIDIASIS_FinnGen_FinnGenR7_1	562	0.0660136164072021	PC10 (3e-02)
AB1_CHLAMYDIA_OTHER_FinnGen_FinnGenR7_1	562	0.0863882389659655	PC12 (8e-04)
AB1_CHOLERA_FinnGen_FinnGenR7_1	562	0.145976844148142	PC7 (4e-02)
AB1_CMV_FinnGen_FinnGenR7_1	562	0.190954237210217	PC3 (7e-02)
AB1_DERMATOPHYTOSIS_FinnGen_FinnGenR7_1	562	0.145893438018931	PC5 (2e-02)
AB1_EARLY_SYPHILIS_FinnGen_FinnGenR7_1	562	0.929832015065866	PC11 (2e-01)
AB1_EBV_FinnGen_FinnGenR7_1	562	0.00462104711633804	PC11 (1e-05)
AB1_ERYSIPELAS_FinnGen_FinnGenR7_1	562	0.0154756263075895	PC13 (2e-04)
AB1_GASTROENTERITIS_NOS_FinnGen_FinnGenR7_1	562	0.0111326822742147	PC13 (6e-03)
AB1_GHLAMY_OTHER_FinnGen_FinnGenR7_1	562	0.604429873695266	PC1 (1e-01)
AB1_GONOCOCCAL_FinnGen_FinnGenR7_1	562	0.58725839577149	PC12 (4e-02)
AB1_HELMINTIASES_FinnGen_FinnGenR7_1	562	0.468563641496661	PC9 (6e-02)
AB1_HEPATITIS_A_FinnGen_FinnGenR7_1	562	0.252757187309206	PC5 (8e-02)
AB1_HEPATITIS_B_FinnGen_FinnGenR7_1	562	0.731393913858268	PC8 (2e-01)
AB1_HEPATITIS_OTHER_VIRAL_FinnGen_FinnGenR7_1	562	0.014069756036883	PC6 (6e-03)
AB1_HERPES_SIMPLEX_FinnGen_FinnGenR7_1	562	0.0280721847876966	PC8 (1e-03)
AB1_HIV_FinnGen_FinnGenR7_1	562	0.421066738152891	PC2 (6e-02)
AB1_HIV_NOS_FinnGen_FinnGenR7_1	562	0.853927730784332	PC1 (3e-01)
AB1_INFECTIONS_FinnGen_FinnGenR7_1	562	0.000612267277467486	PC13 (1e-04)
AB1_INTESTINAL_INFECTIONS_FinnGen_FinnGenR7_1	562	0.0287177732530784	PC13 (5e-03)
AB1_LATE_SYPHILIS_FinnGen_FinnGenR7_1	562	0.0986027093800957	PC1 (1e-02)
AB1_LISTERIOSIS_FinnGen_FinnGenR7_1	562	0.213045963223309	PC8 (1e-01)
AB1_MALARIA_FinnGen_FinnGenR7_1	562	0.229333087452736	PC4 (6e-02)
AB1_MEASLES_FinnGen_FinnGenR7_1	562	0.958101674638933	PC11 (1e-01)
AB1_MENINGOCOCCAL_FinnGen_FinnGenR7_1	562	0.177182080904765	PC6 (3e-02)
AB1_MUMPS_FinnGen_FinnGenR7_1	562	0.00624899348147398	PC8 (6e-04)
AB1_MYCOSES_FinnGen_FinnGenR7_1	562	0.0415322834245375	PC13 (3e-02)
AB1_OTHER_BACT_INOTHER_FinnGen_FinnGenR7_1	562	0.18081195355386	PC8 (7e-02)
AB1_OTHER_BACTERIAL_FinnGen_FinnGenR7_1	562	0.00583336629993513	PC13 (5e-04)
AB1_OTHER_CESTODE_FinnGen_FinnGenR7_1	562	0.214501039896885	PC6 (3e-02)
AB1_OTHER_CHLAMYDIAE_FinnGen_FinnGenR7_1	562	0.703131675676045	PC3 (2e-01)
AB1_OTHER_CONDITIONS_FinnGen_FinnGenR7_1	562	0.45147838150881	PC2 (7e-02)
AB1_OTHER_INFECTIONS_FinnGen_FinnGenR7_1	562	0.797920872240414	PC4 (2e-01)
AB1_OTHER_MYCOBAC_FinnGen_FinnGenR7_1	562	0.150116526165036	PC13 (2e-02)
AB1_OTHER_PROTOZOAL_FinnGen_FinnGenR7_1	562	0.856419700601993	PC6 (3e-01)
AB1_OTHER_SEPSIS_FinnGen_FinnGenR7_1	562	0.00883302535380912	PC12 (5e-03)
AB1_OTHER_SPIROCHAETAL_FinnGen_FinnGenR7_1	562	0.531037231650772	PC12 (1e-01)
AB1_OTHER_SUPERF_MYCOSIS_FinnGen_FinnGenR7_1	562	0.196465804388275	PC10 (6e-02)
AB1_OTHER_VIRAL_FinnGen_FinnGenR7_1	562	0.00128975187545393	PC11 (3e-04)
AB1_PARASITIC_NOS_FinnGen_FinnGenR7_1	562	0.949677015188333	PC12 (2e-01)
AB1_PEDICULOSIS_ACARIASIS_OTHERINFEST_FinnGen_FinnGenR7_1	562	0.602067921691708	PC7 (5e-02)
AB1_PNEUMOCYSTOSIS_FinnGen_FinnGenR7_1	562	0.466125846274965	PC3 (2e-02)
AB1_POLIOMYELITIS_FinnGen_FinnGenR7_1	562	0.325439989312519	PC3 (4e-02)
AB1_PROTOZOAL_FinnGen_FinnGenR7_1	562	0.0568024580837426	PC3 (4e-03)
AB1_RESP_TUBERCU_CONF_FinnGen_FinnGenR7_1	562	0.397991708029522	PC7 (2e-02)
AB1_RESP_TUBERCU_FinnGen_FinnGenR7_1	562	0.0466531341055697	PC1 (1e-02)
AB1_RESP_TUBERCU_NONCONF_FinnGen_FinnGenR7_1	562	0.0983890187106018	PC1 (1e-02)
AB1_RUBELLA_FinnGen_FinnGenR7_1	562	0.675102427480635	PC2 (6e-02)
AB1_SALMONELLA_OTH_FinnGen_FinnGenR7_1	562	0.371303313557981	PC10 (7e-02)
AB1_SCABIES_FinnGen_FinnGenR7_1	562	0.445477443634499	PC7 (3e-02)
AB1_SCARLET_FEVER_FinnGen_FinnGenR7_1	562	0.732128446232916	PC13 (6e-02)
AB1_SEPSIS_FinnGen_FinnGenR7_1	562	0.0333521262856187	PC13 (9e-03)
AB1_SEQULAE_INF_NOS_FinnGen_FinnGenR7_1	562	0.751260478785807	PC12 (1e-01)
AB1_SEQULAE_POLIO_FinnGen_FinnGenR7_1	562	0.992844429757392	PC10 (3e-01)
AB1_SEQULAE_TUBERCU_FinnGen_FinnGenR7_1	562	0.0469716235278256	PC11 (2e-02)
AB1_SEQULEAE_OF_INFECTIONS_AND_PARASITES_FinnGen_FinnGenR7_1	562	0.523035829536547	PC12 (8e-02)
AB1_SEXUAL_TRANSMISSION_FinnGen_FinnGenR7_1	562	0.00665450152721798	PC2 (2e-03)
AB1_SEXUAL_TRANSMISSION_NOS_FinnGen_FinnGenR7_1	562	0.0124826909655177	PC2 (9e-03)
AB1_SPIROCHE_OTHER_FinnGen_FinnGenR7_1	562	0.579431271725709	PC3 (1e-01)
AB1_STREPTO_SEPSIS_FinnGen_FinnGenR7_1	562	0.405547393580772	PC4 (4e-02)
AB1_STREPTSTAPHYCOCC_INOTHER_FinnGen_FinnGenR7_1	562	0.479166360851179	PC1 (7e-02)
AB1_SYPHILIS_FinnGen_FinnGenR7_1	562	0.0779494485781535	PC8 (3e-02)
