"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"SNP_number"	"Chip"	"Population"	"Collection"	"Trait"
"COVID19pred_COVID19HGI_20200508_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200508	"COVID19pred"	"COVID-19 predicted by flu-like symptoms"	"INF"	26969	1294	28263	NA	"Multiple (UKBB data & others)"	"European"	"COVID19"	"COVID19pred_COVID19HGI_20200508_1"
"COVID19susc_COVID19HGI_20200508_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200508	"COVID19susc"	"COVID-19 Susceptibility"	"INF"	674635	1678	676313	NA	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	"COVID19susc_COVID19HGI_20200508_1"
"COVID19vsev_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19vsev"	"Very severe respiratory confirmed COVID-19 vs. population"	"INF"	329391	536	329927	NA	"Multiple (UKBB data & others)"	"Trans-ethnic (European + Admixed?)"	"COVID19"	"COVID19vsev_COVID19HGI_20200626_1"
"COVID19hosp_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19hosp"	"COVID-19 Hospitalization vs. non-hospitalised COVID19"	"INF"	2028	928	2956	NA	"Multiple (UKBB data & others)"	"European"	"COVID19"	"COVID19hosp_COVID19HGI_20200626_1"
"COVID19hpop_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19hpop"	"Hospitalized COVID-19 vs. population"	"INF"	897488	3199	900687	NA	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	"COVID19hpop_COVID19HGI_20200626_1"
"COVID19lsrneg_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19lsrneg"	"COVID-19 vs. lab/self-reported negative"	"INF"	36634	3523	40157	NA	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	"COVID19lsrneg_COVID19HGI_20200626_1"
"COVID19pop_COVID19HGI_20200626_1-hg38.tsv.gz"	"COVID19HGI"	2020	20200626	"COVID19pop"	"COVID-19 vs. population"	"INF"	1073072	6696	1079768	NA	"Multiple (UKBB data & others)"	"Trans-ethnic"	"COVID19"	"COVID19pop_COVID19HGI_20200626_1"
"AST_Daya_30787307_1-hg38.tsv.gz"	"Daya"	2019	30787307	"AST"	"Asthma"	"IMD"	7645	7009	14654	22398193	NA	"African"	NA	"AST_Daya_30787307_1"
"CD_DeLange_28067908_1-hg38.tsv.gz"	"DeLange"	2017	"28067908"	"CD"	"Crohn's Disease"	"IMD"	28072	12194	40266	9469592	NA	"European"	NA	"CD_DeLange_28067908_1"
"IBD_DeLange_28067908_1-hg38.tsv.gz"	"DeLange"	2017	"28067908"	"IBD"	"Inflammatory Bowel Disease"	"IMD"	34915	25042	59957	9633630	NA	"European"	NA	"IBD_DeLange_28067908_1"
"UC_DeLange_28067908_1-hg38.tsv.gz"	"DeLange"	2017	"28067908"	"UC"	"Ulcerative Colitis"	"IMD"	33609	12366	45975	9486539	NA	"European"	NA	"UC_DeLange_28067908_1"
"AST_Demenais_29273806_1-hg38.tsv.gz"	"Demenais"	2018	"29273806"	"AST"	"Asthma"	"IMD"	107715	19954	127669	2001256	NA	"European"	NA	"AST_Demenais_29273806_1"
"AST_Demenais_29273806_2-hg38.tsv.gz"	"Demenais"	2018	"29273806"	"AST"	"Asthma"	"IMD"	118538	23948	142486	2001256	NA	"Trans-ethnic (European + Asian + African + Hispanic/Latin American)"	NA	"AST_Demenais_29273806_2"
"ADHD_Demontis_30478444_1-hg38.tsv.gz"	"Demontis"	2017	30478444	"ADHD"	"Attention-deficit/Hyperactivity Disorder"	"PSD"	35191	19009	54200	8094094	NA	"European"	NA	"ADHD_Demontis_30478444_1"
"T2D_DIAGRAM_24509480_1-hg38.tsv.gz"	"DIAGRAM"	2014	24509480	"T2D"	"Type 2 Diabetes"	"OTH"	83964	26488	110452	2915011	NA	"Trans-ethnic"	NA	"T2D_DIAGRAM_24509480_1"
"CEL_Dubois_20190752_1-hg38.tsv.gz"	"Dubois"	2010	20190752	"CEL"	"Celiac Disease"	"IMD"	10750	4533	15283	523390	"Illumina 670-Quad and 1.2M-Duo/Illumina 610-Quad"	"European"	NA	"CEL_Dubois_20190752_1"
"IBD_Duerr_17068223_1-hc.tsv.gz"	"Duerr"	2006	17068223	"IBD"	"Inflammatory Bowel Disease"	"IMD"	995	968	1963	298391	"Illumina HumanHap300 BeadChip"	"European"	NA	"IBD_Duerr_17068223_1"
"IP10_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"IP10"	"C-X-C motif chemokine 10, Interferon gamma-induced protein 10 (CXCL10, IP-10) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"IP10_Enroth_25147954_1"
"CXCL5_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"CXCL5"	"C-X-C motif chemokine 5 (CXCL5, ENA78) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"CXCL5_Enroth_25147954_1"
"CD40L_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"CD40L"	"CD40 ligand (CD154) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"CD40L_Enroth_25147954_1"
"CCL19_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"CCL19"	"Chemokine (C-C motif) ligand 19 (CCL19) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"CCL19_Enroth_25147954_1"
"EOT2_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"EOT2"	"Chemokine (C-C motif) ligand 24 (CCL24, MPIF-2, Eotaxin-2) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"EOT2_Enroth_25147954_1"
"ESEL_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"ESEL"	"E-selectin (CD62E, ELAM-1, LECAM2) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"ESEL_Enroth_25147954_1"
"EPCAM_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"EPCAM"	"Epithelial cell adhesion molecule (Ep-CAM) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"EPCAM_Enroth_25147954_1"
"IL12_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"IL12"	"Interleukin-12 (IL-12) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"IL12_Enroth_25147954_1"
"IL17RB_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"IL17RB"	"Interleukin-17 receptor B (IL17RB) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"IL17RB_Enroth_25147954_1"
"IL6RA_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"IL6RA"	"Interleukin-6 receptor A subunit (IL6RA) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"IL6RA_Enroth_25147954_1"
"K11_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"K11"	"Kallikrein-11 levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"K11_Enroth_25147954_1"
"MIA_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"MIA"	"Melanoma-derived growth regulatory protein (MIA) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"MIA_Enroth_25147954_1"
"MICA_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"MICA"	"MHC class I chain-related gene A (MIC-A) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"MICA_Enroth_25147954_1"
"VEGFD_Enroth_25147954_1-hg38.tsv.gz"	"Enroth"	2014	25147954	"VEGFD"	"Vascular endothelial growth factor D (VEGF-D) levels"	"BMK"	970	0	970	4840819	"Illumina Infinium HapMap300v2 BeadChip/Illumina Human OmniExpress BeadChip"	"European (Sweden)"	NA	"VEGFD_Enroth_25147954_1"
"NMOIGGn_Estrada_29769526_1-hg38.tsv.gz"	"Estrada"	2018	"29769526"	"NMOIGGn"	"IgG- Neuromyelitis Optica"	"IMD"	1244	83	1327	6423583	NA	"European"	NA	"NMOIGGn_Estrada_29769526_1"
"NMOIGGp_Estrada_29769526_1-hg38.tsv.gz"	"Estrada"	2018	"29769526"	"NMOIGGp"	"IgG+ Neuromyelitis Optica"	"IMD"	1244	132	1376	6804545	NA	"European"	NA	"NMOIGGp_Estrada_29769526_1"
"NMO_Estrada_29769526_1-hg38.tsv.gz"	"Estrada"	2018	"29769526"	"NMO"	"Neuromyelitis Optica"	"IMD"	1244	215	1459	7138245	NA	"European"	NA	"NMO_Estrada_29769526_1"
"NAR_Faraco_23459209_1-hg38.tsv.gz"	"Faraco"	2013	23459209	"NAR"	"Narcolepsy"	"PSD"	10421	1886	12307	109586	"ImmunoChip"	"European"	NA	"NAR_Faraco_23459209_1"
"PSO_Feng_19680446_1-hg38.tsv.gz"	"Feng"	2009	19680446	"PSO"	"Psoriasis vulgaris"	"IMD"	1368	1364	2732	440097	"Perlegen Custom Array"	"European"	NA	"PSO_Feng_19680446_1"
"ASTAO_Ferreira_30929738_1-hg38.tsv.gz"	"Ferreira"	2019	30929738	"ASTAO"	"Adult-onset Asthma"	"IMD"	300671	26582	327253	8984056	NA	"European"	NA	"ASTAO_Ferreira_30929738_1"
"ASTE_Ferreira_29083406_1-hg38.tsv.gz"	"Ferreira"	2017	"29083406"	"ASTE"	"Asthma-only vs. Eczema-only"	"IMD"	3648	2048	5696	13794598	NA	"European"	NA	"ASTE_Ferreira_29083406_1"
"ASTER_Ferreira_29083406_1-hg38.tsv.gz"	"Ferreira"	2017	"29083406"	"ASTER"	"Asthma and/or Eczema and/or Rhinitis"	"IMD"	34934	83335	118269	13794598	NA	"European"	NA	"ASTER_Ferreira_29083406_1"
"ASTR_Ferreira_29083406_1-hg38.tsv.gz"	"Ferreira"	2017	"29083406"	"ASTR"	"Asthma-only vs. Rhinitis-only"	"IMD"	26125	2048	28173	13794598	NA	"European"	NA	"ASTR_Ferreira_29083406_1"
"BASC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"BASC"	"Basophil count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"BASC_Ferreira_19853236_1"
"LB19C_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"LB19C"	"CD19+ B-lymphocyte count"	"BMK"	2538	0	2538	2354458	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"LB19C_Ferreira_20045101_1"
"CD3TC_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"CD3TC"	"CD3+ T-lymphocyte count"	"BMK"	2538	0	2538	2354458	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"CD3TC_Ferreira_20045101_1"
"CD4CD8_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"CD4CD8"	"CD4:CD8 lymphocyte ratio"	"BMK"	2538	0	2538	2354410	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"CD4CD8_Ferreira_20045101_1"
"CD4TC_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"CD4TC"	"CD4+ T-lymphocyte count"	"BMK"	2538	0	2538	2354458	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"CD4TC_Ferreira_20045101_1"
"NK56C_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"NK56C"	"CD56+ NK-lymphocyte cell count"	"BMK"	2538	0	2538	2354458	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"NK56C_Ferreira_20045101_1"
"CD8TC_Ferreira_20045101_1-hg38.tsv.gz"	"Ferreira"	2010	20045101	"CD8TC"	"CD8+ T-lymphocyte count"	"BMK"	2538	0	2538	2354458	"Illumina 610-Quad BeadChip"	"European (Australian)"	NA	"CD8TC_Ferreira_20045101_1"
"ASTCO_Ferreira_30929738_1-hg38.tsv.gz"	"Ferreira"	2019	30929738	"ASTCO"	"Childhood-onset Asthma"	"IMD"	300671	13962	314633	9019597	NA	"European"	NA	"ASTCO_Ferreira_30929738_1"
"EOSC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"EOSC"	"Eosinophil count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"EOSC_Ferreira_19853236_1"
"ERYC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"ERYC"	"Erythrocyte count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"ERYC_Ferreira_19853236_1"
"HEMAT_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"HEMAT"	"Hematocrit"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"HEMAT_Ferreira_19853236_1"
"HBC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"HBC"	"Hemoglobin concentration"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"HBC_Ferreira_19853236_1"
"LEUC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"LEUC"	"Leukocyte/ White blood cell count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"LEUC_Ferreira_19853236_1"
"LYMC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"LYMC"	"Lymphocyte Count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"LYMC_Ferreira_19853236_1"
"MCH_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"MCH"	"Mean Corpuscular Hemoglobin"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"MCH_Ferreira_19853236_1"
"MCHC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"MCHC"	"Mean corpuscular hemoglobin concentration"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"MCHC_Ferreira_19853236_1"
"CORV_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"CORV"	"Mean corpuscular volume"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"CORV_Ferreira_19853236_1"
"MONC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"MONC"	"Monocyte Count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"MONC_Ferreira_19853236_1"
"NEUC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"NEUC"	"Neutrophil Count"	"BMK"	6015	0	6015	1872254	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"NEUC_Ferreira_19853236_1"
"PLAC_Ferreira_19853236_1-hg38.tsv.gz"	"Ferreira"	2009	19853236	"PLAC"	"Platelet count"	"BMK"	6015	0	6015	1872213	"Illumina (Australian cohort) and Perlegen (Dutch cohort) chips"	"European (Dutch + Australian)"	NA	"PLAC_Ferreira_19853236_1"
"RHEC_Ferreira_29083406_1-hg38.tsv.gz"	"Ferreira"	2017	"29083406"	"RHEC"	"Rhinitis-only vs. eczema-only"	"IMD"	3658	26080	29738	13794598	NA	"European"	NA	"RHEC_Ferreira_29083406_1"
"T2D_Fuchsberger_27398621_1-fc.tsv.gz"	"Fuchsberger"	2016	27398621	"T2D"	"Type 2 Diabetes"	"OTH"	32769	11645	44414	17508956	NA	"European"	NA	"T2D_Fuchsberger_27398621_1"
"T2D_Gaulton_26551672_1-hg38.tsv.gz"	"Gaulton"	2015	26551672	"T2D"	"Type 2 Diabetes"	"OTH"	57574	27206	84780	45943	"MetaboChip"	"European"	NA	"T2D_Gaulton_26551672_1"
"ASD_Grove_30804558_1-hg38.tsv.gz"	"Grove"	2019	30804558	"ASD"	"Autism Spectrum Disorder"	"PSD"	27969	18382	46351	9112386	NA	"European"	NA	"ASD_Grove_30804558_1"
"UVJIA_Haasnoot_29513936_1-hg38.tsv.gz"	"Haasnoot"	2018	"29513936"	"UVJIA"	"Uveitis in JIA"	"IMD"	99	66	165	9237706	NA	"European"	NA	"UVJIA_Haasnoot_29513936_1"
"UVJIA_Haasnoot_29513936_2-hg38.tsv.gz"	"Haasnoot"	2018	"29513936"	"UVJIA"	"Uveitis in JIA"	"IMD"	231	126	357	9298803	NA	"European"	NA	"UVJIA_Haasnoot_29513936_2"
"JIA_Hinks_23603761_1-hg38.tsv.gz"	"Hinks"	2013	23603761	"JIA"	"Juvenile Idiopathic Arthritis"	"IMD"	13056	2816	15872	122240	"ImmunoChip"	"European"	NA	"JIA_Hinks_23603761_1"
"PSO_Hirata_29031612_1-hg38.tsv.gz"	"Hirata"	2018	29031612	"PSO"	"Psoriasis vulgaris"	"IMD"	426	282	708	255632	"Human CoreExome Bead-Chip"	"East Asian (Japanese)"	NA	"PSO_Hirata_29031612_1"
"4EBP1_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"4EBP1"	"Eukaryotic translation initiation factor 4E (eIF4E)-binding protein 1 (4E-BP1)  levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"4EBP1_Hoglund_31727947_1"
"ADA_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"ADA"	"Adenosine deaminase levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"ADA_Hoglund_31727947_1"
"AXIN1_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"AXIN1"	"Axin-1 protein levels"	"BMK"	839	0	839	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"AXIN1_Hoglund_31727947_1"
"bNGF_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"bNGF"	"Beta nerve growth factor (bNGF) levels"	"BMK"	822	0	822	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"bNGF_Hoglund_31727947_1"
"CASP8_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CASP8"	"Caspase 8 levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CASP8_Hoglund_31727947_1"
"CASP8_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CASP8"	"Caspase 8 levels"	"BMK"	797	0	797	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CASP8_Hoglund_31727947_2"
"CCL19_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL19"	"Chemokine (C-C motif) ligand 19 (CCL19) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL19_Hoglund_31727947_1"
"CCL20_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL20"	"Chemokine (C-C motif) ligand 20 (CCL20, LARC, MIP3A) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL20_Hoglund_31727947_1"
"CCL20_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL20"	"Chemokine (C-C motif) ligand 20 (CCL20, LARC, MIP3A) levels"	"BMK"	936	0	936	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL20_Hoglund_31727947_2"
"CCL23_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL23"	"Chemokine (C-C motif) ligand 23 (CCL23, MPIF-1) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL23_Hoglund_31727947_1"
"CCL25_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL25"	"Chemokine (C-C motif) ligand 25 (CCL25, TECK) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL25_Hoglund_31727947_1"
"CCL28_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CCL28"	"Chemokine (C-C motif) ligand 28 (CCL28, MEC, CCK1, SCYA28) levels"	"BMK"	533	0	533	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CCL28_Hoglund_31727947_1"
"CD244_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CD244"	"Cluster of differentiation 244 (CD244, 2B4, NAIL, NKR2B4, Nmrk, SLAMF4) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CD244_Hoglund_31727947_1"
"CD40_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CD40"	"Cluster of differentiation 40 (CD40) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CD40_Hoglund_31727947_1"
"CD40_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CD40"	"Cluster of differentiation 40 (CD40) levels"	"BMK"	936	0	936	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CD40_Hoglund_31727947_2"
"CD5_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CD5"	"Cluster of differentiation 5 (CD5) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CD5_Hoglund_31727947_1"
"CD6_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CD6"	"Cluster of differentiation 6 (CD6) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CD6_Hoglund_31727947_1"
"CDCP1_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CDCP1"	"CUB domain-containing protein 1 (CDCP1, CD318) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CDCP1_Hoglund_31727947_1"
"CST5_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CST5"	"Cystatin-D (CST5) levels"	"BMK"	549	0	549	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CST5_Hoglund_31727947_1"
"CX3CL1_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CX3CL1"	"Fractalkine, chemokine (C-X3-C motif) ligand 1 (CX3CL1) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CX3CL1_Hoglund_31727947_1"
"CX3CL1_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CX3CL1"	"Fractalkine, chemokine (C-X3-C motif) ligand 1 (CX3CL1) levels"	"BMK"	936	0	936	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CX3CL1_Hoglund_31727947_2"
"CXCL5_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CXCL5"	"C-X-C motif chemokine 5 (CXCL5, ENA78) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CXCL5_Hoglund_31727947_1"
"CXCL5_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CXCL5"	"C-X-C motif chemokine 5 (CXCL5, ENA78) levels"	"BMK"	928	0	928	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CXCL5_Hoglund_31727947_2"
"CXCL6_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CXCL6"	"C-X-C motif chemokine 6 (CXCL6, CGP-2) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CXCL6_Hoglund_31727947_1"
"CXCL6_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"CXCL6"	"C-X-C motif chemokine 6 (CXCL6, CGP-2) levels"	"BMK"	936	0	936	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"CXCL6_Hoglund_31727947_2"
"DNER_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"DNER"	"Delta and Notch-like epidermal growth factor-related receptor (DNER)"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"DNER_Hoglund_31727947_1"
"ENRAGE_Hoglund_31727947_1-hg38.tsv.gz"	"Hoglund"	2020	31727947	"ENRAGE"	"S100 calcium-binding protein A12 (S100A12, ENRAGE) levels"	"BMK"	871	0	871	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"ENRAGE_Hoglund_31727947_1"
"ENRAGE_Hoglund_31727947_2-hg38.tsv.gz"	"Hoglund"	2020	31727947	"ENRAGE"	"S100 calcium-binding protein A12 (S100A12, ENRAGE) levels"	"BMK"	935	0	935	16882855	"WGS, Illumina short read technology (X-ten)"	"European (Swedish)"	"Hoglund"	"ENRAGE_Hoglund_31727947_2"
